name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc,alpha_co_cloudy,X_co_cloudy,alpha_co_semi_analytical,X_co_semi_analytical
gal27,firebox,0.0,1.95284,1.23332,0.884735,0.833488,6630260000.0,73681700000.0,1.85494,1.5764,2.14614,1.64641,1550200000.0,1096760000.0,89414.5,965495000000.0,7.94539e+43,2.29937e+44,0,1.86546,2.0408,849329000.0,5182.76,29338.8,34521.5,781.964,5835.92,6617.88,9990.56,97761.2,107752.0,2700.0,2300.0,2.81194,2.05634,25.4513,10577.7,131.647,119.065,17.2998,1.08966e+41,2.29952e+40,7.897189999999999e+39,116846000.0,125650000.0,73825400.0,28809000.0,6635170.0,691519.0,31526.0,740.738,9677970.0,7.04101e+40,3.61093e+39,7.698589999999999e+38,2.58024e+38,6.80564e+39,2.48235e+39,8.38362e+38,77956700.0,76240000.0,47572900.0,20851600.0,5110510.0,529664.0,23230.4,511.948,7326590.0,4.35056e+39,7.69999e+38,1.0065399999999999e+36,3.37361e+35,9.386371805624497,5.913414237543434e+20,13.267035242969378,8.358232203070708e+20
gal24,firebox,0.0,3.33955,3.30241,3.2949,2.95823,15224800000.0,68983400000.0,2.27393,1.48636,2.86562,1.55414,5297650000.0,3681800000.0,430573.0,1028240000000.0,1.45821e+44,2.91807e+44,0,2.28803,2.46252,3524940000.0,20073.2,37082.2,57155.5,4491.68,9402.64,13894.3,22360.8,43587.5,65948.3,5900.0,4100.0,3.12097,1.94653,16.6404,9061.45,104.79,98.3642,25.8815,2.5372400000000003e+41,6.019959999999999e+40,2.0476499999999999e+40,443302000.0,449969000.0,267784000.0,111658000.0,28800700.0,3300700.0,156230.0,3605.27,45449500.0,1.86304e+41,9.93154e+39,1.1305199999999999e+39,3.7889499999999994e+38,4.05059e+40,1.2844899999999999e+40,4.32199e+39,344584000.0,326580000.0,202096000.0,91619000.0,25053600.0,2933590.0,139011.0,3159.62,39725600.0,3.18218e+40,2.8905e+39,3.45071e+36,1.15654e+36,8.305399028201993,5.2324013877672555e+20,11.950431083099106,7.528771582352437e+20
gal25,firebox,0.0,7.54242,6.05341,5.07189,3.75796,11454000000.0,93742900000.0,2.49399,1.67957,2.77369,1.75031,5118660000.0,3529820000.0,696762.0,1014640000000.0,2.1395e+44,4.011529999999999e+44,0,2.5085,2.6124,3804740000.0,27090.4,61726.2,88816.7,2617.31,10032.9,12650.2,51944.9,146201.0,198145.0,3900.0,3100.0,3.21202,2.1269,25.9575,14542.0,59.1606,57.2509,39.4473,1.8728000000000002e+41,4.90384e+40,1.66285e+40,662842000.0,652167000.0,402241000.0,177244000.0,46597100.0,5265850.0,242299.0,5567.46,71872500.0,1.39884e+41,9.310699999999999e+39,5.37471e+38,1.80135e+38,3.5022e+40,1.3251e+40,4.46348e+39,505615000.0,474758000.0,302113000.0,141450000.0,38791400.0,4439360.0,201917.0,4535.88,60058700.0,2.28263e+40,4.41253e+39,3.4193e+36,1.1460599999999999e+36,5.325281137888064,3.3549271168694806e+20,7.722292793757789,4.865044460067407e+20
gal30,firebox,0.0,1.72232,1.48907,1.04023,0.870674,3529070000.0,59014300000.0,1.5324,1.3745,2.50794,1.42012,336348000.0,243384000.0,197371.0,841153000000.0,5.74226e+43,1.6290799999999998e+44,0,1.55255,2.58598,402095000.0,447.318,7527.7,7975.01,216.368,2657.96,2874.33,3607.58,52272.5,55880.1,2500.0,1700.0,3.57068,1.77748,53.8054,19450.4,155.231,136.936,10.3957,4.61354e+40,9.053379999999999e+39,3.1161899999999996e+39,146298000.0,135510000.0,87200100.0,41840800.0,11851500.0,1420250.0,65890.0,1469.46,18614900.0,2.92586e+40,1.62535e+39,3.8874599999999994e+38,1.30295e+38,4.01924e+39,1.44108e+39,4.8818099999999995e+38,135828000.0,123211000.0,80408400.0,39556200.0,11404600.0,1382230.0,64349.2,1420.02,17978000.0,2.4045e+39,3.9944199999999995e+38,4.26251e+35,1.4288e+35,1.6636180945740886,1.0480793995816758e+20,2.299060821063856,1.4484083172702292e+20
gal28,firebox,0.0,1.84449,2.06736,2.10797,1.40172,8995050000.0,48993800000.0,2.3656,1.36283,2.81583,1.3943,3032430000.0,2053630000.0,288879.0,946709000000.0,8.084669999999999e+43,1.7208099999999999e+44,0,2.38777,2.62159,2135840000.0,10241.0,29047.9,39288.9,1557.6,5878.92,7436.52,22768.0,72503.0,95271.0,3900.0,2900.0,3.33511,1.76949,18.7236,8323.1,84.1054,77.0843,26.1161,1.17142e+41,2.57635e+40,8.758059999999999e+39,284950000.0,286175000.0,170956000.0,72372200.0,19107200.0,2200040.0,103604.0,2403.63,30450900.0,9.74957e+40,3.6695699999999997e+39,5.5395199999999996e+38,1.85658e+38,1.39099e+40,4.12113e+39,1.3822199999999998e+39,201712000.0,187489000.0,117004000.0,54473500.0,15397000.0,1820900.0,86008.5,1966.9,24693200.0,1.1728199999999999e+40,6.95832e+38,7.19819e+35,2.41264e+35,7.206983681347605,4.5403997192489914e+20,10.641972275837865,6.704442533777855e+20
gal26,firebox,0.0,1.6822,1.60686,1.67541,1.72322,4975060000.0,143440000000.0,4.87081,1.83437,4.9691,1.90978,3019830000.0,1873060000.0,1147770.0,987737000000.0,1.51034e+44,3.55626e+44,0,4.87748,4.97342,4168860000.0,7019.07,38259.8,45278.9,498.825,5252.38,5751.21,23860.0,110456.0,134316.0,4100.0,3300.0,5.33119,2.49273,17.8641,7259.88,47.6338,44.9863,26.7351,3.07003e+40,8.689379999999999e+39,2.87535e+39,551371000.0,551856000.0,329204000.0,141038000.0,42485100.0,5994810.0,309954.0,7190.27,83146400.0,4.79066e+40,1.29142e+39,7.825710000000001e+37,2.62303e+37,8.51695e+39,2.79766e+39,9.195759999999999e+38,384552000.0,367809000.0,224280000.0,101396000.0,31588900.0,4401050.0,219568.0,5007.52,61845600.0,9.37038e+39,3.80317e+38,3.9107399999999994e+34,1.3109199999999998e+34,3.3970956035047184,2.1401702302079726e+20,5.476947463685976,3.450476902122165e+20
gal29,firebox,0.0,1.30919,1.53297,1.46658,1.54133,12947600000.0,59780700000.0,2.45705,1.28424,2.97112,1.365,3731950000.0,2347460000.0,221318.0,909026000000.0,9.01249e+43,2.1087599999999997e+44,0,2.46182,2.73004,2468560000.0,12856.8,26466.5,39323.3,3133.55,6970.64,10104.2,22506.8,40704.1,63210.9,5300.0,4100.0,3.19346,1.76787,12.3317,6215.32,85.9288,76.9452,25.9659,1.30378e+41,2.85004e+40,9.659179999999999e+39,263230000.0,279543000.0,161351000.0,63038000.0,15514200.0,1700670.0,79562.8,1940.44,24467800.0,1.39909e+41,2.9713599999999996e+39,2.84268e+38,9.5273e+37,2.06742e+40,5.66273e+39,1.8922599999999998e+39,195815000.0,191743000.0,115438000.0,49710500.0,13034000.0,1434170.0,65190.8,1480.12,20486700.0,1.95611e+40,6.1027e+38,1.0591499999999999e+36,3.54995e+35,8.917904494168598,5.618279831326217e+20,14.177525358051893,8.931840975572693e+20
gal32,firebox,0.0,0.978678,0.632555,0.807631,0.411778,488647000.0,51753300000.0,4.09613,1.53587,4.38337,1.60153,275689000.0,196150000.0,235104.0,807062000000.0,4.76295e+43,1.376e+44,0,4.49494,4.54756,463465000.0,55.575,2732.11,2787.68,3.80637,360.849,364.656,6225.8,76944.7,83170.6,2500.0,1900.0,4.59008,2.19737,25.7027,12045.7,85.666,77.8262,13.6566,6.066899999999999e+39,2.3963699999999998e+39,8.034e+38,117860000.0,105735000.0,67111400.0,33104400.0,10468400.0,1385970.0,67821.0,1594.11,18552300.0,6.51354e+39,1.0184e+39,1.53899e+38,5.1582e+37,3.3041499999999995e+39,1.5518299999999998e+39,5.1722699999999996e+38,93947400.0,84232700.0,53429700.0,26354800.0,8345080.0,1100940.0,53243.8,1238.99,14851200.0,3.0339599999999996e+39,7.31165e+38,4.32654e+34,1.45018e+34,1.664262684540981,1.0484854912608179e+20,2.339122687934838,1.4736472933989481e+20
gal40,firebox,0.0,3.59235,1.75507,1.54187,1.07319,2145040000.0,38575800000.0,3.57984,1.49915,3.70675,1.52404,1372930000.0,964475000.0,529807.0,734531000000.0,6.60281e+43,1.2801e+44,0,3.73672,3.77534,1719160000.0,1361.33,12111.3,13472.6,87.3905,1539.48,1626.87,49941.1,183629.0,233570.0,2500.0,2300.0,3.96643,1.93297,28.0687,9598.17,50.0947,47.7795,38.6789,2.53313e+40,7.495099999999999e+39,2.5185099999999997e+39,328634000.0,300698000.0,188394000.0,89873600.0,27086000.0,3484900.0,172540.0,3967.44,46188100.0,2.23862e+40,1.59437e+39,1.68553e+38,5.64905e+37,8.145759999999999e+39,2.6295e+39,8.77341e+38,226339000.0,202369000.0,128676000.0,63286300.0,19531400.0,2545180.0,126039.0,2892.39,33518400.0,6.87592e+39,5.06027e+38,1.42005e+35,4.75984e+34,2.9347998076887967,1.848923878843942e+20,4.177687031773949,2.631942830017588e+20
gal34,firebox,0.0,6.59308,6.22372,5.50288,3.98311,11756700000.0,47871500000.0,2.00087,1.39025,2.26364,1.44662,4848090000.0,3452410000.0,344754.0,769656000000.0,1.92316e+44,3.15042e+44,0,2.0239,2.16329,3227010000.0,29546.1,45670.9,75217.0,2674.05,7012.32,9686.37,56343.5,98923.7,155267.0,4300.0,2900.0,2.72598,1.80293,21.1819,12533.3,67.589,65.8056,41.0835,2.85423e+41,6.949109999999999e+40,2.3782e+40,477940000.0,487962000.0,294197000.0,121161000.0,28848600.0,3031630.0,137658.0,3131.66,42321500.0,1.51392e+41,1.26495e+40,1.6974899999999998e+39,5.68919e+38,4.97346e+40,1.64337e+40,5.57747e+39,341495000.0,334460000.0,206543000.0,89766400.0,22116900.0,2300230.0,101952.0,2282.04,32168300.0,2.92426e+40,4.61483e+39,8.97595e+36,3.0084399999999996e+36,7.223521780976692,4.550818722015316e+20,10.14372096915931,6.390544210570365e+20
gal23,firebox,0.0,7.65426,5.74279,5.58661,6.01696,25366200000.0,90005700000.0,1.57743,1.42473,2.35626,1.50397,7221900000.0,4997470000.0,421766.0,1066260000000.0,2.78387e+44,5.10279e+44,0,1.58076,1.75811,3903370000.0,30926.9,56425.9,87352.8,12139.2,18470.3,30609.5,41373.7,90337.8,131712.0,5100.0,2700.0,2.7551,1.86705,19.8014,11906.2,75.2298,72.2335,35.2053,7.82781e+41,1.6988700000000001e+41,5.84755e+40,466053000.0,475544000.0,285523000.0,118567000.0,29261600.0,3185070.0,146863.0,3396.16,44047600.0,3.2889600000000002e+41,2.32666e+40,4.7118199999999996e+39,1.5792299999999998e+39,6.19222e+40,1.96963e+40,6.66494e+39,365721000.0,350820000.0,218452000.0,98009200.0,25529400.0,2824680.0,129466.0,2942.7,38491700.0,3.8186099999999997e+40,4.8424499999999996e+39,9.606e+36,3.2195899999999996e+36,10.722964984669126,6.75546794034155e+20,15.49587707835804,9.762402559365566e+20
gal36,firebox,0.0,2.74106,1.9499,1.52104,1.38312,10871900000.0,40160700000.0,1.54666,1.50039,2.42814,1.55535,2004320000.0,1515340000.0,191414.0,757809000000.0,7.38099e+43,1.57722e+44,0,1.55441,1.98067,1285650000.0,6397.89,22999.4,29397.3,2154.66,6809.64,8964.31,23748.1,95566.9,119315.0,3300.0,1900.0,3.13633,1.86651,22.4049,8895.64,100.952,95.8856,26.6723,2.3555400000000003e+41,4.521349999999999e+40,1.56141e+40,183514000.0,183223000.0,110287000.0,47085100.0,12310000.0,1415210.0,66847.6,1526.95,19263200.0,1.09883e+41,5.776959999999999e+39,1.9444599999999998e+39,6.5171099999999996e+38,1.42343e+40,4.42354e+39,1.49176e+39,148884000.0,139034000.0,86958700.0,40162400.0,11048700.0,1289990.0,60816.8,1366.6,17342400.0,1.00094e+40,8.49722e+38,1.7027499999999998e+36,5.70723e+35,8.25735366239088,5.202132807306255e+20,10.921891517813355,6.880791656222413e+20
gal37,firebox,0.0,4.59485,3.87817,3.21341,2.34203,8693330000.0,47616700000.0,2.34319,1.48252,2.60308,1.51046,3682460000.0,2583190000.0,354808.0,746733000000.0,1.30333e+44,2.2471999999999997e+44,0,2.36953,2.5915,2784590000.0,16648.6,39090.9,55739.4,1215.85,5330.19,6546.05,43577.0,119467.0,163044.0,3500.0,2300.0,3.06829,1.80135,21.8578,8386.62,65.1548,61.1852,36.1305,1.32036e+41,3.20989e+40,1.08985e+40,410988000.0,411039000.0,249102000.0,105636000.0,26462400.0,2880440.0,131717.0,2991.27,39881300.0,9.75377e+40,4.87902e+39,3.80529e+38,1.27534e+38,2.01351e+40,6.42191e+39,2.16272e+39,237875000.0,224863000.0,140477000.0,63957800.0,16890400.0,1850620.0,83695.8,1887.05,25427900.0,1.41833e+40,1.34518e+39,1.7540799999999998e+36,5.8791100000000004e+35,6.285317332866167,3.959749919705685e+20,8.960018297371212,5.644811527343863e+20
gal35,firebox,0.0,3.62443,2.15726,2.3427,1.77356,12265900000.0,36672200000.0,1.69455,1.23857,2.36306,1.31366,3068410000.0,2214140000.0,206262.0,768745000000.0,9.27949e+43,1.8618299999999998e+44,0,1.7078,2.12313,1935940000.0,13241.9,27094.7,40336.7,2588.92,6140.06,8728.98,34491.6,70733.6,105225.0,4100.0,2900.0,2.72936,1.67708,20.5857,7569.16,91.768,87.0159,32.1442,2.32987e+41,4.73712e+40,1.6289e+40,244677000.0,251112000.0,149766000.0,61261500.0,14972200.0,1647350.0,77899.8,1845.3,22722700.0,1.2437200000000001e+41,6.23903e+39,1.56736e+39,5.2531599999999996e+38,2.75139e+40,8.37003e+39,2.8286799999999996e+39,194515000.0,188627000.0,116273000.0,50920800.0,13012300.0,1449170.0,67953.2,1564.21,19750100.0,1.87691e+40,1.55435e+39,4.03001e+36,1.35073e+36,9.049236340154572,5.70101889429738e+20,12.540655639884418,7.900613053127184e+20
gal38,firebox,0.0,4.74517,2.3273,1.70428,1.02978,8652840000.0,33873200000.0,0.781962,1.51086,1.77356,1.56687,1057180000.0,775851000.0,156981.0,746678000000.0,6.45179e+43,1.3100599999999998e+44,0,0.792659,1.84809,824825000.0,2468.07,14858.0,17326.0,681.823,3934.29,4616.11,26441.5,124531.0,150973.0,2500.0,2100.0,2.91564,2.11061,32.9213,11586.9,120.832,114.858,28.1442,3.6744200000000004e+41,5.57975e+40,1.95964e+40,153653000.0,149904000.0,92791300.0,40868200.0,10647500.0,1236560.0,59869.7,1390.94,16324700.0,5.1196099999999995e+40,4.67637e+39,6.07924e+39,2.03753e+39,1.02831e+40,3.48818e+39,1.17855e+39,124070000.0,117178000.0,73953500.0,33921300.0,9098890.0,1060150.0,49791.2,1122.0,13978800.0,6.45658e+39,7.29565e+38,2.6437899999999998e+36,8.86126e+35,5.0493709852720094,3.181103720721366e+20,6.880308226978972,4.3345941829967525e+20
gal33,firebox,0.0,4.78423,5.04447,4.48542,3.62004,20358400000.0,60007300000.0,1.60185,1.35786,2.3068,1.42447,5707880000.0,3964030000.0,282898.0,806335000000.0,1.79467e+44,3.23997e+44,0,1.61206,1.85091,3265920000.0,27434.6,39356.9,66791.5,4634.48,8460.68,13095.2,17036.4,33057.7,50094.1,6300.0,3500.0,2.6593,1.75363,16.5484,10255.5,167.732,155.449,22.5909,6.26781e+41,1.2852e+41,4.44257e+40,365138000.0,378544000.0,224273000.0,90256900.0,21501500.0,2279040.0,104164.0,2381.46,32187800.0,2.36085e+41,1.56792e+40,7.28228e+39,2.4407899999999998e+39,5.120399999999999e+40,1.45518e+40,4.93005e+39,273757000.0,267630000.0,163900000.0,70971300.0,17805400.0,1912560.0,86902.8,1948.51,26671300.0,3.26257e+40,2.56842e+39,5.30781e+37,1.7788300000000002e+37,10.856251608980713,6.839438513657849e+20,15.632117172137658,9.848233818446725e+20
gal39,firebox,0.0,13.965,11.669,9.61242,8.22353,11175900000.0,51142400000.0,2.18513,1.36924,2.25364,1.42667,6006560000.0,4140550000.0,622552.0,737467000000.0,3.4881599999999998e+44,5.05291e+44,0,2.22523,2.29165,4655000000.0,35866.5,53444.3,89310.8,2353.37,7007.29,9360.66,135758.0,172452.0,308209.0,4300.0,2700.0,2.5334,1.69466,32.0252,16085.4,45.7472,45.0675,63.7717,3.24785e+41,9.26168e+40,3.16437e+40,825773000.0,835449000.0,511359000.0,213555000.0,50606900.0,5361110.0,243846.0,5479.92,73547000.0,1.5870700000000002e+41,2.2891899999999997e+40,2.47237e+39,8.28619e+38,1.04491e+41,3.6975599999999997e+40,1.25662e+40,686180000.0,681582000.0,422560000.0,181043000.0,43607800.0,4622080.0,208922.0,4664.66,63087800.0,4.99204e+40,1.10437e+40,4.01911e+37,1.3470900000000002e+37,5.014150377888354,3.158914738069663e+20,7.273863398294688,4.582533940925653e+20
gal31,firebox,0.0,30.4096,28.9759,26.1763,19.8252,28581900000.0,143119000000.0,1.90852,1.70246,2.13671,1.78182,13925500000.0,9458250000.0,1080400.0,816659000000.0,8.27915e+44,1.19175e+45,0,1.91677,1.99732,9314840000.0,99103.5,102031.0,201135.0,9118.47,16477.5,25596.0,45523.1,63537.1,109060.0,7700.0,3900.0,2.30765,2.13582,27.6598,27760.7,94.4258,91.7005,36.9285,1.1563e+42,3.33357e+41,1.1457e+41,1486570000.0,1547760000.0,939598000.0,381401000.0,87906700.0,9171940.0,410521.0,9162.5,126692000.0,4.40498e+41,9.77135e+40,5.87757e+39,1.96993e+39,2.49654e+41,8.83706e+40,3.0084899999999997e+40,1060890000.0,1070250000.0,664939000.0,282921000.0,67586200.0,7130630.0,317442.0,7018.52,97270000.0,1.0466200000000001e+41,3.31798e+40,1.89892e+38,6.36488e+37,6.362465272405605,4.008353121615531e+20,9.367537351083367,5.9015485311825215e+20
gal42,firebox,0.0,2.25265,3.76737,2.84098,2.22806,1582080000.0,47603300000.0,3.66662,1.51837,4.55908,1.59819,712299000.0,556074000.0,981668.0,679068000000.0,9.45943e+43,1.6061499999999998e+44,0,4.05265,4.96419,1486070000.0,395.054,6064.78,6459.83,32.589,881.944,914.533,5873.36,50029.0,55902.4,2900.0,1500.0,5.04409,2.04556,40.2803,12198.8,76.1738,67.4283,13.2644,1.56727e+40,4.3983599999999996e+39,1.46824e+39,647942000.0,582997000.0,372157000.0,182936000.0,56132100.0,6955650.0,315282.0,7058.83,96912600.0,1.63207e+40,1.1786099999999999e+39,5.232060000000001e+37,1.75361e+37,4.77761e+39,2.00353e+39,6.69107e+38,306921000.0,273395000.0,174929000.0,87140600.0,27365800.0,3478160.0,159514.0,3583.26,48106700.0,3.75191e+39,6.54192e+38,2.41966e+35,8.1100999999999995e+34,0.8582157044920687,5.4067589383000334e+19,1.0993252482475284,6.925749063959429e+19
gal41,firebox,0.0,7.9502,3.4255,4.40411,3.63858,14024900000.0,55496900000.0,2.22477,1.38695,2.58763,1.44039,5425830000.0,3749540000.0,338315.0,723017000000.0,1.7576199999999999e+44,3.2198499999999998e+44,0,2.24131,2.41046,3635500000.0,29044.9,43761.0,72805.9,3854.27,8344.69,12199.0,44665.6,69452.0,114118.0,5300.0,3500.0,2.84554,1.73255,18.377,11996.3,66.1735,63.7679,36.579,2.57261e+41,6.2572499999999995e+40,2.13091e+40,396626000.0,411515000.0,242920000.0,97466500.0,23471700.0,2553160.0,120668.0,2838.12,35684000.0,1.73651e+41,1.06279e+40,1.02481e+39,3.43466e+38,5.08447e+40,1.53456e+40,5.16933e+39,309711000.0,304705000.0,185390000.0,79405900.0,19987000.0,2195980.0,102598.0,2359.79,30364800.0,3.4792099999999997e+40,3.22217e+39,6.66899e+36,2.2352099999999998e+36,9.453591040425993,5.955762355468375e+20,13.679965509068998,8.618378270713469e+20
gal51,firebox,0.0,0.891376,0.877444,0.818014,0.422237,453269000.0,36931900000.0,2.82022,1.53401,3.04454,1.57711,146797000.0,103414000.0,73078.3,529619000000.0,3.78876e+43,1.1069499999999999e+44,0,3.18126,3.41849,202496000.0,34.3682,1853.54,1887.9,2.40721,247.048,249.455,5371.22,64376.2,69747.5,2100.0,1700.0,3.35335,1.96046,35.0207,26470.8,198.273,176.476,12.6848,1.01071e+40,3.22743e+39,1.09862e+39,72365500.0,69658000.0,44323400.0,20172500.0,5205330.0,561057.0,24350.6,531.942,7664480.0,7.309479999999999e+39,1.52412e+39,2.66971e+38,8.94789e+37,4.77233e+39,2.21072e+39,7.47688e+38,72008900.0,69170300.0,44072400.0,20106600.0,5196180.0,560416.0,24325.7,531.282,7651600.0,2.8891199999999996e+39,1.2596599999999999e+39,1.56948e+36,5.2605e+35,1.429051136245863,9.003022158348937e+19,2.028549515998646,1.277986195079147e+20
gal46,firebox,0.0,1.62836,2.59909,2.2903,2.1848,7537310000.0,51667000000.0,2.74009,1.62062,3.11872,1.70013,3482480000.0,2361640000.0,430516.0,645251000000.0,1.12755e+44,2.0055299999999998e+44,0,2.80575,3.21941,3119390000.0,8941.98,25851.9,34793.9,629.505,3494.18,4123.69,12694.0,45141.5,57835.5,3900.0,3300.0,3.71718,2.08341,16.9022,8821.61,80.4868,72.3188,19.5005,9.23137e+40,2.1456399999999999e+40,7.22244e+39,431895000.0,422641000.0,255207000.0,110997000.0,29664100.0,3351540.0,154265.0,3528.1,47006400.0,7.5342e+40,3.01653e+39,3.1888399999999997e+38,1.06874e+38,1.2135e+40,4.13308e+39,1.3828799999999998e+39,191120000.0,177021000.0,110308000.0,51656900.0,14673300.0,1682510.0,75848.8,1702.56,23404100.0,1.0206399999999999e+40,1.03017e+39,4.3832e+35,1.46914e+35,5.468088308500909,3.4448956343555726e+20,8.063256115491034,5.079851352759352e+20
gal49,firebox,0.0,5.09772,3.95901,3.54769,2.60873,4581770000.0,45716500000.0,3.51958,1.57219,3.59425,1.65578,2684320000.0,1819230000.0,848985.0,569941000000.0,1.4084e+44,2.3581299999999998e+44,0,3.59806,3.6469,3064790000.0,6003.29,23908.5,29911.8,396.47,3112.05,3508.52,100093.0,209073.0,309166.0,3100.0,2500.0,3.7428,2.0823,25.7982,13454.9,39.4434,38.2368,54.758,5.80181e+40,1.80356e+40,6.057639999999999e+39,671029000.0,621618000.0,390640000.0,184572000.0,53274400.0,6429870.0,302085.0,6809.11,86226100.0,5.41836e+40,4.6095799999999996e+39,3.24711e+38,1.0882599999999999e+38,2.3374e+40,8.77073e+39,2.94026e+39,506409000.0,461712000.0,293554000.0,141623000.0,41281000.0,4957160.0,229760.0,5149.84,66505900.0,1.69912e+40,2.7453e+39,8.80624e+35,2.95167e+35,2.7111048851837998,1.7079960776657938e+20,4.000304010705945,2.5201915267447456e+20
gal45,firebox,0.0,2.24187,2.41475,2.29786,1.71613,11909400000.0,41492900000.0,1.83836,1.25135,2.38497,1.29111,3034750000.0,2137080000.0,115117.0,654408000000.0,9.07853e+43,1.7552799999999999e+44,0,1.8494,2.08656,1647910000.0,11723.8,25008.9,36732.8,2747.74,6308.24,9055.98,19109.4,44304.6,63414.0,4900.0,3100.0,2.72826,1.64561,12.5202,8851.35,118.912,111.149,23.926,2.1647000000000002e+41,4.70003e+40,1.60898e+40,161829000.0,176067000.0,101342000.0,38360000.0,8848140.0,932489.0,43154.2,1036.77,13361200.0,1.3381e+41,6.650519999999999e+39,1.04313e+39,3.4961e+38,3.04181e+40,9.558229999999999e+39,3.22598e+39,117605000.0,118759000.0,71188000.0,29583700.0,7261210.0,769949.0,34898.0,793.176,10914400.0,2.17599e+40,2.46832e+39,4.5043699999999996e+36,1.50973e+36,13.205791298222197,8.319648517879984e+20,18.752819333988345,1.1814276180412657e+21
gal43,firebox,0.0,3.06189,2.9204,3.68187,3.72201,12524400000.0,55455700000.0,2.0632,1.4027,2.33813,1.43144,5097060000.0,3530910000.0,204073.0,663689000000.0,1.57904e+44,2.85727e+44,0,2.08676,2.19497,3071490000.0,31129.8,47950.3,79080.2,3130.93,7885.49,11016.4,39573.4,76778.2,116352.0,4900.0,2900.0,2.65697,1.74838,15.5217,9431.42,74.9607,73.0231,34.4308,2.55129e+41,6.21131e+40,2.11837e+40,279818000.0,296298000.0,172624000.0,67115600.0,15605300.0,1647270.0,76400.6,1791.23,23477400.0,1.54323e+41,1.11603e+40,1.51535e+39,5.07872e+38,5.337259999999999e+40,1.66846e+40,5.651059999999999e+39,193835000.0,191746000.0,115978000.0,49150300.0,12142500.0,1293590.0,58464.0,1307.72,18213800.0,3.31882e+40,4.1727e+39,1.0338800000000001e+37,3.46521e+36,12.618594943856364,7.949714814629509e+20,18.21562587110193,1.1475844298794217e+21
gal48,firebox,0.0,4.3473,4.18357,3.34105,2.60541,12777000000.0,43749400000.0,2.03956,1.33913,2.41726,1.40496,4741420000.0,3460780000.0,275735.0,580080000000.0,1.28923e+44,2.37811e+44,0,2.05459,2.20558,2984410000.0,23115.5,33076.2,56191.6,3174.86,6479.45,9654.31,32775.9,45109.6,77885.5,5500.0,4500.0,2.63738,1.75937,18.841,7869.89,86.0379,83.2771,31.3345,2.2509e+41,5.20962e+40,1.77734e+40,382433000.0,395923000.0,235204000.0,94768300.0,22387000.0,2348640.0,107299.0,2493.14,33110100.0,1.4504100000000001e+41,7.857249999999999e+39,9.08636e+38,3.0452999999999998e+38,5.01698e+40,1.57712e+40,5.33946e+39,311361000.0,306795000.0,187624000.0,80373200.0,19776600.0,2094570.0,94684.8,2126.14,29191600.0,3.2208699999999997e+40,3.61139e+39,1.17396e+37,3.93462e+36,9.049375969124004,5.701106860548122e+20,12.398040964038145,7.810765807344032e+20
