name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal13,firebox,3.0,0,2.50000e+03,2.10000e+03,1.33548e+02,9.10263e+01,6.36169e+08,2.20640e+10,9.21577e+09,1.78730e+09,2.41753e+09,7.05376e-01,4.25058e-01,2.94624e-01,5.74942e-01,3.22950e+09,1.13624e+09,1.63606e+04,4.04770e+11,1.12817e+02,1.28369e+02,1.08951e+02,2.18172e+01,1.43643e-06,1.63444e-06,1.38720e-06,2.77785e-07,1.22417e-08,1.39292e-08,1.18222e-08,2.36737e-09,5.11316e-09,5.81802e-09,4.93794e-09,9.88814e-10,6.51028e-17,7.40773e-17,6.28718e-17,1.25900e-17,5.54828e-19,6.31311e-19,5.35814e-19,1.07296e-19,6.31214e-08,7.18227e-08,6.09583e-08,1.22068e-08,8.03686e-16,9.14476e-16,7.76145e-16,1.55422e-16,6.84928e-18,7.79346e-18,6.61456e-18,1.32455e-18,3.09913e-01,2.31686e-01,3.59924e-01,2.40026e-01,3.13214e-01,3.35861e-01,4.38209e-01,2.94139e-01,8.33773e+00,8.48226e+00,2.69475e+04,2.32697e+04,5.02172e+04,2.15112e+03,3.30784e+03,5.45895e+03,2.76594e+05,1.79423e+05,4.56017e+05,1.09241e+05,4.41323e+02,4.40327e+02,3.14270e+45,3.40737e+45,5.60773e+42,5.17441e+01,5.17441e+01,2.69696e+02,2.69696e+02,5.52508e+42,1.33962e+42,4.75372e+41,3.27677e+07,4.41235e+07,2.62118e+07,8.81184e+06,1.68455e+06,1.61510e+05,7.77959e+03,2.57717e+02,1.77129e+06,1.97677e+41,2.28116e+41,3.91460e+41,1.31205e+41,8.97866e+41,2.94279e+41,1.03846e+41,2.24977e+07,2.87320e+07,1.74483e+07,6.18207e+06,1.22631e+06,1.18822e+05,5.66420e+03,1.57385e+02,1.31052e+06,4.02798e+40,5.74597e+40,8.06815e+40,2.70419e+40
gal14,firebox,3.0,0,2.10000e+03,1.10000e+03,4.92498e+01,8.91419e+00,4.97254e+08,1.96344e+10,1.35257e+10,1.23501e+08,6.67348e+09,5.92109e-01,1.81700e-02,4.07891e-01,9.81830e-01,2.40498e+09,8.71365e+08,7.34875e+03,3.80075e+11,3.41969e+01,3.04780e+01,2.98715e+01,2.24208e+01,6.17076e-07,5.49969e-07,5.39024e-07,4.04579e-07,2.52828e-09,2.25333e-09,2.20849e-09,1.65764e-09,1.74168e-09,1.55227e-09,1.52138e-09,1.14191e-09,3.14283e-17,2.80104e-17,2.74530e-17,2.06056e-17,1.28768e-19,1.14764e-19,1.12481e-19,8.44252e-20,2.76896e-07,2.46783e-07,2.41872e-07,1.81544e-07,4.99653e-15,4.45315e-15,4.36453e-15,3.27592e-15,2.04718e-17,1.82455e-17,1.78824e-17,1.34221e-17,3.49622e-01,3.11846e-01,3.95128e-01,3.20302e-01,3.50694e-01,4.06217e-01,5.40838e-01,3.47368e-01,8.38452e+00,8.58309e+00,1.67803e+04,2.63321e+04,4.31124e+04,1.30377e+03,3.67491e+03,4.97868e+03,2.65261e+03,3.79196e+04,4.05722e+04,1.46087e+06,8.62418e+02,8.49349e+02,1.15813e+45,1.44526e+45,9.84256e+42,2.78829e+01,2.78829e+01,1.09550e+02,1.09550e+02,5.45482e+42,1.15509e+42,4.11211e+41,1.68262e+07,2.51515e+07,1.40940e+07,4.14177e+06,7.24376e+05,6.75578e+04,3.27645e+03,1.48962e+02,8.02246e+05,1.71217e+41,2.10643e+41,3.34404e+41,1.12082e+41,5.77114e+40,1.50938e+40,5.31077e+39,2.58957e+05,3.96304e+05,2.15357e+05,5.88397e+04,9.64324e+03,8.33346e+02,3.57248e+01,1.19963e+00,1.13700e+04,2.49711e+39,3.97124e+39,3.07132e+39,1.02941e+39
gal15,firebox,3.0,0,2.90000e+03,2.30000e+03,2.07345e+01,3.13264e+00,8.91622e+07,1.92647e+10,9.01786e+09,8.27670e+07,2.47929e+09,6.81151e-01,3.23049e-02,3.18849e-01,9.67695e-01,6.94960e+08,2.56880e+08,2.88989e+02,3.53788e+11,2.03092e+00,2.03542e+00,1.90739e+00,1.85847e+01,1.92170e-08,1.92596e-08,1.80482e-08,1.75853e-07,2.25211e-10,2.25710e-10,2.11512e-10,2.06087e-09,1.05422e-10,1.05656e-10,9.90097e-11,9.64703e-10,9.97527e-19,9.99739e-19,9.36853e-19,9.12825e-18,1.16903e-20,1.17163e-20,1.09793e-20,1.06977e-19,2.45378e-08,2.45922e-08,2.30453e-08,2.24542e-07,2.32182e-16,2.32697e-16,2.18060e-16,2.12467e-15,2.72102e-18,2.72705e-18,2.55552e-18,2.48997e-17,3.35879e-01,2.37461e-01,3.58912e-01,2.62706e-01,3.36835e-01,3.57241e-01,3.88143e-01,3.00282e-01,8.37480e+00,8.42228e+00,6.36966e+03,9.48350e+03,1.58532e+04,1.01179e+03,1.94871e+03,2.96050e+03,3.27590e+02,5.00509e+03,5.33269e+03,1.11034e+04,9.64741e+02,9.68000e+02,1.58741e+44,5.19695e+44,1.90002e+43,4.78619e+00,4.78619e+00,2.26181e+01,2.26181e+01,2.83128e+42,5.01001e+41,1.79067e+41,2.53295e+06,4.73862e+06,2.47534e+06,5.52580e+05,6.30282e+04,4.24198e+03,2.64386e+02,5.09984e+01,6.19720e+04,9.36888e+40,7.96534e+40,1.66932e+41,5.59503e+40,2.28649e+40,5.23794e+39,1.84508e+39,2.40741e+04,3.42630e+04,1.93988e+04,5.72539e+03,8.87655e+02,6.60286e+01,2.69464e+00,9.77710e-02,9.47469e+02,1.35680e+39,5.67286e+38,1.00872e+39,3.38092e+38
gal16,firebox,3.0,0,3.30000e+03,2.10000e+03,1.40211e+01,1.23587e+01,8.22601e+07,1.43581e+10,9.47251e+09,4.22816e+08,3.99907e+09,6.02507e-01,9.56189e-02,3.97493e-01,9.04381e-01,5.57012e+08,1.28659e+08,2.78240e+02,3.40131e+11,4.20636e+00,5.38643e+00,7.91538e+00,1.24666e+01,3.07375e-08,3.93607e-08,5.78407e-08,9.10982e-08,4.44060e-10,5.68638e-10,8.35615e-10,1.31608e-09,2.92961e-10,3.75149e-10,5.51283e-10,8.68261e-10,2.14078e-18,2.74136e-18,4.02844e-18,6.34472e-18,3.09275e-20,3.96040e-20,5.81982e-20,9.16611e-20,9.94845e-09,1.27394e-08,1.87206e-08,2.94846e-08,7.26972e-17,9.30919e-17,1.36799e-16,2.15456e-16,1.05024e-18,1.34488e-18,1.97631e-18,3.11265e-18,3.04122e-01,2.84586e-01,3.51748e-01,2.98978e-01,3.00896e-01,3.06939e-01,4.00298e-01,3.42759e-01,8.32416e+00,8.43110e+00,6.93079e+03,1.14903e+04,1.84211e+04,7.03972e+02,1.84708e+03,2.55105e+03,5.09866e+03,2.06594e+04,2.57580e+04,2.75332e+05,3.73980e+03,3.74362e+03,3.59053e+44,7.37477e+44,3.79470e+43,1.69523e+01,1.69523e+01,9.00587e+01,9.00587e+01,3.90133e+42,7.60297e+41,2.72157e+41,2.56834e+06,4.57722e+06,2.44007e+06,5.84924e+05,7.46331e+04,5.61960e+03,3.08622e+02,3.05098e+01,6.68066e+04,8.23255e+40,1.30537e+41,2.70436e+41,9.06417e+40,2.69955e+41,7.14468e+40,2.55371e+40,2.25724e+05,3.83130e+05,2.15948e+05,5.79729e+04,8.33484e+03,6.55967e+02,3.33143e+01,1.64391e+00,4.85311e+03,7.13356e+39,1.69072e+40,2.57224e+40,8.62132e+39
gal17,firebox,3.0,0,3.50000e+03,2.50000e+03,3.28117e+01,3.12735e+01,2.86048e+08,1.96827e+10,8.46644e+09,1.20355e+09,3.33118e+09,6.99229e-01,2.65407e-01,3.00771e-01,7.34593e-01,1.84799e+09,6.77875e+08,1.62422e+03,3.32389e+11,1.60604e+01,1.23897e+01,1.26277e+01,8.28861e+00,1.04330e-07,8.04850e-08,8.20312e-08,5.38438e-08,1.89695e-09,1.46339e-09,1.49150e-09,9.78995e-10,8.15966e-10,6.29471e-10,6.41564e-10,4.21111e-10,5.30061e-18,4.08912e-18,4.16768e-18,2.73559e-18,9.63765e-20,7.43489e-20,7.57773e-20,4.97388e-20,1.33443e-08,1.02943e-08,1.04921e-08,6.88682e-09,8.66859e-17,6.68732e-17,6.81580e-17,4.47376e-17,1.57613e-18,1.21590e-18,1.23926e-18,8.13425e-19,3.16840e-01,2.26951e-01,3.72518e-01,2.35805e-01,3.20075e-01,3.56508e-01,4.83300e-01,2.57784e-01,8.34078e+00,8.52018e+00,3.09099e+04,2.19775e+04,5.28874e+04,2.57862e+03,3.23579e+03,5.81441e+03,3.26484e+04,4.36826e+04,7.63311e+04,3.03024e+04,8.65403e+02,8.66937e+02,4.60925e+44,6.95599e+44,1.09511e+43,1.23955e+01,1.23955e+01,4.45842e+01,4.45842e+01,3.29338e+42,6.47693e+41,2.29913e+41,4.63584e+06,7.61801e+06,4.22928e+06,1.15092e+06,1.85739e+05,1.80253e+04,1.11541e+03,1.12545e+02,1.77871e+05,1.38196e+41,8.19525e+40,1.57983e+41,5.29509e+40,2.94625e+41,8.08576e+40,2.85047e+40,1.73915e+06,2.43891e+06,1.41790e+06,4.57719e+05,9.16283e+04,1.01313e+04,5.84635e+02,2.52787e+01,9.61462e+04,1.97765e+40,1.37116e+40,1.71248e+40,5.73971e+39
gal18,firebox,3.0,0,2.10000e+03,2.10000e+03,2.64036e+01,1.81729e+01,1.43550e+07,1.32864e+10,1.53420e+09,2.51775e+08,2.63223e+08,8.96482e-01,4.88886e-01,1.03518e-01,5.11114e-01,1.70209e+08,3.59022e+07,7.33810e+01,3.04161e+11,2.68295e+00,2.17438e+00,1.69653e+00,1.18471e+00,4.84132e-08,3.92362e-08,3.06135e-08,2.13778e-08,1.74876e-09,1.41727e-09,1.10580e-09,7.72198e-10,2.01932e-10,1.63655e-10,1.27689e-10,8.91669e-11,3.64382e-18,2.95311e-18,2.30412e-18,1.60900e-18,1.31620e-19,1.06671e-19,8.32282e-20,5.81194e-20,1.06561e-08,8.63621e-09,6.73826e-09,4.70542e-09,1.92288e-16,1.55838e-16,1.21590e-16,8.49083e-17,6.94572e-18,5.62912e-18,4.39203e-18,3.06702e-18,1.21119e-01,1.13799e-01,1.60182e-01,1.24370e-01,1.22461e-01,1.56904e-01,2.06977e-01,1.32991e-01,7.93472e+00,8.15978e+00,3.75155e+03,3.79600e+03,7.54756e+03,4.94401e+02,7.11191e+02,1.20559e+03,1.10245e+04,1.53530e+04,2.63774e+04,1.14310e+04,3.42750e+03,3.42696e+03,6.61234e+43,1.47813e+44,6.69127e+42,6.00883e+00,6.00883e+00,4.54467e+01,4.54467e+01,1.89095e+42,2.76355e+41,9.89933e+40,2.49800e+05,4.16669e+05,2.23782e+05,5.76175e+04,8.55685e+03,6.49215e+02,2.91282e+01,2.10761e+00,1.04467e+04,2.66768e+40,1.77412e+40,6.32576e+40,2.12019e+40,9.34637e+40,1.85810e+40,6.59639e+39,1.96522e+04,2.85842e+04,1.56701e+04,4.36190e+03,6.45478e+02,5.28136e+01,2.90036e+00,1.85271e-01,7.08762e+02,2.43196e+39,1.35535e+39,3.95257e+39,1.32478e+39
gal19,firebox,3.0,0,3.30000e+03,3.50000e+03,3.93318e+01,2.32868e+01,1.84328e+08,1.82221e+10,7.01832e+09,7.96687e+08,1.72316e+09,7.21942e-01,3.16165e-01,2.78058e-01,6.83835e-01,1.36495e+09,3.78317e+08,5.45002e+02,2.98559e+11,1.37791e+01,2.02524e+01,2.17997e+01,1.54319e+01,1.00689e-07,1.47992e-07,1.59299e-07,1.12767e-07,1.96330e-09,2.88565e-09,3.10611e-09,2.19880e-09,7.56172e-10,1.11142e-09,1.19633e-09,8.46875e-10,5.52564e-18,8.12155e-18,8.74205e-18,6.18845e-18,1.07743e-19,1.58359e-19,1.70458e-19,1.20666e-19,1.72955e-08,2.54208e-08,2.73629e-08,1.93701e-08,1.26385e-16,1.85759e-16,1.99952e-16,1.41545e-16,2.46433e-18,3.62206e-18,3.89879e-18,2.75993e-18,2.71884e-01,1.93659e-01,2.90907e-01,1.88453e-01,2.73481e-01,2.93948e-01,3.12516e-01,1.98644e-01,8.28348e+00,8.33938e+00,1.84964e+04,1.34727e+04,3.19692e+04,1.89963e+03,2.23469e+03,4.13433e+03,1.81021e+04,2.55527e+04,4.36548e+04,2.48215e+05,1.44090e+03,1.43537e+03,7.53491e+44,1.12448e+45,2.62558e+43,2.77793e+01,2.77793e+01,1.38275e+02,1.38275e+02,5.12313e+42,1.07755e+42,3.84168e+41,1.92771e+06,3.04240e+06,1.71179e+06,4.83616e+05,7.58631e+04,6.58963e+03,3.59650e+02,2.99545e+01,7.62468e+04,1.30646e+41,1.58003e+41,3.44261e+41,1.15385e+41,4.99349e+41,1.29719e+41,4.59465e+40,1.89992e+05,2.74025e+05,1.55620e+05,4.66684e+04,7.77350e+03,6.76090e+02,3.37546e+01,1.49809e+00,8.53699e+03,1.42466e+40,2.05383e+40,3.86493e+40,1.29540e+40
gal20,firebox,3.0,0,2.10000e+03,1.70000e+03,3.44696e+01,4.97352e+01,1.35800e+08,1.31592e+10,8.65918e+09,6.89053e+08,3.18918e+09,6.03125e-01,1.77672e-01,3.96875e-01,8.22328e-01,8.10858e+08,2.58644e+08,6.14502e+02,2.88143e+11,5.65436e+00,7.48050e+00,6.39209e+00,7.35995e+00,1.02032e-07,1.34984e-07,1.15344e-07,1.32809e-07,6.52991e-10,8.63881e-10,7.38187e-10,8.49959e-10,4.29687e-10,5.68459e-10,4.85749e-10,5.59299e-10,7.75361e-18,1.02577e-17,8.76523e-18,1.00924e-17,4.96222e-20,6.56482e-20,5.60964e-20,6.45902e-20,8.20599e-09,1.08562e-08,9.27663e-09,1.06812e-08,1.48075e-16,1.95898e-16,1.67395e-16,1.92741e-16,9.47664e-19,1.25372e-18,1.07131e-18,1.23352e-18,3.47320e-01,2.64569e-01,3.86531e-01,2.77288e-01,3.46879e-01,3.85676e-01,4.82259e-01,3.06358e-01,8.38139e+00,8.52033e+00,1.19825e+04,1.73495e+04,2.93320e+04,9.21347e+02,2.43961e+03,3.36095e+03,8.25729e+04,1.46255e+05,2.28828e+05,4.30262e+04,6.45744e+02,6.44496e+02,3.29010e+44,5.28204e+44,5.91137e+42,1.11559e+01,1.11559e+01,5.86962e+01,5.86962e+01,1.99649e+42,4.12273e+41,1.46669e+41,1.82681e+06,2.97341e+06,1.62521e+06,4.29069e+05,6.49119e+04,5.54571e+03,3.18356e+02,4.35313e+01,6.82182e+04,7.95781e+40,6.61958e+40,1.14854e+41,3.84954e+40,2.25681e+41,6.77657e+40,2.39559e+40,6.29206e+05,8.67212e+05,4.89906e+05,1.52046e+05,2.90665e+04,2.85051e+03,1.32328e+02,4.30638e+00,3.37723e+04,1.28048e+40,1.52049e+40,1.65423e+40,5.54445e+39
gal21,firebox,3.0,0,3.10000e+03,2.50000e+03,6.16610e+01,6.78883e+01,5.40646e+08,1.68692e+10,9.13636e+09,2.04960e+09,2.39182e+09,6.48676e-01,4.61474e-01,3.51324e-01,5.38526e-01,2.91195e+09,1.07240e+09,3.91588e+03,2.79164e+11,3.49275e+01,2.76415e+01,2.46569e+01,8.77116e+00,2.89224e-07,2.28891e-07,2.04176e-07,7.26313e-08,3.82291e-09,3.02544e-09,2.69877e-09,9.60027e-10,2.07049e-09,1.63858e-09,1.46166e-09,5.19952e-10,1.71451e-17,1.35686e-17,1.21035e-17,4.30556e-18,2.26621e-19,1.79347e-19,1.59982e-19,5.69102e-20,1.70412e-08,1.34863e-08,1.20301e-08,4.27946e-09,1.41113e-16,1.11676e-16,9.96179e-17,3.54369e-17,1.86520e-18,1.47612e-18,1.31673e-18,4.68398e-19,3.75958e-01,2.62940e-01,4.21096e-01,2.73290e-01,3.79265e-01,4.24531e-01,4.21392e-01,3.00262e-01,8.41683e+00,8.46549e+00,2.66007e+04,2.14363e+04,4.80370e+04,1.84529e+03,2.85930e+03,4.70459e+03,1.53851e+05,9.63943e+04,2.50245e+05,4.80758e+04,4.37444e+02,4.37363e+02,9.05997e+44,1.08237e+45,2.68023e+42,2.43634e+01,2.43634e+01,7.28147e+01,7.28147e+01,2.87923e+42,6.71074e+41,2.37432e+41,1.01947e+07,1.55652e+07,8.75444e+06,2.53670e+06,4.27514e+05,3.94732e+04,2.03936e+03,1.16894e+02,4.35698e+05,1.48155e+41,1.04831e+41,1.57631e+41,5.28329e+40,5.96310e+41,1.55532e+41,5.47783e+40,3.18552e+06,4.38409e+06,2.55315e+06,8.23288e+05,1.56532e+05,1.55359e+04,7.68509e+02,2.61404e+01,1.66339e+05,3.27365e+40,2.22620e+40,3.11908e+40,1.04542e+40
gal22,firebox,3.0,0,9.00000e+02,1.10000e+03,,,6.59422e+07,9.90530e+09,6.02982e+09,0.00000e+00,2.06870e+09,6.21602e-01,0.00000e+00,3.78398e-01,1.00000e+00,4.43171e+08,8.79981e+07,3.17381e+02,2.71752e+11,1.11319e+00,8.24358e-01,3.42612e+00,1.23338e+01,1.09364e-07,8.09880e-08,3.36595e-07,1.21172e-06,1.84613e-10,1.36713e-10,5.68196e-10,2.04547e-09,1.12383e-10,8.32239e-11,3.45887e-10,1.24517e-09,1.10409e-17,8.17623e-18,3.39813e-17,1.22330e-16,1.86378e-20,1.38021e-20,5.73628e-20,2.06502e-19,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.57089e-01,2.45365e-01,4.10440e-01,2.52132e-01,3.59130e-01,4.13350e-01,,2.97233e-01,8.39348e+00,,2.86017e+03,1.09103e+04,1.37705e+04,2.28009e+02,1.54414e+03,1.77214e+03,0.00000e+00,0.00000e+00,0.00000e+00,,,,2.04146e+44,5.44124e+44,3.32272e+43,1.46243e+01,1.46243e+01,,,2.81666e+42,6.09555e+41,2.18540e+41,7.37857e+07,1.49007e+08,7.89484e+07,1.70935e+07,1.74874e+06,9.28381e+04,3.03010e+03,1.26727e+02,1.42652e+06,7.02932e+40,1.32790e+41,2.59061e+41,8.68291e+40,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal23,firebox,3.0,0,2.30000e+03,1.70000e+03,1.29739e+01,2.33335e-01,2.16223e+08,1.36666e+10,9.58472e+09,3.87781e+06,3.76815e+09,5.87778e-01,1.02804e-03,4.12222e-01,9.98972e-01,1.22723e+09,4.53490e+08,7.78195e+02,2.69681e+11,3.44603e+00,3.67943e+00,4.10598e+00,6.60043e+00,5.18387e-08,5.53497e-08,6.17662e-08,9.92902e-08,3.59534e-10,3.83885e-10,4.28388e-10,6.88640e-10,2.52149e-10,2.69227e-10,3.00438e-10,4.82959e-10,3.79308e-18,4.04999e-18,4.51949e-18,7.26515e-18,2.63074e-20,2.80892e-20,3.13455e-20,5.03884e-20,8.88656e-07,9.48844e-07,1.05884e-06,1.70210e-06,1.33680e-14,1.42735e-14,1.59281e-14,2.56048e-14,9.27158e-17,9.89955e-17,1.10472e-16,1.77585e-16,4.44808e-01,3.04123e-01,5.05314e-01,3.10706e-01,4.48644e-01,5.11723e-01,6.61856e-01,3.40921e-01,8.48748e+00,8.65797e+00,1.45964e+04,1.97410e+04,3.43374e+04,1.18785e+03,2.82502e+03,4.01286e+03,1.81748e+00,6.50710e+02,6.52527e+02,5.86860e+03,2.04622e+02,2.04397e+02,2.38840e+44,4.21321e+44,4.04117e+42,6.68176e+00,6.68176e+00,2.43212e+01,2.43212e+01,1.78744e+42,3.82584e+41,1.35763e+41,3.34397e+06,5.82808e+06,3.12590e+06,7.64703e+05,1.02729e+05,8.44133e+03,5.45458e+02,8.07917e+01,1.03040e+05,1.05567e+41,6.82885e+40,9.80020e+40,3.28471e+40,1.11036e+39,2.83176e+38,9.90496e+37,5.16942e+03,9.86323e+03,5.04151e+03,1.06952e+03,1.11445e+02,6.55697e+00,3.11620e-01,2.13084e-02,1.04566e+02,9.66374e+37,4.64340e+37,2.95283e+37,9.89695e+36
gal24,firebox,3.0,0,1.70000e+03,1.70000e+03,1.36078e+02,1.82020e+02,3.71367e+08,1.38467e+10,8.01559e+09,1.65259e+09,2.27603e+09,6.33360e-01,4.20654e-01,3.66640e-01,5.79346e-01,1.92261e+09,7.26816e+08,4.01586e+03,2.63705e+11,6.56661e+01,5.10844e+01,4.19444e+01,9.72412e+00,1.80815e-06,1.40663e-06,1.15496e-06,2.67758e-07,8.19229e-09,6.37313e-09,5.23285e-09,1.21315e-09,4.74236e-09,3.68928e-09,3.02920e-09,7.02270e-10,1.30583e-16,1.01586e-16,8.34104e-17,1.93373e-17,5.91642e-19,4.60263e-19,3.77913e-19,8.76130e-20,3.97351e-08,3.09116e-08,2.53809e-08,5.88415e-09,1.09413e-15,8.51166e-16,6.98876e-16,1.62023e-16,4.95723e-18,3.85644e-18,3.16645e-18,7.34088e-19,3.46986e-01,2.35925e-01,3.70960e-01,2.47852e-01,3.47798e-01,3.63132e-01,3.87839e-01,2.98440e-01,8.38148e+00,8.42485e+00,1.38807e+04,1.97697e+04,3.36504e+04,1.14463e+03,2.84681e+03,3.99143e+03,1.10598e+06,6.20825e+05,1.72680e+06,1.69279e+04,2.44143e+02,2.43781e+02,1.38837e+45,1.71688e+45,3.36566e+43,5.12553e+01,5.12553e+01,3.04862e+02,3.04862e+02,3.15784e+42,7.55653e+41,2.68301e+41,1.02106e+07,1.45583e+07,8.57511e+06,2.73989e+06,4.91779e+05,4.68326e+04,2.48197e+03,1.07543e+02,4.85909e+05,1.11534e+41,1.27901e+41,2.32766e+41,7.80159e+40,9.22866e+41,2.88297e+41,1.01632e+41,7.86091e+06,1.08797e+07,6.48125e+06,2.13616e+06,3.94375e+05,3.82231e+04,1.99689e+03,6.73327e+01,4.00649e+05,3.86777e+40,4.32170e+40,7.19292e+40,2.41084e+40
gal25,firebox,3.0,0,2.70000e+03,2.50000e+03,2.71970e+01,3.27971e+00,4.59204e+07,1.39697e+10,5.33933e+09,7.51125e+07,1.69678e+09,7.23480e-01,4.23912e-02,2.76520e-01,9.57609e-01,4.12263e+08,9.02618e+07,9.24581e+01,2.63609e+11,3.19496e+00,6.80628e+00,8.05984e+00,1.11385e+01,3.48761e-08,7.42972e-08,8.79810e-08,1.21587e-07,5.98383e-10,1.27474e-09,1.50952e-09,2.08612e-09,2.28707e-10,4.87219e-10,5.76953e-10,7.97333e-10,2.49656e-18,5.31847e-18,6.29800e-18,8.70367e-18,4.28344e-20,9.12509e-20,1.08057e-19,1.49332e-19,4.25357e-08,9.06145e-08,1.07304e-07,1.48291e-07,4.64319e-16,9.89145e-16,1.17132e-15,1.61874e-15,7.96648e-18,1.69711e-17,2.00968e-17,2.77732e-17,2.41094e-01,1.85142e-01,2.49679e-01,1.89903e-01,2.40083e-01,2.48658e-01,3.76625e-01,2.13294e-01,8.22965e+00,8.41511e+00,6.26894e+03,8.93808e+03,1.52070e+04,5.82330e+02,1.38092e+03,1.96325e+03,3.59070e+02,4.82544e+03,5.18451e+03,7.44865e+05,2.81390e+03,2.80927e+03,2.65022e+44,5.16356e+44,1.73084e+43,1.44084e+01,1.44084e+01,1.97112e+02,1.97112e+02,3.21223e+42,5.94489e+41,2.12952e+41,4.19695e+05,7.16583e+05,3.97343e+05,1.05651e+05,1.59229e+04,1.46952e+03,9.40983e+01,1.12836e+01,1.80298e+04,5.73666e+40,8.56148e+40,2.17570e+41,7.29226e+40,6.31697e+40,1.91069e+40,6.82147e+39,4.23727e+03,6.18447e+03,3.24586e+03,8.45094e+02,1.17629e+02,8.79649e+00,4.07255e-01,2.00516e-02,1.75695e+02,1.44914e+39,4.54073e+39,8.02519e+39,2.68979e+39
