name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal923,firebox,0.0,0,2.50000e+03,3.30000e+03,2.43787e+00,2.78791e+00,7.51838e+03,4.23127e+08,9.86668e+07,5.47405e+07,9.90186e+06,8.10909e-01,8.46821e-01,1.89091e-01,1.53179e-01,2.79305e+05,1.21267e+06,1.93583e+00,1.95521e+10,0.00000e+00,0.00000e+00,0.00000e+00,2.28497e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.90932e-10,0.00000e+00,0.00000e+00,0.00000e+00,2.31585e-10,0.00000e+00,0.00000e+00,0.00000e+00,5.40021e-11,0.00000e+00,0.00000e+00,0.00000e+00,6.87576e-19,0.00000e+00,0.00000e+00,0.00000e+00,5.47317e-19,0.00000e+00,0.00000e+00,0.00000e+00,4.17419e-10,0.00000e+00,0.00000e+00,0.00000e+00,5.31474e-18,0.00000e+00,0.00000e+00,0.00000e+00,4.23059e-18,1.48192e-01,7.60746e-02,1.52618e-01,7.79260e-02,1.52708e-01,1.52857e-01,1.51007e-01,9.72091e-02,7.98622e+00,7.99004e+00,1.05754e+01,4.80746e+01,5.86500e+01,8.47320e-01,6.86120e+00,7.70852e+00,2.59458e+02,3.51692e+02,6.11150e+02,6.46328e+03,3.64276e+03,3.38582e+03,2.03888e+40,7.01238e+41,2.90354e+40,1.32120e-02,1.32120e-02,3.69640e-02,3.69640e-02,4.27253e+39,3.47203e+38,1.20629e+38,7.30285e+03,1.10352e+04,5.51841e+03,1.29089e+03,1.60102e+02,1.18553e+01,7.86745e-01,1.17836e-01,2.31235e+02,2.34995e+38,4.03615e+36,3.48633e+37,1.16851e+37,5.20723e+38,4.86667e+37,1.67960e+37,6.79152e+03,1.00461e+04,5.00159e+03,1.17820e+03,1.48202e+02,1.11569e+01,7.40670e-01,1.02688e-01,2.15451e+02,8.08819e+37,4.70169e+34,1.91770e+35,6.42752e+34
gal840,firebox,0.0,0,4.50000e+03,5.10000e+03,1.02033e+00,3.85414e+00,6.19066e+04,1.11332e+09,1.66077e+08,2.45190e+08,2.40662e+07,8.70191e-01,9.10620e-01,1.29809e-01,8.93804e-02,1.41572e+06,2.99039e+06,2.92350e+00,1.95152e+10,0.00000e+00,0.00000e+00,1.19864e-02,1.19864e-03,0.00000e+00,0.00000e+00,4.71035e-11,4.71035e-12,0.00000e+00,0.00000e+00,7.21735e-11,7.21735e-12,0.00000e+00,0.00000e+00,1.07663e-11,1.07663e-12,0.00000e+00,0.00000e+00,4.23089e-20,4.23089e-21,0.00000e+00,0.00000e+00,6.48271e-20,6.48271e-21,0.00000e+00,0.00000e+00,4.88862e-11,4.88862e-12,0.00000e+00,0.00000e+00,1.92111e-19,1.92111e-20,0.00000e+00,0.00000e+00,2.94358e-19,2.94358e-20,1.53900e-01,8.29316e-02,1.56999e-01,8.83892e-02,1.57454e-01,1.59002e-01,1.58630e-01,1.09025e-01,8.00902e+00,8.01978e+00,2.12742e+02,2.01315e+02,4.14057e+02,1.48978e+01,2.77553e+01,4.26531e+01,4.95865e+02,3.13868e+02,8.09732e+02,8.33306e+03,3.89425e+03,3.58597e+03,9.31878e+40,1.12163e+42,3.79936e+40,7.65738e-02,7.65738e-02,2.04449e-02,2.04449e-02,1.55951e+40,1.46049e+39,5.08490e+38,1.41986e+04,2.32653e+04,1.18369e+04,2.70795e+03,3.19832e+02,2.23895e+01,1.55345e+00,3.27512e-01,5.55925e+02,1.00438e+39,1.84693e+37,1.10559e+38,3.70558e+37,2.01766e+39,1.69029e+38,5.79123e+37,7.25234e+03,1.12344e+04,5.65139e+03,1.31530e+03,1.61409e+02,1.18728e+01,8.31132e-01,1.57607e-01,2.78950e+02,2.94095e+38,7.38675e+34,2.47598e+35,8.29872e+34
gal937,firebox,0.0,0,3.90000e+03,4.90000e+03,9.29686e-01,1.08638e+00,0.00000e+00,3.63869e+08,1.47767e+08,5.19114e+07,1.19531e+07,7.11188e-01,8.12837e-01,2.88812e-01,1.87163e-01,0.00000e+00,2.66967e+04,8.50330e-04,1.93632e+10,0.00000e+00,2.72626e-02,1.36313e-02,1.36313e-03,0.00000e+00,1.42636e-10,7.13179e-11,7.13179e-12,0.00000e+00,1.84498e-10,9.22489e-11,9.22489e-12,0.00000e+00,7.49242e-11,3.74621e-11,3.74621e-12,0.00000e+00,3.91997e-19,1.95999e-19,1.95999e-20,0.00000e+00,5.07044e-19,2.53522e-19,2.53522e-20,0.00000e+00,5.25177e-10,2.62588e-10,2.62588e-11,0.00000e+00,2.74768e-18,1.37384e-18,1.37384e-19,0.00000e+00,3.55409e-18,1.77705e-18,1.77705e-19,1.96262e-01,8.87870e-02,1.98870e-01,9.37565e-02,2.00206e-01,2.05266e-01,2.00196e-01,1.16728e-01,8.09829e+00,8.10302e+00,1.20006e+01,4.79171e+01,5.99177e+01,8.96146e-01,6.68422e+00,7.58036e+00,3.93981e+01,7.72789e+01,1.16677e+02,1.15569e+04,9.37031e+03,9.35166e+03,2.00943e+41,1.16852e+42,7.77283e+40,3.83767e-01,3.83767e-01,2.36620e+00,2.36620e+00,9.26014e+39,1.23171e+39,4.38244e+38,1.89748e+01,3.48044e+01,1.80061e+01,4.00445e+00,4.49386e-01,3.39637e-02,5.29812e-03,2.37151e-03,6.22714e-01,3.03186e+38,6.53315e+37,2.90822e+38,9.74743e+37,4.68618e+39,7.40036e+38,2.62701e+38,1.76615e+01,3.22290e+01,1.66589e+01,3.71137e+00,4.18760e-01,3.22406e-02,5.19739e-03,2.33778e-03,5.65738e-01,1.47151e+38,3.79422e+37,1.05663e+38,3.54149e+37
gal922,firebox,0.0,0,2.70000e+03,3.50000e+03,2.53065e+00,2.03324e+00,8.06032e+04,6.92241e+08,2.02641e+08,4.65657e+07,1.67297e+07,7.73555e-01,7.35688e-01,2.26445e-01,2.64312e-01,1.50609e+06,2.42607e+06,4.75336e+00,1.93220e+10,0.00000e+00,0.00000e+00,0.00000e+00,3.30886e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.61195e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63287e-11,0.00000e+00,0.00000e+00,0.00000e+00,4.77993e-12,0.00000e+00,0.00000e+00,0.00000e+00,5.21776e-20,0.00000e+00,0.00000e+00,0.00000e+00,2.35881e-20,0.00000e+00,0.00000e+00,0.00000e+00,7.10580e-11,0.00000e+00,0.00000e+00,0.00000e+00,7.75667e-19,0.00000e+00,0.00000e+00,0.00000e+00,3.50659e-19,2.53132e-01,1.21792e-01,2.56688e-01,1.27687e-01,2.57450e-01,2.60621e-01,2.58934e-01,1.54793e-01,8.22136e+00,8.22915e+00,3.61506e+01,1.08868e+02,1.45019e+02,2.58353e+00,1.46720e+01,1.72555e+01,1.38002e+02,2.97045e+02,4.35047e+02,6.20552e+03,4.53259e+03,4.53209e+03,6.86140e+40,1.21986e+42,8.24989e+39,2.15451e-02,2.15451e-02,5.04662e-02,5.04662e-02,7.51443e+39,6.73447e+38,2.34234e+38,2.46740e+04,4.24410e+04,2.18047e+04,4.88740e+03,5.51413e+02,3.51139e+01,1.74700e+00,2.06283e-01,6.61261e+02,7.74456e+38,5.39573e+36,3.17033e+37,1.06259e+37,5.85862e+38,6.40849e+37,2.24195e+37,1.12607e+04,1.65547e+04,8.23087e+03,1.93759e+03,2.41602e+02,1.74704e+01,9.52348e-01,8.91103e-02,3.51312e+02,9.50418e+37,5.97241e+35,2.32046e+36,7.77745e+35
gal914,firebox,0.0,0,2.90000e+03,3.50000e+03,5.84119e+00,2.99075e+00,3.68778e+04,4.01039e+08,4.35696e+07,7.90181e+07,4.64940e+06,9.02005e-01,9.44430e-01,9.79953e-02,5.55699e-02,7.08026e+05,1.89892e+05,4.97111e-03,1.91730e+10,1.60830e-01,1.30218e-02,6.51091e-03,6.51091e-04,1.52181e-09,1.23216e-10,6.16078e-11,6.16078e-12,3.69134e-09,2.98874e-10,1.49437e-10,1.49437e-11,4.01033e-10,3.24702e-11,1.62351e-11,1.62351e-12,3.79467e-18,3.07241e-19,1.53620e-19,1.53620e-20,9.20443e-18,7.45249e-19,3.72625e-19,3.72625e-20,2.03536e-09,1.64796e-10,8.23978e-11,8.23978e-12,1.92590e-17,1.55934e-18,7.79668e-19,7.79668e-20,4.67151e-17,3.78235e-18,1.89118e-18,1.89118e-19,7.47421e-02,4.27067e-02,7.51340e-02,4.35050e-02,7.49883e-02,7.60138e-02,7.46217e-02,5.08871e-02,7.69918e+00,7.69189e+00,9.93973e+00,2.68368e+01,3.67765e+01,8.39986e-01,3.96719e+00,4.80718e+00,2.98586e+02,2.06927e+02,5.05513e+02,8.55282e+03,9.06953e+03,8.83233e+03,2.47459e+41,6.21689e+41,2.06671e+39,1.14000e+00,1.14000e+00,5.74778e+00,5.74778e+00,7.13688e+39,6.81938e+38,2.35085e+38,6.41813e+02,1.28062e+03,6.75173e+02,1.47589e+02,1.56416e+01,9.61350e-01,7.56017e-02,2.73059e-02,2.38999e+01,1.44443e+38,3.74843e+36,2.74952e+37,9.21547e+36,3.92229e+39,4.66598e+38,1.62619e+38,3.81652e+02,7.61642e+02,4.02535e+02,8.83980e+01,9.46018e+00,5.95660e-01,4.80794e-02,1.67641e-02,1.45031e+01,8.09224e+37,2.39541e+36,1.54730e+37,5.18603e+36
gal788,firebox,0.0,0,5.90000e+03,6.50000e+03,2.53462e+00,1.18093e+00,8.87777e+05,1.43907e+09,8.90757e+08,1.29145e+08,6.93983e+07,6.17672e-01,6.50463e-01,3.82328e-01,3.49537e-01,6.18174e+06,6.74073e+06,1.22725e+01,1.91723e+10,0.00000e+00,0.00000e+00,0.00000e+00,1.27497e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.91464e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.43133e-11,0.00000e+00,0.00000e+00,0.00000e+00,8.85966e-12,0.00000e+00,0.00000e+00,0.00000e+00,2.02536e-20,0.00000e+00,0.00000e+00,0.00000e+00,9.94621e-21,0.00000e+00,0.00000e+00,0.00000e+00,9.87236e-11,0.00000e+00,0.00000e+00,0.00000e+00,2.25687e-19,0.00000e+00,0.00000e+00,0.00000e+00,1.10831e-19,4.64140e-01,2.32073e-01,4.66114e-01,2.49997e-01,4.66698e-01,4.67026e-01,4.64940e-01,2.87141e-01,8.47625e+00,8.47594e+00,1.21278e+02,2.48955e+02,3.70234e+02,1.00700e+01,3.84632e+01,4.85333e+01,4.65540e+01,1.08782e+02,1.55336e+02,6.97295e+03,6.20608e+03,6.34352e+03,2.72976e+41,4.03508e+42,2.72874e+40,2.70922e-02,2.70922e-02,1.03837e-01,1.03837e-01,1.89016e+40,2.07149e+39,7.33072e+38,2.34234e+05,4.94197e+05,2.63447e+05,5.61916e+04,5.59513e+03,2.86393e+02,9.91209e+00,8.95468e-01,2.63002e+03,2.53767e+39,4.57867e+37,1.63297e+38,5.47319e+37,2.70807e+39,3.44924e+38,1.21255e+38,2.62320e+04,4.08166e+04,2.06745e+04,4.81501e+03,5.78507e+02,3.95444e+01,1.90950e+00,1.81587e-01,1.11261e+03,4.00693e+38,6.43885e+36,1.48768e+37,4.98624e+36
gal916,firebox,0.0,0,3.10000e+03,3.90000e+03,2.63258e-01,2.02208e+00,0.00000e+00,4.80101e+08,8.12281e+07,6.10480e+07,9.04749e+06,8.55293e-01,8.70926e-01,1.44707e-01,1.29074e-01,0.00000e+00,2.88888e+04,6.04331e-03,1.90994e+10,0.00000e+00,0.00000e+00,0.00000e+00,2.60884e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.16030e-11,0.00000e+00,0.00000e+00,0.00000e+00,3.21175e-11,0.00000e+00,0.00000e+00,0.00000e+00,5.43395e-12,0.00000e+00,0.00000e+00,0.00000e+00,4.49968e-20,0.00000e+00,0.00000e+00,0.00000e+00,6.68974e-20,0.00000e+00,0.00000e+00,0.00000e+00,4.27343e-11,0.00000e+00,0.00000e+00,0.00000e+00,3.53870e-19,0.00000e+00,0.00000e+00,0.00000e+00,5.26102e-19,1.04332e-01,6.07902e-02,1.06773e-01,6.25485e-02,1.07209e-01,1.11897e-01,1.08052e-01,7.28578e-02,7.84030e+00,7.85108e+00,2.08695e+01,5.15172e+01,7.23867e+01,1.48528e+00,6.98984e+00,8.47512e+00,1.36491e+02,1.76585e+02,3.13076e+02,9.53642e+03,8.08061e+03,7.74424e+03,1.89746e+40,5.12871e+41,6.49909e+39,1.24231e-02,1.24231e-02,3.41358e-02,3.41358e-02,4.45898e+39,3.17973e+38,1.08565e+38,1.73548e+03,3.28159e+03,1.70494e+03,3.74633e+02,4.02171e+01,2.43659e+00,1.81049e-01,6.86690e-02,8.60008e+01,1.84359e+38,6.21838e+35,4.80043e+36,1.60895e+36,8.74524e+38,7.39583e+37,2.58275e+37,6.23225e+02,1.19871e+03,6.24977e+02,1.36808e+02,1.45585e+01,8.75474e-01,6.58874e-02,2.55172e-02,1.96112e+01,4.28241e+37,5.31344e+34,2.05691e+35,6.89408e+34
gal867,firebox,0.0,0,2.50000e+03,3.30000e+03,3.10133e+00,1.72129e+00,1.95009e+05,9.83721e+08,3.00807e+08,3.37974e+07,1.95104e+07,7.65823e-01,6.34004e-01,2.34177e-01,3.65996e-01,1.85172e+06,1.56019e+06,1.25960e+00,1.90747e+10,0.00000e+00,2.68880e-02,1.97169e-02,5.18774e-02,0.00000e+00,3.42348e-10,2.51043e-10,6.60524e-10,0.00000e+00,8.93860e-11,6.55467e-11,1.72461e-10,0.00000e+00,2.73329e-11,2.00432e-11,5.27359e-11,0.00000e+00,3.48013e-19,2.55198e-19,6.71455e-19,0.00000e+00,9.08652e-20,6.66314e-20,1.75315e-19,0.00000e+00,7.95563e-10,5.83385e-10,1.53495e-09,0.00000e+00,1.01294e-17,7.42789e-18,1.95436e-17,0.00000e+00,2.64476e-18,1.93940e-18,5.10279e-18,2.82693e-01,1.52343e-01,2.89847e-01,1.60014e-01,2.90979e-01,2.95656e-01,2.99827e-01,1.81940e-01,8.27132e+00,8.29588e+00,4.52376e+01,1.50311e+02,1.95548e+02,3.29687e+00,2.07505e+01,2.40474e+01,9.89044e+01,3.04798e+02,4.03702e+02,8.23028e+03,5.88292e+03,5.87077e+03,4.27716e+41,2.86471e+42,1.23550e+41,3.84805e-01,3.84805e-01,2.16900e+00,2.16900e+00,2.71034e+40,3.51245e+39,1.25242e+39,4.93607e+03,7.72512e+03,3.99775e+03,9.61260e+02,1.22600e+02,9.27553e+00,5.45729e-01,6.84983e-02,2.48258e+02,1.46719e+39,1.93353e+38,8.54560e+38,2.86421e+38,2.44215e+39,3.55556e+38,1.25569e+38,8.51370e+02,1.25294e+03,6.43275e+02,1.58019e+02,2.08556e+01,1.63224e+00,9.46126e-02,8.61095e-03,2.83173e+01,1.48793e+38,9.26180e+36,2.36762e+37,7.93553e+36
gal968,firebox,0.0,0,3.50000e+03,4.10000e+03,8.72337e-02,6.83140e-01,0.00000e+00,3.58189e+08,1.20801e+08,2.62903e+07,1.53355e+07,7.47800e-01,6.31587e-01,2.52200e-01,3.68413e-01,0.00000e+00,2.75913e+04,1.64999e-02,1.90341e+10,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.04363e-01,8.86023e-02,2.05162e-01,9.41092e-02,2.04910e-01,2.08973e-01,2.05781e-01,1.16901e-01,8.12429e+00,8.12448e+00,1.33774e+01,4.94738e+01,6.28512e+01,1.02353e+00,6.99828e+00,8.02182e+00,1.55786e+01,6.47427e+01,8.03213e+01,9.96775e+03,9.83320e+03,9.83342e+03,2.06772e+40,5.83252e+41,9.95229e+38,2.01651e-03,2.01651e-03,2.26511e-03,2.26511e-03,2.45083e+39,1.25196e+38,4.11649e+37,5.64661e+03,1.18838e+04,6.31053e+03,1.34635e+03,1.34047e+02,6.73880e+00,2.11572e-01,1.63150e-02,9.85991e+02,2.23901e+38,4.27604e+35,2.48696e+36,8.33551e+35,1.63437e+38,9.00330e+36,3.05386e+36,4.29517e+02,9.19672e+02,4.90126e+02,1.04133e+02,1.02658e+01,5.09170e-01,1.59668e-02,1.31989e-03,7.22470e+01,1.96551e+37,1.64599e+34,8.12434e+34,2.72301e+34
gal895,firebox,0.0,0,2.90000e+03,3.50000e+03,6.29768e-01,2.48921e+00,0.00000e+00,5.58039e+08,3.92083e+07,6.57669e+07,6.20542e+06,9.34352e-01,9.13781e-01,6.56483e-02,8.62195e-02,0.00000e+00,3.61441e+03,2.26319e-04,1.89798e+10,0.00000e+00,0.00000e+00,0.00000e+00,5.42605e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.13426e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.38390e-10,0.00000e+00,0.00000e+00,0.00000e+00,9.72342e-12,0.00000e+00,0.00000e+00,0.00000e+00,9.20054e-20,0.00000e+00,0.00000e+00,0.00000e+00,2.47994e-19,0.00000e+00,0.00000e+00,0.00000e+00,8.25043e-11,0.00000e+00,0.00000e+00,0.00000e+00,7.80675e-19,0.00000e+00,0.00000e+00,0.00000e+00,2.10425e-18,5.78451e-02,3.78960e-02,6.01740e-02,3.82624e-02,6.07748e-02,6.51271e-02,6.47649e-02,4.11597e-02,7.58962e+00,7.63273e+00,3.48608e+01,5.17217e+01,8.65825e+01,2.44779e+00,6.88302e+00,9.33081e+00,2.06839e+02,1.98969e+02,4.05807e+02,9.81263e+03,1.01601e+04,1.02537e+04,1.84674e+40,4.88912e+41,4.64147e+40,7.10422e-02,7.10422e-02,3.19862e-01,3.19862e-01,1.12317e+40,1.03242e+39,3.63377e+38,4.53575e+02,8.98875e+02,4.71642e+02,1.02529e+02,1.07418e+01,6.38787e-01,4.98024e-02,1.95391e-02,2.41884e+01,1.56420e+38,6.67466e+36,5.14174e+37,1.72335e+37,3.58356e+39,3.73206e+38,1.32136e+38,3.29166e+01,6.63699e+01,3.49652e+01,7.58729e+00,7.94761e-01,5.02653e-02,5.71036e-03,2.66160e-03,1.81130e+00,5.14050e+37,1.31894e+36,6.57601e+36,2.20407e+36
gal918,firebox,0.0,0,4.50000e+03,5.10000e+03,7.09623e-01,5.87594e-01,4.02155e+03,7.56349e+08,1.12950e+08,3.73811e+07,7.87873e+06,8.70068e-01,8.25922e-01,1.29932e-01,1.74078e-01,1.15615e+05,2.50412e+05,5.76573e-01,1.88779e+10,0.00000e+00,0.00000e+00,0.00000e+00,9.73142e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.82420e-11,0.00000e+00,0.00000e+00,0.00000e+00,8.61570e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.28663e-11,0.00000e+00,0.00000e+00,0.00000e+00,5.05614e-20,0.00000e+00,0.00000e+00,0.00000e+00,1.13912e-19,0.00000e+00,0.00000e+00,0.00000e+00,2.60330e-10,0.00000e+00,0.00000e+00,0.00000e+00,1.02303e-18,0.00000e+00,0.00000e+00,0.00000e+00,2.30483e-18,1.58449e-01,9.39060e-02,1.64427e-01,9.90398e-02,1.64993e-01,1.68702e-01,1.63086e-01,1.06980e-01,8.02545e+00,8.03751e+00,2.35593e+01,4.71589e+01,7.07182e+01,1.89631e+00,6.72137e+00,8.61768e+00,1.15256e+01,2.73792e+01,3.89049e+01,8.40828e+03,9.04157e+03,9.04372e+03,3.61546e+40,9.58376e+41,1.47816e+40,1.47516e-02,1.47516e-02,2.48293e-02,2.48293e-02,9.95582e+39,8.26988e+38,2.88976e+38,3.61635e+03,6.24573e+03,3.21580e+03,7.25779e+02,8.27702e+01,5.49789e+00,3.58641e-01,7.77560e-02,1.24223e+02,4.19828e+38,8.40261e+36,5.50815e+37,1.84616e+37,5.23714e+38,4.82257e+37,1.69879e+37,1.94179e+03,2.89154e+03,1.45260e+03,3.44185e+02,4.33329e+01,3.29214e+00,2.25665e-01,3.23376e-02,6.53844e+01,3.11207e+37,4.38375e+35,2.37195e+36,7.95001e+35
gal910,firebox,0.0,0,1.90000e+03,2.90000e+03,4.12744e-01,2.33797e+00,0.00000e+00,5.51876e+08,5.48101e+07,2.65153e+07,4.40734e+06,9.09657e-01,8.57472e-01,9.03435e-02,1.42528e-01,0.00000e+00,9.42743e+02,1.39436e-04,1.87951e+10,0.00000e+00,0.00000e+00,0.00000e+00,4.90597e-03,0.00000e+00,0.00000e+00,0.00000e+00,1.08145e-10,0.00000e+00,0.00000e+00,0.00000e+00,8.95085e-11,0.00000e+00,0.00000e+00,0.00000e+00,8.88963e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.95960e-19,0.00000e+00,0.00000e+00,0.00000e+00,1.62190e-19,0.00000e+00,0.00000e+00,0.00000e+00,1.85024e-10,0.00000e+00,0.00000e+00,0.00000e+00,4.07861e-18,0.00000e+00,0.00000e+00,0.00000e+00,3.37573e-18,8.91819e-02,5.20582e-02,9.37441e-02,5.47118e-02,9.52128e-02,9.75523e-02,9.90050e-02,6.59694e-02,7.77476e+00,7.81694e+00,1.46684e+01,4.60138e+01,6.06822e+01,1.10979e+00,6.39338e+00,7.50316e+00,1.82468e+02,2.96983e+02,4.79451e+02,9.36435e+03,1.02313e+04,1.02079e+04,1.96403e+40,6.04289e+41,4.22306e+40,3.36118e-02,3.36118e-02,1.32262e-01,1.32262e-01,9.30048e+39,7.98915e+38,2.80070e+38,3.03977e+02,6.16705e+02,3.25076e+02,7.02931e+01,7.26880e+00,4.23046e-01,3.08707e-02,1.17222e-02,7.09495e+00,1.98080e+38,8.82698e+36,7.40718e+37,2.48265e+37,9.42652e+38,9.50564e+37,3.36892e+37,4.87163e+00,9.53361e+00,4.98842e+00,1.08797e+00,1.14880e-01,6.92205e-03,5.46285e-04,2.15932e-04,8.86038e-02,2.55400e+37,3.78793e+35,2.22135e+36,7.44518e+35
gal789,firebox,0.0,0,4.70000e+03,5.50000e+03,2.31988e-01,1.72028e+00,0.00000e+00,1.53854e+09,5.31084e+08,1.19384e+08,2.58586e+07,7.43392e-01,8.21962e-01,2.56608e-01,1.78038e-01,0.00000e+00,1.35898e+05,8.52959e-02,1.87911e+10,0.00000e+00,0.00000e+00,0.00000e+00,2.31443e-03,0.00000e+00,0.00000e+00,0.00000e+00,8.33756e-12,0.00000e+00,0.00000e+00,0.00000e+00,4.35794e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.50430e-12,0.00000e+00,0.00000e+00,0.00000e+00,5.41912e-21,0.00000e+00,0.00000e+00,0.00000e+00,2.83251e-21,0.00000e+00,0.00000e+00,0.00000e+00,1.93865e-11,0.00000e+00,0.00000e+00,0.00000e+00,6.98383e-20,0.00000e+00,0.00000e+00,0.00000e+00,3.65036e-20,2.95625e-01,1.59153e-01,3.01615e-01,1.70322e-01,3.02892e-01,3.11402e-01,3.01635e-01,1.77202e-01,8.28640e+00,8.29503e+00,8.24528e+01,1.55854e+02,2.38307e+02,6.11942e+00,2.23982e+01,2.85176e+01,9.87889e+01,1.36047e+02,2.34836e+02,8.47463e+03,7.70232e+03,7.76297e+03,1.51185e+41,2.75734e+42,1.48236e+40,1.69764e-02,1.69764e-02,3.48639e-02,3.48639e-02,1.92234e+40,1.77049e+39,6.22578e+38,6.05611e+04,1.36972e+05,7.37992e+04,1.54822e+04,1.47980e+03,7.02315e+01,2.26117e+00,2.98425e-01,5.83767e+02,1.67942e+39,2.41534e+37,1.28439e+38,4.30487e+37,1.70839e+39,1.72341e+38,6.04663e+37,1.66494e+03,3.04471e+03,1.57176e+03,3.47531e+02,3.78260e+01,2.27370e+00,1.44481e-01,4.57215e-02,1.31873e+02,2.00629e+38,9.16655e+35,3.21836e+36,1.07869e+36
