name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal876,firebox,1.0,0,1.50000e+03,2.50000e+03,2.93071e+01,3.94452e+01,4.05492e+06,2.60994e+09,3.46430e+08,2.78822e+08,5.59083e+07,8.82819e-01,8.32975e-01,1.17181e-01,1.67025e-01,5.80189e+07,1.42247e+07,2.58493e+00,2.15040e+10,1.45793e+00,6.61785e-01,6.41024e-01,2.12870e-01,5.15638e-08,2.34059e-08,2.26716e-08,7.52874e-09,4.20845e-09,1.91030e-09,1.85037e-09,6.14468e-10,5.58608e-10,2.53564e-10,2.45609e-10,8.15614e-11,1.97567e-17,8.96798e-18,8.68663e-18,2.88464e-18,1.61247e-18,7.31933e-19,7.08970e-19,2.35434e-19,5.22891e-09,2.37351e-09,2.29905e-09,7.63464e-10,1.84935e-16,8.39457e-17,8.13121e-17,2.70020e-17,1.50937e-17,6.85133e-18,6.63639e-18,2.20380e-18,1.45933e-01,1.07254e-01,1.59134e-01,1.08302e-01,1.57857e-01,1.66952e-01,1.73090e-01,1.26322e-01,7.99892e+00,8.07040e+00,7.56132e+02,1.05880e+03,1.81493e+03,5.42589e+01,1.42182e+02,1.96441e+02,5.19394e+04,2.54408e+04,7.73802e+04,7.83828e+03,1.88715e+03,1.88704e+03,1.73472e+43,3.05739e+43,1.60656e+42,7.13501e+00,7.13501e+00,4.45151e+01,4.45151e+01,3.14076e+41,5.02610e+40,1.78721e+40,1.04065e+04,1.62003e+04,8.93672e+03,2.42817e+03,3.60471e+02,3.30620e+01,2.55198e+00,3.27407e-01,3.81236e+02,6.68379e+39,3.09358e+39,1.13060e+40,3.78942e+39,9.48469e+40,1.83381e+40,6.45932e+39,6.83128e+03,1.00170e+04,5.61433e+03,1.61192e+03,2.53861e+02,2.40993e+01,1.71779e+00,1.44179e-01,2.59401e+02,2.54474e+39,1.08066e+39,3.16500e+39,1.06081e+39
gal877,firebox,1.0,0,2.30000e+03,2.70000e+03,3.19209e+00,4.17768e+00,2.62373e+03,1.74607e+09,6.20447e+07,6.94290e+07,7.86251e+06,9.65685e-01,8.98275e-01,3.43146e-02,1.01725e-01,1.31836e+05,2.24355e+05,2.24656e-02,2.14782e+10,0.00000e+00,5.01864e-02,3.11844e-02,2.39941e-02,0.00000e+00,7.54953e-10,4.69107e-10,3.60943e-10,0.00000e+00,8.08874e-10,5.02612e-10,3.86723e-10,0.00000e+00,2.87425e-11,1.78598e-11,1.37418e-11,0.00000e+00,4.32373e-19,2.68664e-19,2.06717e-19,0.00000e+00,4.63254e-19,2.87853e-19,2.21482e-19,0.00000e+00,7.22844e-10,4.49155e-10,3.45592e-10,0.00000e+00,1.08737e-17,6.75664e-18,5.19874e-18,0.00000e+00,1.16504e-17,7.23921e-18,5.57005e-18,4.00303e-02,3.86710e-02,5.45301e-02,3.88889e-02,4.70980e-02,5.62231e-02,5.72524e-02,3.97210e-02,7.44186e+00,7.59473e+00,1.25255e+02,1.48115e+02,2.73370e+02,1.33352e+01,2.42176e+01,3.75527e+01,5.82613e+02,5.32181e+02,1.11479e+03,1.02746e+04,9.62000e+03,9.66915e+03,2.62417e+41,2.80948e+42,3.65551e+41,4.87934e-01,4.87934e-01,4.85948e+00,4.85948e+00,7.86687e+40,8.39271e+39,2.99556e+39,1.07816e+02,1.82028e+02,9.44602e+01,2.21933e+01,2.78296e+00,2.39038e-01,3.17569e-02,1.24018e-02,4.80512e+01,4.96802e+38,1.37998e+38,9.04061e+38,3.03012e+38,1.46474e+40,1.79304e+39,6.38107e+38,5.86704e+00,1.13842e+01,6.01619e+00,1.35645e+00,1.59733e-01,1.50612e-02,3.01015e-03,1.30533e-03,2.01138e+00,1.04099e+38,3.20489e+37,1.74342e+38,5.84337e+37
gal878,firebox,1.0,0,2.30000e+03,2.70000e+03,4.48623e+00,3.13564e+00,6.16551e+05,1.48634e+09,3.02540e+08,5.21113e+07,4.56697e+07,8.30878e-01,5.32939e-01,1.69122e-01,4.67061e-01,5.32464e+06,4.02942e+06,2.99669e+00,2.14748e+10,1.64851e-01,3.95701e-02,3.17491e-02,1.49749e-01,2.47986e-09,5.95253e-10,4.77602e-10,2.25268e-09,5.44891e-10,1.30793e-10,1.04942e-10,4.94974e-10,1.10911e-10,2.66225e-11,2.13606e-11,1.00750e-10,1.66843e-18,4.00482e-19,3.21327e-19,1.51559e-18,3.66598e-19,8.79965e-20,7.06041e-20,3.33015e-19,3.16345e-09,7.59339e-10,6.09256e-10,2.87365e-09,4.75877e-17,1.14227e-17,9.16504e-18,4.32283e-17,1.04563e-17,2.50988e-18,2.01380e-18,9.49841e-18,2.01360e-01,1.25927e-01,2.18367e-01,1.28025e-01,2.18702e-01,2.29375e-01,2.31737e-01,1.43057e-01,8.13628e+00,8.19558e+00,2.22442e+02,4.34496e+02,6.56939e+02,1.52957e+01,5.71521e+01,7.24477e+01,3.28217e+02,9.62682e+02,1.29090e+03,1.30599e+04,7.22596e+03,7.20411e+03,1.36059e+42,6.47062e+42,3.31233e+41,1.31055e+00,1.31055e+00,8.40580e-01,8.40580e-01,7.16826e+40,9.32102e+39,3.32461e+39,9.12250e+03,1.24092e+04,6.94559e+03,2.06481e+03,3.62213e+02,3.55478e+01,2.12881e+00,1.66602e-01,4.40225e+02,2.48890e+39,3.86370e+38,1.64327e+39,5.50773e+38,4.11050e+39,5.51575e+38,1.96024e+38,1.66405e+03,2.43707e+03,1.25503e+03,3.12295e+02,4.23743e+01,3.40772e+00,2.05741e-01,2.12444e-02,5.37602e+01,1.77064e+38,2.05146e+37,5.32510e+37,1.78480e+37
gal879,firebox,1.0,0,2.90000e+03,2.90000e+03,1.12310e+01,5.20092e+00,6.40726e+05,1.53691e+09,2.05781e+08,1.37412e+08,5.11645e+07,8.81918e-01,7.28681e-01,1.18082e-01,2.71319e-01,1.09843e+07,2.63540e+06,3.74120e-01,2.14519e+10,9.70476e-02,1.92363e-01,4.37521e-01,1.32851e-01,9.18288e-10,1.82019e-09,4.13993e-09,1.25707e-09,4.71607e-10,9.34796e-10,2.12615e-09,6.45593e-10,6.31445e-11,1.25162e-10,2.84675e-10,8.64400e-11,5.97489e-19,1.18431e-18,2.69366e-18,8.17916e-19,3.06853e-19,6.08230e-19,1.38339e-18,4.20059e-19,7.06251e-10,1.39990e-09,3.18400e-09,9.66803e-10,6.68272e-18,1.32462e-17,3.01278e-17,9.14813e-18,3.43205e-18,6.80285e-18,1.54728e-17,4.69822e-18,1.17988e-01,8.23913e-02,1.30156e-01,8.35414e-02,1.23252e-01,1.42765e-01,1.32750e-01,9.07199e-02,7.90780e+00,7.95709e+00,1.81939e+02,2.97729e+02,4.79668e+02,1.54785e+01,4.36785e+01,5.91570e+01,9.02961e+02,1.19372e+03,2.09668e+03,1.27048e+04,6.38087e+03,6.39238e+03,4.17241e+42,1.32133e+43,1.27886e+42,4.76164e+00,4.76164e+00,2.06177e+01,2.06177e+01,1.97466e+41,2.97868e+40,1.06783e+40,1.06836e+03,1.63878e+03,8.73136e+02,2.27323e+02,3.29691e+01,3.02266e+00,2.51161e-01,3.99564e-02,4.66928e+01,2.55042e+39,1.88585e+39,7.59846e+39,2.54676e+39,4.06915e+40,6.91593e+39,2.46150e+39,8.55164e+02,1.27856e+03,6.84187e+02,1.82052e+02,2.72449e+01,2.54096e+00,1.94035e-01,2.15882e-02,3.70959e+01,7.23490e+38,4.01402e+38,1.38759e+39,4.65077e+38
gal880,firebox,1.0,0,4.10000e+03,4.90000e+03,4.45454e+00,2.99262e+00,8.79933e+04,2.27955e+09,1.12431e+08,1.58041e+08,1.56708e+07,9.52997e-01,9.09788e-01,4.70034e-02,9.02117e-02,2.17338e+06,1.01702e+06,2.53880e-01,2.14253e+10,7.76992e-02,7.70970e-02,9.76794e-02,9.91087e-02,3.67823e-10,3.64972e-10,4.62408e-10,4.69174e-10,6.91083e-10,6.85726e-10,8.68793e-10,8.81506e-10,3.40854e-11,3.38212e-11,4.28504e-11,4.34774e-11,1.61358e-19,1.60107e-19,2.02851e-19,2.05819e-19,3.03167e-19,3.00817e-19,3.81125e-19,3.86702e-19,4.91641e-10,4.87830e-10,6.18065e-10,6.27109e-10,2.32740e-18,2.30936e-18,2.92588e-18,2.96869e-18,4.37282e-18,4.33892e-18,5.49728e-18,5.57772e-18,6.40897e-02,5.57114e-02,7.68551e-02,5.73016e-02,7.55501e-02,8.32512e-02,7.77781e-02,6.69960e-02,7.64773e+00,7.73068e+00,2.31082e+02,1.96378e+02,4.27460e+02,2.65638e+01,3.36296e+01,6.01933e+01,2.98959e+02,2.26129e+02,5.25088e+02,8.70037e+03,7.80165e+03,7.82276e+03,1.57808e+42,6.75431e+42,7.35931e+41,1.22859e+00,1.22859e+00,1.38508e+01,1.38508e+01,1.31141e+41,1.52722e+40,5.45271e+39,7.93259e+02,1.28294e+03,7.03305e+02,1.89299e+02,2.81657e+01,2.70760e+00,2.81769e-01,6.36957e-02,9.72654e+01,1.30608e+39,3.60336e+38,2.11072e+39,7.07445e+38,3.80328e+40,5.32058e+39,1.87906e+39,6.57631e+01,1.36818e+02,7.41565e+01,1.67713e+01,1.93704e+00,1.71690e-01,3.24785e-02,1.53592e-02,3.91807e+01,4.50328e+38,1.18378e+38,5.60510e+38,1.87865e+38
gal881,firebox,1.0,0,1.10000e+03,1.90000e+03,1.26895e+01,1.45554e+01,8.12731e+04,1.40749e+09,8.15607e+07,5.53300e+07,1.53697e+07,9.45227e-01,7.82606e-01,5.47735e-02,2.17394e-01,2.43503e+06,6.51228e+05,2.71814e-02,2.14012e+10,0.00000e+00,1.27555e-01,1.40096e-01,6.17664e-02,0.00000e+00,8.38888e-09,9.21361e-09,4.06216e-09,0.00000e+00,1.56393e-09,1.71769e-09,7.57306e-10,0.00000e+00,9.06259e-11,9.95356e-11,4.38840e-11,0.00000e+00,5.96015e-18,6.54611e-18,2.88609e-18,0.00000e+00,1.11115e-18,1.22039e-18,5.38053e-19,0.00000e+00,2.30536e-09,2.53201e-09,1.11633e-09,0.00000e+00,1.51615e-16,1.66521e-16,7.34170e-17,0.00000e+00,2.82656e-17,3.10444e-17,1.36871e-17,5.49236e-02,5.36465e-02,6.67148e-02,5.42958e-02,6.54699e-02,7.80668e-02,9.02697e-02,6.65063e-02,7.57218e+00,7.78280e+00,1.71470e+02,2.96593e+02,4.68063e+02,1.56180e+01,4.49615e+01,6.05795e+01,7.07227e+03,7.83796e+03,1.49102e+04,1.22982e+04,4.23345e+03,4.21105e+03,1.74573e+42,7.67493e+42,1.18518e+42,3.32221e+00,3.32221e+00,1.52424e+01,1.52424e+01,1.39846e+41,1.79004e+40,6.40212e+39,1.57525e+02,2.93037e+02,1.56315e+02,3.62281e+01,4.41788e+00,3.89735e-01,6.45546e-02,3.04524e-02,6.46752e+01,1.06714e+39,6.37407e+38,3.62028e+39,1.21340e+39,2.18739e+40,3.12937e+39,1.11037e+39,7.23325e+01,1.10394e+02,5.81455e+01,1.48585e+01,2.09446e+00,1.86499e-01,1.50404e-02,2.00977e-03,3.19260e+00,2.72483e+38,1.06483e+38,4.83944e+38,1.62203e+38
gal882,firebox,1.0,0,2.50000e+03,2.90000e+03,7.05777e+00,7.78093e+00,2.88751e+06,3.30498e+09,5.77734e+08,1.52778e+08,8.46909e+07,8.51204e-01,6.43360e-01,1.48796e-01,3.56640e-01,3.67907e+07,1.57959e+07,3.45591e+00,2.13925e+10,2.66117e-01,2.10148e-01,2.42732e-01,2.96054e-01,3.38831e-09,2.67569e-09,3.09056e-09,3.76948e-09,4.60623e-10,3.63746e-10,4.20145e-10,5.12440e-10,8.05200e-11,6.35852e-11,7.34443e-11,8.95780e-11,1.02521e-18,8.09592e-19,9.35121e-19,1.14054e-18,1.39372e-19,1.10060e-19,1.27125e-19,1.55051e-19,1.74185e-09,1.37551e-09,1.58879e-09,1.93780e-09,2.21780e-17,1.75135e-17,2.02291e-17,2.46729e-17,3.01497e-18,2.38087e-18,2.75003e-18,3.35414e-18,2.11000e-01,1.32191e-01,2.30832e-01,1.36803e-01,2.25627e-01,2.39982e-01,2.51429e-01,1.60982e-01,8.15988e+00,8.23415e+00,1.16415e+03,1.19390e+03,2.35805e+03,7.95861e+01,1.56872e+02,2.36458e+02,2.02103e+03,2.87061e+03,4.89164e+03,7.97520e+03,3.33430e+03,3.35212e+03,6.96135e+42,2.13725e+43,1.34483e+42,1.97165e+00,1.97165e+00,9.44625e+00,9.44625e+00,2.98251e+41,4.37031e+40,1.55919e+40,1.39525e+04,2.08461e+04,1.13995e+04,3.21544e+03,5.49533e+02,6.02303e+01,4.77969e+00,6.13194e-01,5.88438e+02,9.04951e+39,2.88170e+39,8.81173e+39,2.95341e+39,2.43999e+40,4.28802e+39,1.51057e+39,1.16384e+03,1.87730e+03,9.51308e+02,2.18672e+02,2.61563e+01,1.91936e+00,1.70868e-01,5.04167e-02,4.54279e+01,1.14292e+39,2.36406e+38,5.61510e+38,1.88200e+38
gal883,firebox,1.0,0,1.90000e+03,2.50000e+03,4.55241e+00,2.76890e+00,6.64725e+05,4.58388e+08,6.42386e+08,3.14026e+07,5.32182e+07,4.16423e-01,3.71098e-01,5.83577e-01,6.28902e-01,6.58133e+06,5.69641e+06,3.18558e+00,2.13888e+10,0.00000e+00,1.45324e-02,7.26621e-03,4.71410e-02,0.00000e+00,3.20347e-10,1.60174e-10,1.03916e-09,0.00000e+00,2.26226e-11,1.13113e-11,7.33843e-11,0.00000e+00,3.17034e-11,1.58517e-11,1.02841e-10,0.00000e+00,6.98857e-19,3.49429e-19,2.26699e-18,0.00000e+00,4.93525e-20,2.46763e-20,1.60092e-19,0.00000e+00,4.62778e-10,2.31389e-10,1.50118e-09,0.00000e+00,1.02013e-17,5.10066e-18,3.30915e-17,0.00000e+00,7.20406e-19,3.60203e-19,2.33689e-18,3.62545e-01,1.45961e-01,3.68537e-01,1.49195e-01,3.71294e-01,3.71893e-01,3.71876e-01,1.70056e-01,8.34972e+00,8.35883e+00,1.40829e+01,1.43554e+02,1.57637e+02,9.89512e-01,1.90833e+01,2.00729e+01,2.55932e+02,1.22220e+03,1.47813e+03,6.67452e+03,2.60198e+03,2.59996e+03,6.72474e+41,5.95151e+42,1.54854e+41,2.82011e+00,2.82011e+00,5.53951e-01,5.53951e-01,1.66325e+40,2.58046e+39,9.16239e+38,2.20433e+04,4.25967e+04,2.72320e+04,8.69684e+03,1.67430e+03,2.35972e+02,3.16938e+01,5.23074e+00,3.43787e+03,1.11079e+39,1.67073e+38,6.22583e+38,2.08669e+38,1.30945e+39,1.85373e+38,6.52230e+37,4.03445e+03,5.97375e+03,2.94908e+03,6.83909e+02,8.34671e+01,5.78490e+00,2.66706e-01,1.75893e-02,1.20471e+02,1.49748e+38,5.33933e+36,1.08357e+37,3.63181e+36
gal884,firebox,1.0,0,2.10000e+03,2.70000e+03,7.77611e+00,4.80332e+00,1.19958e+05,1.26947e+09,2.09840e+08,6.65472e+07,2.66289e+07,8.58150e-01,7.14209e-01,1.41850e-01,2.85791e-01,2.09122e+06,1.20752e+06,2.14091e-01,2.13533e+10,0.00000e+00,4.05867e-02,2.61216e-02,4.32775e-02,0.00000e+00,7.32377e-10,4.71359e-10,7.80933e-10,0.00000e+00,1.93417e-10,1.24484e-10,2.06241e-10,0.00000e+00,3.19712e-11,2.05767e-11,3.40909e-11,0.00000e+00,5.76914e-19,3.71303e-19,6.15163e-19,0.00000e+00,1.52360e-19,9.80591e-20,1.62461e-19,0.00000e+00,6.09893e-10,3.92528e-10,6.50328e-10,0.00000e+00,1.10054e-17,7.08308e-18,1.17350e-17,0.00000e+00,2.90646e-18,1.87060e-18,3.09916e-18,1.46396e-01,9.46942e-02,1.55548e-01,9.56614e-02,1.56705e-01,1.56214e-01,1.47743e-01,1.06798e-01,7.99984e+00,7.99828e+00,8.32958e+01,2.23900e+02,3.07196e+02,6.82334e+00,3.21161e+01,3.89394e+01,7.70179e+02,1.29070e+03,2.06087e+03,7.29489e+03,6.50901e+03,6.52340e+03,6.39953e+41,4.52954e+42,2.89736e+41,6.00922e-01,6.00922e-01,8.42067e+00,8.42067e+00,4.93625e+40,6.14274e+39,2.19259e+39,7.00375e+02,1.05511e+03,5.40774e+02,1.32684e+02,1.76789e+01,1.42112e+00,1.00383e-01,1.71020e-02,2.28808e+01,1.14845e+39,2.28821e+38,1.21764e+39,4.08115e+38,8.97313e+39,1.52580e+39,5.38422e+38,6.34061e+02,9.46816e+02,4.85990e+02,1.20175e+02,1.61958e+01,1.30872e+00,8.64606e-02,1.15904e-02,2.10250e+01,2.54199e+38,6.38450e+37,2.13639e+38,7.16050e+37
gal885,firebox,1.0,0,4.30000e+03,4.10000e+03,1.62229e+00,3.12322e+00,1.87127e+04,2.06624e+09,1.89947e+08,1.81422e+08,3.26136e+07,9.15811e-01,8.47625e-01,8.41892e-02,1.52375e-01,6.30864e+05,5.22698e+05,3.41471e-02,2.13096e+10,0.00000e+00,1.29929e-02,7.84916e-02,6.53077e-02,0.00000e+00,5.59189e-11,3.37813e-10,2.81072e-10,0.00000e+00,6.84028e-11,4.13230e-10,3.43821e-10,0.00000e+00,6.28817e-12,3.79876e-11,3.16070e-11,0.00000e+00,2.70631e-20,1.63492e-19,1.36031e-19,0.00000e+00,3.31049e-20,1.99991e-19,1.66399e-19,0.00000e+00,7.16170e-11,4.32647e-10,3.59978e-10,0.00000e+00,3.08226e-19,1.86203e-18,1.54928e-18,0.00000e+00,3.77037e-19,2.27773e-18,1.89515e-18,1.02402e-01,6.28904e-02,1.09604e-01,6.40665e-02,1.09757e-01,1.08594e-01,1.09464e-01,6.71478e-02,7.84945e+00,7.87484e+00,2.26631e+02,2.38612e+02,4.65243e+02,1.80220e+01,3.39597e+01,5.19817e+01,3.25622e+02,3.16982e+02,6.42604e+02,8.49544e+03,9.41641e+03,9.46211e+03,5.70256e+41,6.19639e+42,6.63495e+41,4.93071e-01,4.93071e-01,5.58090e-01,5.58090e-01,1.06647e+41,1.23809e+40,4.45326e+39,2.69209e+02,4.61448e+02,2.36449e+02,5.36941e+01,6.33674e+00,5.17833e-01,8.23677e-02,3.66278e-02,1.33449e+01,1.42088e+39,3.96637e+38,2.37801e+39,7.97033e+38,1.26877e+40,1.47204e+39,5.24345e+38,1.41498e+02,2.50232e+02,1.28976e+02,2.90980e+01,3.39034e+00,2.81357e-01,4.90215e-02,2.24642e-02,5.63069e+00,2.86332e+38,2.31195e+37,1.00793e+38,3.37826e+37
gal886,firebox,1.0,0,1.90000e+03,2.30000e+03,1.15833e+01,1.07087e+01,5.96760e+05,1.20340e+09,2.37374e+08,1.21448e+08,4.08789e+07,8.35246e-01,7.48170e-01,1.64754e-01,2.51830e-01,8.25685e+06,6.82420e+06,3.63420e+00,2.12710e+10,1.53804e-01,1.29721e-02,1.26050e-02,3.57051e-02,3.39040e-09,2.85951e-10,2.77861e-10,7.87069e-10,6.47941e-10,5.46483e-11,5.31021e-11,1.50417e-10,1.27808e-10,1.07795e-11,1.04745e-11,2.96701e-11,2.81734e-18,2.37619e-19,2.30896e-19,6.54036e-19,5.38424e-19,4.54115e-20,4.41266e-20,1.24993e-19,1.26641e-09,1.06811e-10,1.03789e-10,2.93994e-10,2.79164e-17,2.35451e-18,2.28789e-18,6.48068e-18,5.33511e-18,4.49971e-19,4.37240e-19,1.23853e-18,1.62880e-01,9.23292e-02,1.74765e-01,9.38668e-02,1.76087e-01,1.81421e-01,1.80195e-01,1.18598e-01,8.04061e+00,8.07919e+00,1.16800e+02,2.92857e+02,4.09657e+02,8.32275e+00,3.92021e+01,4.75249e+01,3.82806e+03,4.14275e+03,7.97081e+03,5.97373e+03,4.19059e+03,4.21091e+03,6.42100e+41,3.90200e+42,2.19994e+41,8.69243e-01,8.69243e-01,6.91047e+00,6.91047e+00,4.21061e+40,5.03394e+39,1.79025e+39,1.06026e+04,1.47323e+04,8.01692e+03,2.28691e+03,3.94478e+02,4.15530e+01,3.00292e+00,2.90188e-01,3.96256e+02,1.48789e+39,1.46166e+38,8.46689e+38,2.83783e+38,8.35875e+39,1.17157e+39,4.11854e+38,1.01862e+04,1.39950e+04,7.63813e+03,2.20226e+03,3.84915e+02,4.08756e+01,2.92264e+00,2.57705e-01,3.84832e+02,4.25589e+38,2.16371e+37,8.45833e+37,2.83496e+37
gal887,firebox,1.0,0,2.30000e+03,2.70000e+03,1.10645e+01,7.42520e+00,1.63845e+06,9.96154e+08,2.83520e+08,1.23400e+08,7.20682e+07,7.78444e-01,6.31304e-01,2.21556e-01,3.68696e-01,1.63784e+07,1.36876e+07,6.88600e+00,2.12603e+10,8.41566e-02,9.36047e-02,6.51854e-02,3.92700e-02,1.26597e-09,1.40810e-09,9.80583e-10,5.90738e-10,2.96828e-10,3.30152e-10,2.29915e-10,1.38509e-10,8.44815e-11,9.39661e-11,6.54370e-11,3.94216e-11,1.27086e-18,1.41353e-18,9.84370e-19,5.93019e-19,2.97974e-19,3.31427e-19,2.30802e-19,1.39044e-19,6.81984e-10,7.58550e-10,5.28246e-10,3.18234e-10,1.02591e-17,1.14109e-17,7.94640e-18,4.78719e-18,2.40542e-18,2.67547e-18,1.86317e-18,1.12244e-18,2.42569e-01,1.27762e-01,2.53032e-01,1.28513e-01,2.54937e-01,2.66157e-01,2.65737e-01,1.52945e-01,8.21052e+00,8.24713e+00,1.51835e+02,3.65443e+02,5.17278e+02,1.04147e+01,4.79623e+01,5.83770e+01,1.84046e+03,2.86367e+03,4.70413e+03,7.19121e+03,4.06137e+03,4.07448e+03,1.86508e+42,5.95541e+42,3.08729e+41,1.19425e+00,1.19425e+00,7.59040e+00,7.59040e+00,4.53559e+40,6.69323e+39,2.37813e+39,2.06093e+04,2.96798e+04,1.54716e+04,4.00377e+03,5.83528e+02,5.01779e+01,2.89087e+00,2.39172e-01,7.19874e+02,2.10111e+39,4.08359e+38,1.34343e+39,4.50274e+38,1.40006e+40,2.57985e+39,9.10303e+38,1.01368e+04,1.40476e+04,7.58897e+03,2.12485e+03,3.45676e+02,3.26142e+01,1.90821e+00,1.33611e-01,3.82497e+02,7.07808e+38,1.68631e+38,3.88192e+38,1.30109e+38
gal888,firebox,1.0,0,3.30000e+03,3.90000e+03,2.66327e+00,1.91177e+00,2.83296e+04,1.53483e+09,1.26218e+08,6.54054e+07,9.46438e+06,9.24013e-01,8.73589e-01,7.59869e-02,1.26411e-01,7.02780e+05,6.05751e+05,3.88314e-01,2.11605e+10,6.94066e-02,0.00000e+00,1.20202e-02,8.61555e-03,5.07181e-10,0.00000e+00,8.78362e-11,6.29572e-11,5.49893e-10,0.00000e+00,9.52333e-11,6.82591e-11,4.52209e-11,0.00000e+00,7.83159e-12,5.61334e-12,3.30447e-19,0.00000e+00,5.72285e-20,4.10189e-20,3.58275e-19,0.00000e+00,6.20479e-20,4.44733e-20,1.06118e-09,0.00000e+00,1.83780e-10,1.31725e-10,7.75442e-18,0.00000e+00,1.34295e-18,9.62568e-19,8.40746e-18,0.00000e+00,1.45605e-18,1.04363e-18,8.53689e-02,6.25360e-02,9.37173e-02,6.27679e-02,9.48944e-02,9.42794e-02,9.38768e-02,5.62950e-02,7.76923e+00,7.80745e+00,4.57008e+01,8.25523e+01,1.28253e+02,4.45026e+00,1.29309e+01,1.73811e+01,1.22006e+02,1.55470e+02,2.77476e+02,9.46117e+03,9.30087e+03,9.36907e+03,1.05485e+41,2.34191e+42,8.80677e+40,8.98767e-02,8.98767e-02,1.00619e+00,1.00619e+00,3.50636e+40,3.28618e+39,1.16108e+39,1.82893e+03,3.10831e+03,1.67412e+03,4.23440e+02,5.85170e+01,5.07180e+00,4.29586e-01,7.31033e-02,6.70313e+01,6.03627e+38,4.52928e+37,3.42859e+38,1.14915e+38,4.99309e+39,5.71645e+38,2.03017e+38,2.75953e+01,5.26812e+01,2.75601e+01,6.11187e+00,6.86849e-01,5.70445e-02,1.12824e-02,5.57993e-03,3.71929e+00,9.75916e+37,6.43375e+36,2.94095e+37,9.85712e+36
