name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal536,firebox,2.0,0.00000e+00,3.88426e-02,4.41979e-02,4.30283e-01,2.33645e+09,5.51083e+08,2.05084e-01,1.21929e-01,2.19957e-01,1.24314e-01,4.27371e+06,4.03429e+06,1.33208e+00,3.33655e+10,1.45416e+42,1.51111e+43,0,2.18835e-01,2.35705e-01,3.04496e+05,1.95446e+02,6.47591e+02,8.43037e+02,1.57005e+01,9.19949e+01,1.07695e+02,0.00000e+00,0.00000e+00,0.00000e+00,1.70000e+03,2.10000e+03,,1.58170e-01,,,,,,2.19603e+41,2.94831e+40,1.06013e+40,5.85090e+03,8.73246e+03,4.30179e+03,9.90062e+02,1.20953e+02,8.72981e+00,4.81315e-01,4.22145e-02,1.72944e+02,5.91032e+39,2.12817e+39,1.18430e+40,3.96927e+39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal540,firebox,2.0,4.57495e-02,2.32894e-01,2.99822e-01,3.91263e-01,3.87890e+09,4.62812e+08,1.26647e-01,1.00417e-01,1.44421e-01,1.01115e-01,2.28429e+07,6.83255e+06,1.38276e+00,3.27248e+10,7.82661e+42,2.61317e+43,0,1.39864e-01,1.55324e-01,1.32935e+06,1.09142e+03,1.29762e+03,2.38904e+03,7.80177e+01,1.73522e+02,2.51540e+02,3.71881e+03,5.88472e+03,9.60353e+03,1.90000e+03,1.90000e+03,1.64193e-01,1.14268e-01,9.86488e+00,6.24919e+03,3.58473e+03,3.59046e+03,1.05547e+01,8.00861e+41,1.15054e+41,4.11681e+40,6.60645e+03,9.62099e+03,5.01141e+03,1.28507e+03,1.81853e+02,1.53286e+01,9.46929e-01,6.74249e-02,2.13750e+02,1.38026e+40,6.67022e+39,2.78071e+40,9.31977e+39,4.32902e+40,7.71929e+39,2.72878e+39,3.09467e+02,4.55734e+02,2.25037e+02,5.28421e+01,6.73063e+00,5.15963e-01,3.01923e-02,2.31794e-03,9.76257e+00,1.25099e+39,4.50580e+38,1.27881e+39,4.28609e+38
gal541,firebox,2.0,2.44900e-02,2.00763e-01,1.46542e-01,8.95506e-02,3.17304e+09,2.71727e+08,9.03082e-02,5.37411e-02,9.42699e-02,5.44431e-02,4.20643e+06,1.37696e+06,1.27877e-01,3.26577e+10,3.15032e+42,1.67917e+43,0,9.25448e-02,9.51050e-02,1.69651e+05,3.40986e+02,4.88122e+02,8.29108e+02,3.09603e+01,7.46512e+01,1.05611e+02,2.24151e+03,2.63247e+03,4.87398e+03,2.50000e+03,2.90000e+03,1.01310e-01,5.94694e-02,5.33618e+00,8.30665e+03,6.13654e+03,6.13201e+03,8.19438e+00,5.24134e+41,6.91716e+40,2.48427e+40,6.06617e+02,8.97981e+02,4.68547e+02,1.20063e+02,1.69238e+01,1.42551e+00,9.43694e-02,8.07751e-03,1.86535e+01,4.89972e+39,3.25612e+39,2.01960e+40,6.76890e+39,1.06715e+41,1.71758e+40,6.08834e+39,2.24901e+02,3.28189e+02,1.70779e+02,4.37638e+01,6.18902e+00,5.18493e-01,3.31349e-02,2.67988e-03,6.87248e+00,1.51025e+39,7.14271e+38,2.74151e+39,9.18881e+38
gal539,firebox,2.0,0.00000e+00,0.00000e+00,5.87696e-03,5.24376e-01,3.27932e+09,3.34803e+08,1.19871e-01,8.30518e-02,1.27924e-01,8.41360e-02,8.97933e+05,1.42779e+06,2.72278e-01,3.30275e+10,6.07963e+41,1.31204e+43,0,1.28132e-01,1.35097e-01,4.53333e+04,1.12791e+02,3.47734e+02,4.60524e+02,1.35803e+01,6.04596e+01,7.40400e+01,0.00000e+00,0.00000e+00,0.00000e+00,1.90000e+03,2.10000e+03,,9.76994e-02,,,,,,3.40545e+41,4.00384e+40,1.44493e+40,1.15888e+03,1.69268e+03,8.65324e+02,2.16474e+02,2.98168e+01,2.42955e+00,1.51019e-01,1.26986e-02,3.55597e+01,4.46224e+39,1.89558e+39,1.36473e+40,4.57399e+39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal532,firebox,2.0,1.64132e+00,6.63487e-01,7.68660e-01,2.19224e+00,7.89054e+09,3.98079e+09,4.49944e-01,2.73227e-01,4.70540e-01,2.85215e-01,2.80042e+08,1.10536e+08,2.29617e+02,3.35624e+10,5.20776e+43,1.25284e+44,0,4.52518e-01,4.75534e-01,4.54459e+07,1.37770e+03,3.76514e+03,5.14284e+03,1.33025e+02,5.87991e+02,7.21016e+02,1.59238e+04,2.77541e+04,4.36779e+04,2.10000e+03,2.10000e+03,5.03800e-01,3.18066e-01,2.62659e+01,1.31577e+04,9.84319e+02,9.86007e+02,2.18408e+01,1.08886e+42,2.12019e+41,7.54457e+40,7.26034e+05,9.52061e+05,5.37528e+05,1.72607e+05,3.46533e+04,3.70863e+03,1.94391e+02,6.26039e+00,3.94848e+04,6.34299e+40,3.42383e+40,5.51709e+40,1.84912e+40,7.82774e+40,1.96339e+40,6.87057e+39,4.06676e+05,5.23116e+05,3.04014e+05,1.01926e+05,2.07077e+04,2.13007e+03,1.05873e+02,3.12589e+00,2.29583e+04,6.85862e+39,2.51194e+39,2.57506e+39,8.63048e+38
gal542,firebox,2.0,1.99378e-01,7.65350e-02,4.97871e-02,8.51422e-02,2.80753e+09,2.11417e+08,7.67272e-02,5.17666e-02,9.25009e-02,5.38534e-02,1.12141e+06,4.85162e+05,8.90468e-02,3.26160e+10,1.73048e+42,8.30551e+42,0,8.32492e-02,9.07257e-02,6.41128e+04,4.47001e+02,5.78465e+02,1.02547e+03,5.16421e+01,1.00169e+02,1.51811e+02,3.62631e+03,4.55114e+03,8.17745e+03,1.90000e+03,2.30000e+03,1.00384e-01,5.68407e-02,6.22167e+00,8.46336e+03,7.14827e+03,7.16242e+03,1.04227e+01,2.84308e+41,3.31657e+40,1.18635e+40,3.73414e+02,5.45782e+02,2.70673e+02,6.42731e+01,8.32902e+00,6.89998e-01,6.50582e-02,1.38818e-02,1.17632e+01,3.11465e+39,1.11276e+39,7.65687e+39,2.56622e+39,4.62057e+40,6.87541e+39,2.42386e+39,1.00495e+01,1.68381e+01,9.04412e+00,2.26937e+00,3.05347e-01,2.64224e-02,2.05126e-03,2.04310e-04,2.97431e-01,6.77002e+38,1.90990e+38,8.26387e+38,2.76928e+38
gal544,firebox,2.0,5.63125e-01,1.87600e-01,2.23424e-01,1.61860e-01,3.61255e+09,1.19061e+08,4.02209e-02,4.39529e-02,5.19556e-02,4.61929e-02,7.89850e+06,8.79670e+05,2.22766e-02,3.25502e+10,3.57656e+42,1.55426e+43,0,4.56376e-02,5.84757e-02,2.68672e+05,4.10992e+02,5.38750e+02,9.49742e+02,3.15126e+01,7.46245e+01,1.06137e+02,5.72714e+04,3.21318e+04,8.94032e+04,1.10000e+03,1.30000e+03,6.81664e-02,4.93817e-02,2.38684e+01,5.18044e+03,3.11932e+03,3.07739e+03,4.14204e+01,7.48184e+41,9.00129e+40,3.21543e+40,8.80386e+01,1.29003e+02,6.52957e+01,1.60712e+01,2.20442e+00,1.92101e-01,1.48979e-02,1.67545e-03,2.80473e+00,4.31634e+39,2.27603e+39,1.49968e+40,5.02628e+39,1.14485e+41,1.66134e+40,5.81440e+39,2.80606e+01,4.02127e+01,2.08873e+01,5.40326e+00,7.84386e-01,7.09288e-02,5.50264e-03,5.79353e-04,9.12949e-01,1.29289e+39,3.51095e+38,1.71500e+39,5.74704e+38
gal545,firebox,2.0,1.02197e-01,3.79737e-02,4.36091e-02,2.87340e-01,2.27476e+09,4.45596e+08,1.62957e-01,1.16770e-01,1.76690e-01,1.17427e-01,7.92897e+06,4.76481e+06,4.09977e+00,3.24777e+10,1.80368e+42,1.22934e+43,0,1.78369e-01,1.78566e-01,6.32250e+05,2.65373e+02,6.43034e+02,9.08407e+02,2.13730e+01,9.13100e+01,1.12683e+02,2.11242e+03,5.02186e+03,7.13427e+03,1.90000e+03,2.10000e+03,1.73210e-01,1.27710e-01,4.14188e+00,8.89322e+03,6.35477e+03,6.37602e+03,7.95491e+00,2.93611e+41,3.98915e+40,1.43262e+40,1.09064e+04,1.42186e+04,8.24423e+03,2.78211e+03,6.31483e+02,9.88675e+01,1.05573e+01,8.44558e-01,5.53627e+02,6.02922e+39,2.78100e+39,1.31307e+40,4.40086e+39,2.74376e+40,4.02706e+39,1.43153e+39,1.59451e+03,2.36568e+03,1.22495e+03,3.05988e+02,4.06040e+01,3.07671e+00,1.60409e-01,8.30874e-03,4.86509e+01,6.72541e+38,2.12427e+38,5.90196e+38,1.97805e+38
gal543,firebox,2.0,7.02136e-02,0.00000e+00,2.87917e-02,2.00525e-01,5.00067e+09,6.51478e+08,1.42459e-01,1.16781e-01,1.57364e-01,1.17154e-01,5.25583e+06,6.21563e+06,2.25064e+00,3.25839e+10,1.25832e+42,1.92428e+43,0,1.49564e-01,1.66190e-01,3.37403e+05,1.61068e+02,4.63073e+02,6.24140e+02,2.59291e+01,9.30601e+01,1.18989e+02,2.26050e+02,8.66849e+02,1.09290e+03,2.30000e+03,2.30000e+03,1.59760e-01,1.19692e-01,8.39008e+00,7.49924e+03,5.28181e+03,5.30225e+03,2.60224e+00,4.83239e+41,5.88233e+40,2.12174e+40,9.27787e+03,1.33460e+04,6.85576e+03,1.73668e+03,2.45604e+02,2.07124e+01,1.28058e+00,1.00104e-01,2.90085e+02,7.72883e+39,2.94529e+39,1.75066e+40,5.86753e+39,9.57930e+39,1.31200e+39,4.66484e+38,1.12013e+03,1.63905e+03,8.78701e+02,2.36581e+02,3.46663e+01,2.86944e+00,1.71525e-01,1.20791e-02,3.31998e+01,2.68818e+38,6.84129e+37,2.14279e+38,7.18172e+37
gal535,firebox,2.0,8.18855e-02,1.46379e-01,1.16646e-01,3.86502e-01,3.67959e+09,8.17127e+08,2.14257e-01,1.50889e-01,2.34494e-01,1.51527e-01,2.01898e+07,1.43216e+07,5.39751e+00,3.34088e+10,4.72464e+42,2.27286e+43,0,2.34012e-01,2.43569e-01,1.80606e+06,4.83398e+02,1.04247e+03,1.52586e+03,4.31247e+01,1.55791e+02,1.98915e+02,1.47136e+03,3.99106e+03,5.46242e+03,2.30000e+03,2.50000e+03,2.36864e-01,1.70602e-01,9.00910e+00,9.98078e+03,4.25146e+03,4.27842e+03,6.63903e+00,4.45469e+41,6.30535e+40,2.25661e+40,2.37189e+04,3.37563e+04,1.77894e+04,4.72065e+03,6.96709e+02,5.87726e+01,3.27571e+00,1.96285e-01,8.08303e+02,1.39425e+40,4.29820e+39,1.69111e+40,5.66794e+39,2.37614e+40,4.25791e+39,1.50344e+39,3.55482e+03,5.19702e+03,2.67890e+03,6.67681e+02,8.83344e+01,6.63451e+00,3.30667e-01,1.62134e-02,1.09859e+02,1.05081e+39,3.21867e+38,6.89640e+38,2.31130e+38
gal549,firebox,2.0,0.00000e+00,1.51160e-01,1.75407e-01,1.27415e-01,4.47135e+09,2.17766e+08,5.67246e-02,5.19346e-02,7.13714e-02,5.74665e-02,4.48222e+06,1.22032e+06,1.36769e-01,3.21659e+10,2.70206e+42,1.36844e+43,0,6.12860e-02,7.11616e-02,1.50433e+05,7.76840e+02,7.11693e+02,1.48853e+03,9.62161e+01,1.36211e+02,2.32427e+02,6.10121e+03,6.91371e+03,1.30149e+04,1.70000e+03,1.90000e+03,8.04118e-02,6.17240e-02,1.22164e+01,6.19952e+03,4.03985e+03,4.02145e+03,1.35193e+01,6.57382e+41,7.72412e+40,2.76444e+40,5.94328e+02,8.80942e+02,4.49863e+02,1.10976e+02,1.50270e+01,1.26708e+00,9.47757e-02,1.09871e-02,1.84355e+01,5.01882e+39,2.16067e+39,1.48278e+40,4.96970e+39,4.68445e+40,6.51781e+39,2.29583e+39,8.58733e+01,1.28243e+02,6.53233e+01,1.60682e+01,2.17717e+00,1.83343e-01,1.32528e-02,1.33063e-03,2.63701e+00,7.37914e+38,1.47821e+38,6.36436e+38,2.13303e+38
gal548,firebox,2.0,1.67279e+00,1.43757e+00,9.09351e-01,1.83310e-01,3.71520e+09,3.68954e+08,1.09872e-01,8.21027e-02,1.25933e-01,8.28750e-02,5.67852e+07,8.89697e+06,1.21659e+00,3.21943e+10,3.19896e+43,4.65818e+43,0,1.17165e-01,1.40279e-01,4.10383e+06,9.28705e+02,1.17403e+03,2.10273e+03,7.54644e+01,1.67930e+02,2.43394e+02,2.36887e+04,1.66976e+04,4.03864e+04,1.70000e+03,2.30000e+03,1.49327e-01,9.89427e-02,4.20773e+01,5.60031e+03,2.52785e+03,2.51910e+03,2.66389e+01,6.89601e+41,1.10425e+41,3.92204e+40,6.34920e+03,9.50137e+03,5.31184e+03,1.51672e+03,2.43794e+02,2.45988e+01,1.90104e+00,1.48101e-01,2.04776e+02,1.09236e+40,6.28672e+39,2.97827e+40,9.98188e+39,2.08535e+41,4.58180e+40,1.60497e+40,3.57316e+03,5.38695e+03,3.03137e+03,8.76700e+02,1.43774e+02,1.52721e+01,1.28108e+00,1.04725e-01,1.15327e+02,4.42562e+39,2.45893e+39,8.28833e+39,2.77791e+39
gal546,firebox,2.0,6.88216e-01,1.30639e+00,1.11953e+00,5.93056e-01,3.61846e+09,6.15688e+08,1.82241e-01,1.24318e-01,2.03113e-01,1.25253e-01,1.32907e+08,2.85935e+07,6.92468e+00,3.24029e+10,3.90330e+43,7.63277e+43,0,1.97737e-01,2.18903e-01,1.12671e+07,1.18582e+03,1.95246e+03,3.13827e+03,9.48617e+01,2.76325e+02,3.71186e+02,2.29264e+04,3.26978e+04,5.56243e+04,1.30000e+03,1.70000e+03,2.19710e-01,1.38130e-01,3.61298e+01,1.99690e+04,1.58524e+03,1.58551e+03,2.62068e+01,1.00413e+42,1.81749e+41,6.46755e+40,3.43815e+04,4.91138e+04,2.66149e+04,7.34139e+03,1.08670e+03,8.98834e+01,4.89317e+00,2.57535e-01,1.12918e+03,2.43097e+40,1.69769e+40,5.33074e+40,1.78666e+40,8.64716e+40,1.89978e+40,6.67749e+39,1.44031e+04,2.02543e+04,1.12189e+04,3.22967e+03,5.03003e+02,4.37867e+01,2.49528e+00,1.35599e-01,4.93031e+02,2.68251e+39,1.57663e+39,3.73070e+39,1.25038e+39
gal551,firebox,2.0,0.00000e+00,0.00000e+00,0.00000e+00,1.79929e-02,2.49123e+09,7.50919e+07,3.32141e-02,2.82163e-02,4.59026e-02,2.96624e-02,1.87612e+05,3.02994e+05,2.24101e-02,3.20041e+10,8.37404e+40,2.35559e+42,0,3.30112e-02,4.30031e-02,7.55216e+03,2.34542e+02,1.46716e+02,3.81258e+02,3.91398e+01,3.13283e+01,7.04681e+01,9.52293e+01,7.96269e+01,1.74856e+02,4.90000e+03,5.30000e+03,4.51320e-02,3.04084e-02,2.40787e+00,7.39705e+03,7.33157e+03,7.37874e+03,1.68900e+00,1.33155e+41,1.14152e+40,4.00262e+39,9.86705e+01,1.49260e+02,7.57422e+01,1.84178e+01,2.45344e+00,2.05845e-01,1.64087e-02,2.40571e-03,3.00401e+00,1.25086e+39,9.09765e+37,9.36419e+38,3.13843e+38,8.79631e+39,8.90834e+38,3.14676e+38,1.90890e+00,2.89664e+00,1.45319e+00,3.44661e-01,4.50123e-02,4.30007e-03,6.45259e-04,2.12288e-04,5.91207e-02,1.54680e+38,3.22086e+36,1.79639e+37,6.02095e+36
gal547,firebox,2.0,0.00000e+00,3.74247e-02,2.46255e-02,4.42815e-01,3.71550e+09,1.31331e+08,4.61975e-02,3.21234e-02,4.79942e-02,3.26759e-02,2.56216e+05,4.57090e+05,4.30929e-02,3.23226e+10,4.84176e+41,1.08133e+43,0,5.12079e-02,5.35988e-02,5.53451e+03,3.64925e+02,2.18832e+02,5.83757e+02,3.58256e+01,3.47002e+01,7.05258e+01,1.42875e+02,1.13233e+02,2.56107e+02,5.10000e+03,4.90000e+03,4.56851e-02,2.71906e-02,3.26917e+00,8.30619e+03,8.80810e+03,8.84734e+03,2.06882e+00,4.82090e+41,5.26088e+40,1.89329e+40,1.96279e+02,2.99070e+02,1.52531e+02,3.72575e+01,4.99329e+00,4.22846e-01,3.27969e-02,3.76386e-03,5.95530e+00,2.54117e+39,1.10235e+39,8.26210e+39,2.76914e+39,2.85510e+40,3.20141e+39,1.14563e+39,1.87203e+02,2.85487e+02,1.45712e+02,3.56215e+01,4.77782e+00,4.04241e-01,3.10135e-02,3.42911e-03,5.67684e+00,2.39823e+38,3.45498e+37,1.91077e+38,6.40412e+37
gal552,firebox,2.0,4.35816e-01,1.65146e-01,1.53874e-01,4.69867e-01,2.85846e+09,2.94670e+08,1.09625e-01,7.34316e-02,1.24931e-01,7.45397e-02,2.13344e+07,8.59890e+06,1.89747e+00,3.19730e+10,4.55510e+42,1.97277e+43,0,1.19941e-01,1.29021e-01,1.15525e+06,4.40258e+02,4.98234e+02,9.38492e+02,3.31330e+01,6.84015e+01,1.01535e+02,2.02854e+03,1.70409e+03,3.73263e+03,2.90000e+03,3.10000e+03,1.28035e-01,8.37109e-02,1.90669e+01,5.07382e+03,3.62501e+03,3.63210e+03,7.79538e+00,5.49029e+41,7.34731e+40,2.63184e+40,8.03339e+03,1.13939e+04,6.15704e+03,1.72095e+03,2.74124e+02,2.54429e+01,1.73001e+00,1.42895e-01,2.59505e+02,8.08877e+39,3.78210e+39,1.80795e+40,6.05948e+39,7.28957e+40,1.15292e+40,4.04310e+39,3.66187e+03,5.21508e+03,2.82004e+03,8.00553e+02,1.33045e+02,1.32562e+01,1.01620e+00,9.71937e-02,1.20332e+02,1.76863e+39,3.59118e+38,1.34821e+39,4.51826e+38
gal554,firebox,2.0,7.90649e-02,7.02629e-02,7.20164e-02,1.77273e-02,2.40639e+09,6.33440e+08,1.73903e-01,1.31533e-01,1.89169e-01,1.34406e-01,1.07020e+07,3.29809e+06,1.10253e+00,3.18916e+10,2.59173e+42,1.63354e+43,0,1.65726e-01,1.89151e-01,8.50944e+05,1.00021e+02,4.23316e+02,5.23337e+02,1.40341e+01,7.96799e+01,9.37141e+01,1.44851e+03,3.14551e+03,4.59403e+03,2.10000e+03,2.50000e+03,1.97739e-01,1.53768e-01,1.03561e+01,5.82458e+03,3.87217e+03,3.88333e+03,6.58729e+00,2.05700e+41,2.76443e+40,9.88936e+39,4.96893e+03,7.06125e+03,3.68647e+03,9.67098e+02,1.43676e+02,1.29579e+01,8.42355e-01,6.93917e-02,1.64584e+02,4.93825e+39,2.44556e+39,1.40745e+40,4.71712e+39,3.42464e+40,6.06673e+39,2.13639e+39,1.90806e+03,2.65882e+03,1.38774e+03,3.73624e+02,6.00190e+01,6.06953e+00,4.05735e-01,2.61923e-02,6.63383e+01,1.12701e+39,3.24465e+38,8.02955e+38,2.69117e+38
gal558,firebox,2.0,5.16642e-01,5.81598e-01,4.16426e-01,1.88034e-01,2.65284e+09,1.79053e+08,7.85580e-02,5.77523e-02,8.94889e-02,5.75450e-02,2.00988e+07,1.34038e+06,6.09544e-02,3.12449e+10,1.27283e+43,2.73771e+43,0,9.00068e-02,9.80638e-02,1.00737e+06,3.90438e+02,6.50015e+02,1.04045e+03,3.06892e+01,9.11475e+01,1.21837e+02,4.21512e+04,2.85880e+04,7.07392e+04,1.10000e+03,1.70000e+03,1.01119e-01,5.85555e-02,3.73723e+01,6.53767e+03,2.54918e+03,2.50691e+03,3.55345e+01,7.16081e+41,1.07523e+41,3.83894e+40,3.04199e+02,4.53832e+02,2.43950e+02,6.51520e+01,9.58044e+00,8.57945e-01,6.24590e-02,5.72979e-03,9.91071e+00,6.60169e+39,5.39608e+39,2.78392e+40,9.33077e+39,1.72602e+41,3.40585e+40,1.19371e+40,1.36328e+02,2.09663e+02,1.15150e+02,3.12559e+01,4.59302e+00,4.09483e-01,2.93642e-02,2.49103e-03,4.55737e+00,2.27027e+39,1.50344e+39,6.14009e+39,2.05806e+39
gal550,firebox,2.0,3.54020e-01,2.95855e-01,2.20355e-01,5.39546e-01,5.33367e+09,8.74652e+08,2.20836e-01,1.16491e-01,2.11579e-01,1.20435e-01,4.43252e+07,1.53189e+07,3.52415e+00,3.20041e+10,1.11702e+43,4.18238e+43,0,2.11787e-01,2.03599e-01,3.23836e+06,4.92863e+02,7.76072e+02,1.26893e+03,4.61371e+01,1.19313e+02,1.65450e+02,1.00640e+03,1.52556e+03,2.53196e+03,2.10000e+03,2.70000e+03,1.70680e-01,1.25152e-01,2.54042e+01,9.93776e+03,3.64413e+03,3.64726e+03,5.49075e+00,8.14437e+41,1.20663e+41,4.32272e+40,1.42321e+04,1.99222e+04,1.05889e+04,2.86688e+03,4.33956e+02,3.69413e+01,2.02355e+00,1.22408e-01,4.85843e+02,1.95968e+40,9.30412e+39,3.35680e+40,1.12507e+40,3.29176e+40,5.57807e+39,1.97402e+39,5.73276e+03,7.62690e+03,4.25557e+03,1.26904e+03,2.14989e+02,2.01141e+01,1.16911e+00,7.00664e-02,2.00233e+02,8.64965e+38,3.18297e+38,9.46022e+38,3.17066e+38
gal555,firebox,2.0,2.34271e-02,1.13161e-01,9.74986e-02,3.21047e-02,2.66322e+09,1.64669e+08,6.62440e-02,6.78320e-02,8.55371e-02,6.88547e-02,6.02813e+06,2.66283e+06,2.24459e-01,3.17703e+10,1.76090e+42,8.44366e+42,0,7.05097e-02,9.25493e-02,2.28912e+05,1.51111e+02,2.45776e+02,3.96886e+02,1.34596e+01,3.66756e+01,5.01351e+01,8.57803e+03,4.02610e+03,1.26041e+04,1.50000e+03,1.90000e+03,9.16931e-02,7.04296e-02,1.07937e+01,7.29209e+03,5.65865e+03,5.66245e+03,1.60302e+01,3.51837e+41,4.27150e+40,1.52806e+40,1.05994e+03,1.54838e+03,8.24449e+02,2.20312e+02,3.27566e+01,2.93865e+00,2.11199e-01,1.89614e-02,3.34529e+01,3.45827e+39,1.61528e+39,1.07973e+40,3.61901e+39,4.00351e+40,5.23425e+39,1.84477e+39,4.50584e+02,6.62294e+02,3.40399e+02,8.55237e+01,1.18372e+01,9.85630e-01,6.48978e-02,5.59088e-03,1.39547e+01,6.86043e+38,9.89189e+37,3.86323e+38,1.29481e+38
gal559,firebox,2.0,5.28606e-02,1.01319e-01,6.26244e-02,1.21674e-02,1.98526e+09,1.78620e+08,7.80652e-02,5.86129e-02,8.26115e-02,5.92729e-02,2.09470e+06,8.96773e+05,4.55870e-02,3.12031e+10,1.18449e+42,7.02340e+42,0,8.40013e-02,8.98555e-02,9.96552e+04,1.06495e+02,2.63662e+02,3.70158e+02,9.73662e+00,3.99138e+01,4.96504e+01,2.33997e+03,3.64433e+03,5.98430e+03,1.70000e+03,2.10000e+03,8.92970e-02,6.60332e-02,1.02799e+01,7.05516e+03,7.00991e+03,7.02640e+03,8.37242e+00,2.45164e+41,2.99108e+40,1.07345e+40,1.89345e+02,2.80160e+02,1.44705e+02,3.63647e+01,4.99527e+00,4.10184e-01,2.61633e-02,2.10978e-03,5.76998e+00,2.30041e+39,1.30495e+39,9.16738e+39,3.07253e+39,2.45318e+40,3.28711e+39,1.16654e+39,1.89211e+02,2.79953e+02,1.44601e+02,3.63404e+01,4.99210e+00,4.09878e-01,2.61220e-02,2.09808e-03,5.76563e+00,3.63165e+38,8.72719e+37,4.03816e+38,1.35330e+38
gal557,firebox,2.0,1.11691e+00,2.55555e+00,2.08593e+00,4.13894e-01,3.16472e+09,1.44023e+08,4.57540e-02,4.18442e-02,5.27300e-02,4.21125e-02,3.26553e+07,6.05218e+05,9.13844e-03,3.16025e+10,4.75836e+43,9.29526e+43,0,5.20933e-02,6.01901e-02,1.11071e+06,1.36244e+03,1.22156e+03,2.58400e+03,9.49513e+01,1.61302e+02,2.56253e+02,3.31355e+05,1.00637e+05,4.31992e+05,9.00000e+02,1.30000e+03,6.45705e-02,5.23302e-02,3.77899e+01,6.93653e+03,2.76998e+03,2.62806e+03,9.96305e+01,2.40138e+42,3.80947e+41,1.35132e+41,7.10981e+01,1.17829e+02,6.42619e+01,1.65687e+01,2.35062e+00,2.18899e-01,1.78520e-02,1.69910e-03,2.58022e+00,1.35083e+40,1.48932e+40,7.93044e+40,2.65834e+40,5.94806e+41,1.20604e+41,4.23416e+40,2.91184e+01,4.98492e+01,2.76438e+01,7.21041e+00,1.03581e+00,9.76805e-02,7.86791e-03,7.00899e-04,1.06547e+00,4.04800e+39,5.16159e+39,2.56246e+40,8.59115e+39
gal561,firebox,2.0,5.88816e-01,2.34911e-01,1.77671e-01,6.40706e-02,1.95142e+09,4.41003e+08,1.52680e-01,1.12879e-01,1.59480e-01,1.13359e-01,3.59691e+07,1.25384e+07,3.35439e+00,3.11089e+10,6.65249e+42,1.65462e+43,0,1.61456e-01,1.65764e-01,2.88529e+06,1.79043e+02,5.88634e+02,7.67678e+02,1.48716e+01,8.51135e+01,9.99850e+01,2.78764e+04,2.50493e+04,5.29257e+04,1.50000e+03,1.70000e+03,1.61238e-01,1.27201e-01,3.10705e+01,4.97466e+03,2.39751e+03,2.39966e+03,2.88977e+01,2.54830e+41,3.60521e+40,1.28179e+40,1.43240e+04,2.02893e+04,1.09223e+04,2.99904e+03,4.56448e+02,3.97712e+01,2.26699e+00,1.27711e-01,4.75831e+02,5.96486e+39,2.59342e+39,1.51799e+40,5.08759e+39,8.18088e+40,1.39446e+40,4.88040e+39,1.22053e+04,1.72095e+04,9.37534e+03,2.62635e+03,4.09628e+02,3.65670e+01,2.12424e+00,1.20582e-01,4.14986e+02,2.42434e+39,5.21081e+38,1.53497e+39,5.14427e+38
