name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal786,firebox,3.0,2.62322e-02,4.94084e-02,9.64147e-02,1.31826e+00,5.33325e+09,3.03315e+08,8.89693e-02,6.92919e-02,9.66642e-02,6.70124e-02,3.33648e+06,3.60304e+06,9.25413e-01,1.66388e+10,1.90950e+42,2.95666e+43,0,9.56697e-02,9.62385e-02,1.68426e+05,3.23565e+02,5.62307e+02,8.85871e+02,6.61461e+01,1.30922e+02,1.97068e+02,0.00000e+00,0.00000e+00,0.00000e+00,1.70000e+03,1.90000e+03,,6.87892e-02,,,,,,9.07838e+41,1.09399e+41,3.94704e+40,4.24900e+03,6.22574e+03,3.24740e+03,8.42213e+02,1.20868e+02,1.02840e+01,6.87118e-01,6.12745e-02,1.33177e+02,8.09767e+39,4.24004e+39,2.15522e+40,7.22353e+39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal798,firebox,3.0,1.55361e-01,7.48371e-02,7.75320e-02,5.90035e-02,1.97365e+09,1.66441e+07,1.02651e-02,9.71092e-03,1.31845e-02,9.88293e-03,4.30414e+05,3.51670e+05,1.05632e-02,1.63626e+10,7.26285e+41,5.24478e+42,0,1.21700e-02,1.61284e-02,7.51208e+03,4.18955e+02,2.07726e+02,6.26682e+02,3.15173e+01,2.85787e+01,6.00960e+01,4.59286e+04,1.13561e+04,5.72847e+04,1.10000e+03,1.30000e+03,1.71289e-02,8.38049e-03,2.04087e+01,8.28047e+03,6.06024e+03,6.02493e+03,3.70926e+01,4.00935e+41,4.30159e+40,1.51856e+40,4.03750e+01,6.38709e+01,3.49491e+01,9.38729e+00,1.40732e+00,1.39367e-01,1.44275e-02,2.08998e-03,1.14120e+00,1.14387e+39,2.87752e+38,2.53057e+39,8.48149e+38,9.55846e+40,1.12209e+40,3.89371e+39,2.32621e+00,3.38745e+00,1.75577e+00,4.48524e-01,6.38437e-02,5.67919e-03,4.54332e-04,5.25225e-05,7.06406e-02,3.49229e+38,4.83859e+37,2.99738e+38,1.00456e+38
gal799,firebox,3.0,0.00000e+00,5.02924e-02,3.06297e-02,1.03334e-01,2.07668e+09,7.03531e+07,4.13838e-02,2.92167e-02,4.24714e-02,2.95786e-02,9.30341e+05,1.00075e+06,6.85839e-02,1.63543e+10,8.46776e+41,6.66726e+42,0,4.10503e-02,4.09573e-02,2.02929e+04,1.81459e+02,2.55861e+02,4.37320e+02,1.54838e+01,3.74573e+01,5.29412e+01,3.63932e+03,4.32492e+03,7.96425e+03,1.30000e+03,1.50000e+03,4.04980e-02,3.24121e-02,1.30882e+01,6.11088e+03,6.65649e+03,6.61156e+03,1.04413e+01,2.55381e+41,2.85619e+40,1.01895e+40,3.15045e+02,4.92496e+02,2.58194e+02,6.52659e+01,9.01235e+00,7.80519e-01,6.39866e-02,7.50905e-03,9.13586e+00,1.30621e+39,7.00432e+38,6.30488e+39,2.11313e+39,4.10223e+40,5.82274e+39,2.03069e+39,2.26889e-01,3.16682e-01,1.66323e-01,4.50687e-02,7.09681e-03,7.37551e-04,7.53370e-05,1.09864e-05,8.96228e-03,2.37345e+38,7.76175e+37,5.00961e+38,1.67913e+38
gal800,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,3.81637e-03,1.69494e+09,1.58692e+08,8.24231e-02,6.19549e-02,7.43479e-02,6.17691e-02,0.00000e+00,1.33100e+02,1.45459e-06,1.63541e+10,2.00438e+41,5.06158e+42,0,7.93541e-02,7.04050e-02,0.00000e+00,2.93136e+01,1.57549e+02,1.86863e+02,4.12151e+00,2.95937e+01,3.37152e+01,1.84592e+03,5.42457e+03,7.27049e+03,1.30000e+03,1.70000e+03,7.64802e-02,7.27655e-02,1.10878e+00,9.36166e+03,9.92811e+03,9.93951e+03,7.43622e+00,1.17155e+41,1.12778e+40,4.01123e+39,1.74493e-02,3.32362e-02,1.75197e-02,3.93722e-03,4.48059e-04,3.62022e-05,5.92727e-06,2.34452e-06,3.86792e-04,1.76692e+39,5.03148e+38,4.43783e+39,1.48734e+39,1.95937e+40,2.66524e+39,9.58884e+38,1.18392e-03,2.00949e-03,1.02199e-03,2.32649e-04,2.86306e-05,2.78261e-06,4.96075e-07,1.82066e-07,2.92205e-05,1.33731e+38,9.95108e+37,4.29637e+38,1.43994e+38
gal797,firebox,3.0,3.54585e-01,2.13687e-01,1.47728e-01,2.10502e-01,2.12326e+09,7.62299e+07,4.33640e-02,2.92438e-02,5.18439e-02,2.96524e-02,2.48477e+06,1.44413e+06,1.27174e-01,1.63798e+10,3.47446e+42,1.11198e+43,0,5.11447e-02,5.46313e-02,7.08967e+04,2.08176e+02,2.44837e+02,4.53013e+02,1.63868e+01,3.43714e+01,5.07583e+01,3.41763e+03,1.49467e+03,4.91230e+03,1.70000e+03,2.10000e+03,4.83457e-02,3.28365e-02,2.48490e+01,9.30076e+03,5.58691e+03,5.53824e+03,1.01183e+01,3.96298e+41,4.86378e+40,1.72781e+40,5.44858e+02,8.65094e+02,4.73200e+02,1.27449e+02,1.89790e+01,1.80704e+00,1.65909e-01,2.07977e-02,1.54021e+01,2.12183e+39,1.08280e+39,8.20333e+39,2.74931e+39,1.07203e+41,1.65670e+40,5.73447e+39,2.34359e+02,3.72209e+02,2.12659e+02,6.14366e+01,9.97623e+00,1.06276e+00,1.12900e-01,1.58061e-02,6.78480e+00,6.05426e+38,2.29209e+38,1.56053e+39,5.22865e+38
gal796,firebox,3.0,0.00000e+00,9.91626e-02,8.49837e-02,4.37276e-02,2.29660e+09,1.09490e+08,5.30991e-02,4.14128e-02,5.78321e-02,4.17966e-02,1.01115e+06,9.64292e+05,5.04204e-02,1.63990e+10,1.01376e+42,7.30320e+42,0,6.09006e-02,5.98166e-02,2.73461e+04,2.57102e+02,3.14673e+02,5.71775e+02,1.98750e+01,4.38214e+01,6.36964e+01,1.54788e+03,2.04997e+03,3.59786e+03,1.90000e+03,1.90000e+03,5.33210e-02,4.05751e-02,8.64676e+00,8.99340e+03,7.41024e+03,7.40914e+03,6.80949e+00,3.11487e+41,3.70067e+40,1.32513e+40,2.20810e+02,3.32810e+02,1.71800e+02,4.29602e+01,5.87495e+00,4.91971e-01,3.68165e-02,4.34393e-03,6.59960e+00,1.94433e+39,9.71280e+38,6.75881e+39,2.26530e+39,2.21050e+40,2.65078e+39,9.48743e+38,1.90883e+02,2.90121e+02,1.50709e+02,3.79144e+01,5.21243e+00,4.35521e-01,3.10576e-02,3.04144e-03,5.57516e+00,2.02468e+38,5.13540e+37,2.71410e+38,9.09630e+37
gal791,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,2.42811e-02,1.90429e+09,1.25180e+08,5.72671e-02,4.41980e-02,6.03263e-02,4.40953e-02,8.82296e+04,2.79239e+05,2.88262e-02,1.64635e+10,1.34770e+41,3.84543e+42,0,6.13441e-02,6.42722e-02,1.77158e+03,6.39279e+01,1.77779e+02,2.41707e+02,6.49760e+00,2.83702e+01,3.48678e+01,1.50455e+03,2.38966e+03,3.89420e+03,1.30000e+03,1.70000e+03,6.11449e-02,4.45409e-02,1.41865e+00,8.35281e+03,8.73049e+03,8.78450e+03,6.71349e+00,1.32088e+41,1.21578e+40,4.30949e+39,9.49499e+01,1.36796e+02,6.70357e+01,1.57561e+01,2.03702e+00,1.65343e-01,1.25224e-02,1.83188e-03,2.88724e+00,1.38966e+39,2.59614e+38,2.38849e+39,8.00512e+38,5.56221e+39,6.30063e+38,2.25349e+38,3.35516e-01,5.61683e-01,2.88521e-01,6.69345e-02,8.15166e-03,6.75006e-04,8.43483e-05,2.41927e-05,8.97918e-03,5.68058e+37,1.00176e+37,4.76509e+37,1.59707e+37
gal801,firebox,3.0,8.58153e-02,2.74241e-01,2.26243e-01,5.48112e-02,1.98641e+09,6.99016e+07,3.92180e-02,3.29875e-02,4.44259e-02,3.35847e-02,2.01168e+06,1.04737e+05,1.11889e-03,1.63451e+10,3.22584e+42,1.08238e+43,0,4.27167e-02,4.51375e-02,4.75409e+04,2.18065e+02,2.67964e+02,4.86029e+02,1.53809e+01,3.55831e+01,5.09640e+01,2.59320e+04,7.31958e+03,3.32515e+04,1.30000e+03,1.90000e+03,4.38215e-02,3.56909e-02,2.01493e+01,6.37823e+03,5.52386e+03,5.43383e+03,2.78717e+01,5.12926e+41,6.61808e+40,2.35949e+40,5.21333e+00,8.03608e+00,4.14401e+00,1.02675e+00,1.42217e-01,1.32471e-02,1.27103e-03,1.78526e-04,1.66533e-01,2.18261e+39,1.61704e+39,1.13999e+40,3.82084e+39,1.97472e+41,2.96731e+40,1.04219e+40,5.08727e-01,8.63972e-01,4.60092e-01,1.13529e-01,1.58184e-02,1.62183e-03,1.86203e-04,2.99140e-05,2.63453e-02,1.06536e+39,6.44370e+38,3.63870e+39,1.21959e+39
gal803,firebox,3.0,0.00000e+00,1.25368e-02,1.24269e-02,7.83326e-02,2.29693e+09,7.43584e+07,4.02021e-02,3.24321e-02,5.08949e-02,3.31035e-02,1.04386e+05,4.62822e+05,3.76737e-02,1.63322e+10,2.69653e+41,3.88487e+42,0,4.36560e-02,5.74974e-02,1.84309e+03,2.05953e+02,2.90110e+02,4.96063e+02,2.19000e+01,4.78237e+01,6.97237e+01,1.31806e+03,3.41924e+03,4.73730e+03,1.30000e+03,1.50000e+03,5.56425e-02,3.61972e-02,4.11316e+00,4.65162e+03,6.69101e+03,6.66415e+03,6.28366e+00,1.83790e+41,1.86824e+40,6.63498e+39,1.27122e+02,1.84036e+02,9.02214e+01,2.11462e+01,2.72519e+00,2.25993e-01,1.92328e-02,3.25698e-03,3.86140e+00,1.14456e+39,2.72591e+38,2.33986e+39,7.84212e+38,1.85283e+40,2.49994e+39,8.78252e+38,8.05617e-03,1.53708e-02,8.03755e-03,1.79596e-03,2.12687e-04,2.02678e-05,3.44860e-06,1.16020e-06,2.02990e-04,1.44186e+38,3.54540e+37,1.97683e+38,6.62457e+37
gal804,firebox,3.0,0.00000e+00,4.94105e-02,1.59396e-01,8.04911e-02,2.32857e+09,3.62503e+07,1.50820e-02,1.54773e-02,1.89641e-02,1.52021e-02,5.18249e+04,6.14638e+02,1.41802e-06,1.63181e+10,5.41336e+41,7.38005e+42,0,1.72961e-02,2.08700e-02,6.14285e+02,1.95370e+02,1.46565e+02,3.41935e+02,1.45490e+01,2.00585e+01,3.46075e+01,1.36258e+04,7.18929e+03,2.08150e+04,1.10000e+03,1.15000e+04,2.52481e-02,1.48873e-02,1.47428e+01,7.64939e+03,6.67630e+03,6.61018e+03,2.02035e+01,4.05734e+41,4.33772e+40,1.55024e+40,9.20720e-03,1.61341e-02,8.48814e-03,2.03631e-03,2.89545e-04,4.31173e-05,1.23395e-05,5.50421e-06,3.24318e-04,9.18485e+38,5.98357e+38,5.14193e+39,1.72340e+39,8.14183e+40,1.00697e+40,3.54104e+39,1.81984e-03,3.37165e-03,1.81004e-03,4.39186e-04,6.25168e-05,8.43226e-06,1.83726e-06,6.03442e-07,5.62451e-05,2.95727e+38,1.46666e+38,8.81794e+38,2.95551e+38
gal805,firebox,3.0,0.00000e+00,1.12768e-01,7.44049e-02,3.38027e-02,2.78746e+09,4.84976e+07,2.44563e-02,1.86545e-02,2.84494e-02,1.87642e-02,5.16773e+05,1.79488e+05,5.16344e-03,1.63169e+10,8.44214e+41,5.20742e+42,0,2.62862e-02,3.17391e-02,9.81092e+03,3.11111e+02,2.20200e+02,5.31311e+02,2.53142e+01,3.15597e+01,5.68739e+01,1.07726e+04,3.48043e+03,1.42530e+04,1.70000e+03,2.70000e+03,3.09194e-02,2.33723e-02,1.03345e+01,6.39712e+03,6.51260e+03,6.47486e+03,1.79641e+01,3.76376e+41,4.05366e+40,1.44020e+40,2.30174e+01,3.45540e+01,1.77060e+01,4.41355e+00,6.19084e-01,5.83518e-02,5.63067e-03,8.00064e-04,7.11849e-01,1.44684e+39,5.38797e+38,4.70074e+39,1.57550e+39,9.76154e+40,1.21676e+40,4.25880e+39,4.26293e+00,6.30429e+00,3.34301e+00,8.86020e-01,1.35060e-01,1.41194e-02,1.60428e-03,2.60396e-04,1.28304e-01,5.27771e+38,1.08619e+38,6.70149e+38,2.24608e+38
gal807,firebox,3.0,2.25871e-02,6.29778e-02,4.36287e-02,4.46022e-02,1.74899e+09,2.97891e+07,2.05072e-02,1.81183e-02,2.69178e-02,1.86740e-02,2.90798e+05,2.46301e+05,1.10614e-02,1.62952e+10,5.98265e+41,3.60471e+42,0,2.43090e-02,2.41441e-02,5.35242e+03,1.44320e+02,1.48624e+02,2.92944e+02,1.14664e+01,2.10814e+01,3.25478e+01,9.67375e+03,3.62649e+03,1.33002e+04,1.30000e+03,1.70000e+03,2.10347e-02,1.93496e-02,1.23843e+01,9.56979e+03,7.69915e+03,7.68079e+03,1.70233e+01,2.47784e+41,2.72313e+40,9.63085e+39,4.56771e+01,6.83101e+01,3.63007e+01,9.56136e+00,1.39819e+00,1.27373e-01,1.05773e-02,1.27597e-03,1.37186e+00,7.77655e+38,2.60822e+38,2.23175e+39,7.47937e+38,6.25965e+40,7.65858e+39,2.66067e+39,2.50511e-02,3.86804e-02,2.01844e-02,5.12666e-03,7.57310e-04,8.53836e-05,1.22525e-05,2.71352e-06,9.42112e-04,1.98981e+38,4.30257e+37,2.83777e+38,9.50983e+37
gal806,firebox,3.0,9.47315e-01,2.13489e-01,1.41890e-01,2.80168e-02,2.05184e+09,9.39767e+07,4.87939e-02,3.85437e-02,5.19758e-02,3.86797e-02,4.77800e+06,4.30382e+05,9.35644e-02,1.63090e+10,3.45728e+42,8.96805e+42,0,5.07835e-02,5.61773e-02,1.66218e+05,3.70965e+02,5.20212e+02,8.91176e+02,2.90287e+01,7.28626e+01,1.01891e+02,4.64197e+04,3.83419e+04,8.47615e+04,9.00000e+02,1.30000e+03,6.04513e-02,4.03561e-02,2.35151e+01,4.77762e+03,3.32535e+03,3.27816e+03,3.72904e+01,3.68019e+41,4.49205e+40,1.59163e+40,2.05568e+02,2.95448e+02,2.17078e+02,1.11430e+02,4.18320e+01,1.10490e+01,1.81021e+00,2.10860e-01,1.56833e+01,2.55292e+39,1.03815e+39,7.84243e+39,2.62847e+39,7.48399e+40,1.06433e+40,3.70674e+39,4.32584e+00,7.21957e+00,3.86220e+00,9.73931e-01,1.38027e-01,1.36024e-02,1.29969e-03,1.62145e-04,1.26335e-01,7.60587e+38,1.59229e+38,8.14968e+38,2.73129e+38
gal810,firebox,3.0,0.00000e+00,0.00000e+00,1.12789e-02,3.25802e-02,2.11135e+09,2.95360e+07,1.69020e-02,1.19163e-02,2.01912e-02,1.23922e-02,1.23264e+05,5.40001e+05,4.33795e-02,1.62572e+10,4.51030e+40,1.76763e+42,0,1.90633e-02,2.60769e-02,1.78922e+03,3.17266e+02,1.70162e+02,4.87428e+02,2.48630e+01,2.39040e+01,4.87670e+01,7.18398e+02,7.59095e+02,1.47749e+03,2.10000e+03,2.10000e+03,2.71231e-02,1.24887e-02,6.18764e+00,8.40352e+03,8.31017e+03,8.36474e+03,4.63904e+00,1.50503e+41,1.36083e+40,4.80675e+39,2.02153e+02,3.17315e+02,1.67149e+02,4.25879e+01,6.04005e+00,5.82958e-01,6.27491e-02,1.01790e-02,5.98022e+00,5.50251e+38,8.90321e+37,9.17180e+38,3.07399e+38,8.89120e+39,9.43128e+38,3.36543e+38,7.41269e+01,1.16639e+02,6.10477e+01,1.53191e+01,2.11726e+00,1.91644e-01,1.79824e-02,2.50089e-03,2.13251e+00,6.56947e+37,5.33053e+36,3.08768e+37,1.03487e+37
gal809,firebox,3.0,1.98310e-01,5.06462e-02,2.53231e-02,3.01666e-02,2.05855e+09,5.21172e+07,3.27113e-02,2.29941e-02,3.62357e-02,2.26438e-02,1.64458e+06,2.44302e+05,3.38874e-03,1.62578e+10,8.78990e+41,4.32437e+42,0,3.57996e-02,4.05883e-02,3.89128e+04,2.59527e+02,2.45864e+02,5.05391e+02,2.01442e+01,3.42841e+01,5.44282e+01,1.16568e+04,5.44371e+03,1.71005e+04,1.50000e+03,1.90000e+03,4.33934e-02,2.36069e-02,1.76809e+01,6.01537e+03,4.95340e+03,4.92306e+03,1.86868e+01,2.52594e+41,2.72515e+40,9.67216e+39,1.35646e+01,2.08219e+01,1.08592e+01,2.73315e+00,3.81988e-01,3.47730e-02,3.17799e-03,4.35964e-04,3.97111e-01,1.47925e+39,4.12204e+38,3.44780e+39,1.15561e+39,4.85028e+40,6.31278e+39,2.20121e+39,1.33659e+01,2.05043e+01,1.06976e+01,2.69474e+00,3.76813e-01,3.42049e-02,3.08005e-03,4.03452e-04,3.90888e-01,4.87917e+38,6.85713e+37,3.91984e+38,1.31373e+38
gal811,firebox,3.0,2.12104e-02,2.15638e-01,1.79567e-01,4.88615e-02,2.23540e+09,1.67835e+08,7.71102e-02,6.22258e-02,8.56709e-02,6.21100e-02,8.91072e+06,8.50817e+05,3.11679e-02,1.62477e+10,4.68897e+42,1.25964e+43,0,8.15011e-02,9.82697e-02,4.22523e+05,2.35338e+02,5.07795e+02,7.43133e+02,1.78667e+01,7.00540e+01,8.79207e+01,2.41701e+04,3.14310e+04,5.56011e+04,1.10000e+03,1.10000e+03,8.94628e-02,6.69370e-02,1.21295e+01,6.06833e+03,4.17711e+03,4.16630e+03,2.69082e+01,3.37130e+41,4.42049e+40,1.57438e+40,1.63188e+02,2.50746e+02,1.31254e+02,3.33616e+01,4.72775e+00,4.26222e-01,3.13676e-02,2.78997e-03,4.92938e+00,3.67960e+39,2.14893e+39,1.47932e+40,4.95807e+39,4.59434e+40,6.39558e+39,2.25508e+39,1.17451e+02,1.76088e+02,8.95058e+01,2.18343e+01,2.89580e+00,2.32952e-01,1.50447e-02,1.26567e-03,3.56704e+00,7.36015e+38,1.55677e+38,6.15104e+38,2.06160e+38
gal812,firebox,3.0,3.47951e-01,3.40631e-01,2.83690e-01,9.42369e-02,2.47068e+09,1.30933e+08,6.07870e-02,5.04168e-02,6.72447e-02,5.04893e-02,1.09348e+07,8.66594e+05,6.99775e-02,1.62381e+10,6.83617e+42,1.76883e+43,0,6.65779e-02,7.44896e-02,4.02230e+05,4.41168e+02,7.46045e+02,1.18721e+03,3.35893e+01,1.02928e+02,1.36517e+02,2.12572e+05,1.19298e+05,3.31870e+05,7.00000e+02,1.10000e+03,7.89448e-02,5.73588e-02,3.57352e+01,6.38758e+03,1.87834e+03,1.83427e+03,7.97992e+01,6.33455e+41,8.50827e+40,3.03098e+40,2.96127e+02,4.44632e+02,2.51916e+02,7.28239e+01,1.16379e+01,1.11203e+00,8.22816e-02,6.64303e-03,9.50723e+00,5.09773e+39,2.87214e+39,1.75309e+40,5.87578e+39,1.30016e+41,2.26764e+40,7.92516e+39,2.94540e+02,4.42014e+02,2.50572e+02,7.25060e+01,1.15968e+01,1.10838e+00,8.19180e-02,6.58208e-03,9.45827e+00,1.47731e+39,7.06403e+38,3.27579e+39,1.09800e+39
gal808,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,3.73757e-03,2.34898e+09,1.44350e+08,6.74915e-02,5.22737e-02,7.51396e-02,5.21092e-02,2.24971e+05,5.48201e+05,8.16098e-02,1.62933e+10,1.77418e+41,3.93222e+42,0,7.18525e-02,7.52763e-02,8.17440e+03,1.85925e+02,3.06176e+02,4.92101e+02,2.14575e+01,5.21558e+01,7.36133e+01,5.16583e+03,4.15060e+03,9.31642e+03,1.90000e+03,2.10000e+03,7.48474e-02,5.54866e-02,3.16504e+00,7.32436e+03,6.35613e+03,6.38848e+03,1.24399e+01,1.46509e+41,1.36409e+40,4.82672e+39,3.79478e+02,5.74092e+02,2.95036e+02,7.32692e+01,9.93632e+00,8.33206e-01,6.24134e-02,7.21973e-03,1.15828e+01,1.93866e+39,2.68761e+38,2.30237e+39,7.71648e+38,1.37000e+40,1.51421e+39,5.36867e+38,3.57728e+02,5.40091e+02,2.77818e+02,6.92214e+01,9.43454e+00,7.95456e-01,5.95537e-02,6.64095e-03,1.09136e+01,2.96706e+38,1.92506e+37,8.59181e+37,2.87963e+37
gal814,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,2.24876e-02,1.85081e+09,3.41022e+07,2.31160e-02,1.46459e-02,2.60135e-02,1.48064e-02,0.00000e+00,8.29950e+03,2.89727e-04,1.62205e+10,3.43957e+40,1.63153e+42,0,2.59238e-02,2.45380e-02,0.00000e+00,9.66680e+01,7.09268e+01,1.67595e+02,9.66583e+00,1.13799e+01,2.10457e+01,7.37187e+01,7.95833e+01,1.53302e+02,3.70000e+03,3.50000e+03,2.44545e-02,1.19413e-02,7.41814e-01,1.03147e+04,9.65091e+03,9.76129e+03,1.48605e+00,1.01802e+41,8.25638e+39,2.88205e+39,1.36207e+00,1.98386e+00,9.86350e-01,2.34860e-01,3.07142e-02,2.83522e-03,4.71762e-04,1.95287e-04,4.43983e-02,5.28841e+38,5.14117e+37,5.73400e+38,1.92177e+38,5.04187e+39,4.80103e+38,1.70017e+38,5.23132e-02,8.46821e-02,4.32865e-02,1.02260e-02,1.32571e-03,1.40187e-04,3.20543e-05,1.53860e-05,1.55502e-03,3.09547e+37,7.99471e+35,4.87898e+36,1.63529e+36
gal813,firebox,3.0,0.00000e+00,0.00000e+00,0.00000e+00,3.57612e-03,2.63295e+09,3.60229e+07,1.81426e-02,1.32564e-02,1.92691e-02,1.22695e-02,1.53989e+04,1.93648e+05,2.38838e-02,1.62228e+10,3.09130e+40,1.30531e+42,0,1.81444e-02,1.71488e-02,1.27449e+02,3.32160e+01,3.55446e+01,6.87606e+01,4.57413e+00,6.79638e+00,1.13705e+01,5.64329e+01,8.31571e+01,1.39590e+02,2.70000e+03,2.90000e+03,2.52836e-02,1.13038e-02,4.32481e+00,8.48487e+03,9.38451e+03,9.51587e+03,1.30020e+00,1.10716e+41,7.68559e+39,2.62876e+39,1.16386e+02,1.81148e+02,9.44741e+01,2.37769e+01,3.32450e+00,3.13150e-01,3.18983e-02,5.06905e-03,3.56565e+00,6.30401e+38,1.77025e+37,1.83506e+38,6.15036e+37,1.99474e+39,1.90207e+38,6.71674e+37,1.07658e+02,1.67154e+02,8.74143e+01,2.21503e+01,3.12939e+00,2.98510e-01,3.02548e-02,4.48099e-03,3.28236e+00,1.83403e+37,2.38678e+35,1.27545e+36,4.27494e+35
gal817,firebox,3.0,6.24118e-02,7.56438e-02,4.39715e-02,1.13288e-01,1.70080e+09,3.92283e+07,2.60113e-02,2.40321e-02,3.43927e-02,2.48802e-02,1.98487e+05,8.88372e+03,1.69000e-04,1.61621e+10,5.91725e+41,6.01839e+42,0,3.42425e-02,4.09446e-02,5.82865e+03,1.16484e+02,2.04692e+02,3.21176e+02,8.90581e+00,2.83380e+01,3.72438e+01,0.00000e+00,0.00000e+00,0.00000e+00,7.00000e+02,9.00000e+02,,2.61605e-02,,,,,,2.36203e+41,2.55957e+40,9.14476e+39,6.90920e-01,1.00179e+00,4.95939e-01,1.18745e-01,1.62548e-02,1.63318e-03,1.96773e-04,4.43702e-05,2.31710e-02,9.04310e+38,5.59938e+38,5.14744e+39,1.72523e+39,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
gal816,firebox,3.0,2.19588e-01,4.43661e-01,6.23162e-01,2.46274e-01,1.43036e+09,3.93553e+07,2.55185e-02,2.08697e-02,3.04888e-02,2.10627e-02,3.88784e+06,4.55795e+04,1.07163e-04,1.61968e+10,5.81428e+42,2.47847e+43,0,3.08776e-02,3.64057e-02,7.54827e+04,2.99999e+02,3.44124e+02,6.44123e+02,1.98576e+01,4.44122e+01,6.42698e+01,2.04355e+05,5.03453e+04,2.54701e+05,7.00000e+02,9.00000e+02,3.30878e-02,2.08733e-02,3.60641e+01,8.37408e+04,3.90045e+03,3.79720e+03,7.82418e+01,1.08021e+42,1.41503e+41,5.03010e+40,4.24047e-01,6.56667e-01,3.47740e-01,8.96765e-02,1.32764e-02,1.40980e-03,1.75793e-04,3.23007e-05,1.44526e-02,3.75242e+39,3.44034e+39,1.95128e+40,6.54012e+39,1.74970e+41,2.44684e+40,8.54429e+39,3.48790e-02,5.85260e-02,3.10421e-02,7.68734e-03,1.07525e-03,1.12555e-04,1.48273e-05,3.00211e-06,2.09712e-03,7.77240e+38,5.93691e+38,2.59291e+39,8.69137e+38
gal815,firebox,3.0,2.02795e-01,7.44372e-02,4.86308e-02,1.02060e-01,2.21014e+09,3.24708e+07,1.91139e-02,1.58175e-02,2.63789e-02,1.86959e-02,4.03116e+05,2.04996e+05,1.96325e-02,1.61969e+10,4.41281e+41,5.25050e+42,0,2.21336e-02,2.48796e-02,8.53329e+03,9.75581e+01,8.10239e+01,1.78582e+02,1.65964e+01,1.95044e+01,3.61007e+01,3.91160e+02,4.59219e+02,8.50379e+02,2.30000e+03,1.70000e+03,2.15453e-02,1.85007e-02,1.27412e+01,7.85617e+03,8.90221e+03,8.96978e+03,3.42312e+00,2.77621e+41,2.90340e+40,1.03367e+40,7.27444e+01,1.10131e+02,6.12391e+01,1.73441e+01,2.72316e+00,2.60471e-01,2.31247e-02,2.87375e-03,2.08352e+00,7.00113e+38,2.98171e+38,2.77471e+39,9.29976e+38,2.43405e+40,2.84189e+39,9.94318e+38,3.61572e-03,5.94999e-03,3.16440e-03,8.15844e-04,1.29651e-04,1.89237e-05,3.90216e-06,1.15953e-06,3.02970e-04,9.34073e+37,1.45851e+37,9.80075e+37,3.28459e+37
