name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal925,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,1.98771e-02,9.19474e+08,2.52905e+09,4.36313e-01,2.90936e-01,4.50630e-01,3.05013e-01,2.31070e+06,2.21530e+06,3.75149e+00,2.01507e+10,1.27982e+42,1.79020e+43,0,4.51076e-01,4.70541e-01,3.46042e+05,4.52962e+01,4.16780e+02,4.62076e+02,3.31616e+00,5.68674e+01,6.01836e+01,5.19293e+02,2.74546e+03,3.26475e+03,2.70000e+03,2.90000e+03,4.64451e-01,3.58837e-01,1.72329e+00,9.59615e+03,3.87592e+03,3.89992e+03,3.94413e+00,3.80170e+40,4.65240e+39,1.64316e+39,1.71058e+04,2.52034e+04,1.26655e+04,3.00917e+03,3.71916e+02,2.64233e+01,1.31536e+00,9.36350e-02,5.06302e+02,4.09984e+39,2.44098e+38,8.02489e+38,2.68956e+38,8.51119e+39,1.29989e+39,4.56333e+38,6.87680e+03,1.01482e+04,5.20484e+03,1.26922e+03,1.61299e+02,1.19216e+01,5.82494e-01,2.68815e-02,2.10901e+02,8.76134e+38,5.35623e+37,6.54019e+37,2.19200e+37
gal926,firebox,1.0,2.12843e-02,8.82937e-02,9.17391e-02,4.47591e-02,1.60376e+09,1.76247e+08,1.31498e-01,8.20554e-02,1.41825e-01,8.30238e-02,3.88856e+06,1.57305e+06,1.64076e-01,2.01219e+10,1.28773e+42,6.53170e+42,0,1.43170e-01,1.39001e-01,1.86524e+05,1.28193e+02,2.80121e+02,4.08314e+02,1.00943e+01,3.94137e+01,4.95080e+01,1.66627e+03,2.18342e+03,3.84969e+03,1.70000e+03,2.70000e+03,1.36855e-01,9.96138e-02,1.01499e+01,7.48185e+03,5.62173e+03,5.64026e+03,7.06510e+00,1.56002e+41,2.19372e+40,7.86888e+39,6.83509e+02,9.97548e+02,5.17631e+02,1.31846e+02,1.82897e+01,1.47880e+00,8.93093e-02,6.80434e-03,2.07335e+01,2.55080e+39,1.28892e+39,7.75909e+39,2.60054e+39,3.28680e+40,6.32120e+39,2.22706e+39,4.44337e+02,6.45564e+02,3.42619e+02,9.02997e+01,1.29226e+01,1.05953e+00,6.33306e-02,4.47995e-03,1.32153e+01,7.04687e+38,3.45481e+38,1.08351e+39,3.63160e+38
gal933,firebox,1.0,0.00000e+00,0.00000e+00,5.94560e-02,1.88082e-02,2.93977e+09,5.78061e+08,1.81520e-01,8.89433e-02,1.78883e-01,9.67762e-02,1.00073e+06,2.05253e+05,1.62373e-01,2.00524e+10,5.89324e+41,7.62913e+42,0,1.81390e-01,1.89868e-01,4.79233e+04,2.60289e+02,1.44374e+02,4.04664e+02,2.87208e+01,3.27198e+01,6.14406e+01,2.93616e+01,2.59548e+01,5.53164e+01,9.50000e+03,1.01000e+04,1.81772e-01,1.03835e-01,9.72883e-01,1.24548e+04,9.33000e+03,9.35179e+03,9.37855e-01,1.76271e+41,2.03162e+40,7.24118e+39,7.38145e+02,1.07300e+03,5.27713e+02,1.23420e+02,1.53610e+01,1.08701e+00,5.39879e-02,5.26723e-03,2.42133e+01,5.80219e+39,7.12332e+38,4.04719e+39,1.35643e+39,3.65139e+40,4.92997e+39,1.74782e+39,1.13809e+02,1.61028e+02,7.86638e+01,1.84416e+01,2.31557e+00,1.66162e-01,8.04217e-03,6.20030e-04,3.62938e+00,1.21557e+39,1.53401e+38,4.62124e+38,1.54884e+38
gal935,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,9.34712e-03,1.14908e+09,4.86038e+07,5.15516e-02,3.69672e-02,5.73897e-02,3.69874e-02,0.00000e+00,9.68902e+04,6.72536e-03,2.00040e+10,3.66100e+40,1.16477e+42,0,5.76635e-02,5.74864e-02,0.00000e+00,7.69561e+01,8.47445e+01,1.61701e+02,6.75580e+00,1.27863e+01,1.95421e+01,1.38427e+02,1.35254e+02,2.73680e+02,3.50000e+03,4.10000e+03,5.79193e-02,3.79992e-02,8.23295e-01,8.61170e+03,1.02587e+04,1.04267e+04,2.03636e+00,5.46909e+40,4.66826e+39,1.63638e+39,2.32741e+01,3.34497e+01,1.63932e+01,3.85233e+00,4.93695e-01,4.02200e-02,3.70796e-03,8.05191e-04,7.07750e-01,6.94330e+38,4.77076e+37,4.52169e+38,1.51546e+38,6.00042e+39,6.09866e+38,2.17027e+38,2.27929e+01,3.26086e+01,1.59609e+01,3.75483e+00,4.82370e-01,3.92978e-02,3.54921e-03,7.29717e-04,6.94274e-01,8.74894e+37,3.26497e+36,1.68017e+37,5.63131e+36
gal929,firebox,1.0,2.38918e-01,1.01956e-01,1.02623e-01,6.56664e-02,2.05761e+09,1.51992e+09,4.09560e-01,2.33097e-01,4.23713e-01,2.40179e-01,3.93457e+07,3.07029e+07,4.44330e+01,2.00819e+10,3.45402e+42,1.63721e+43,0,4.23242e-01,4.34123e-01,5.54865e+06,2.34745e+02,6.40271e+02,8.75017e+02,1.64850e+01,8.56212e+01,1.02106e+02,1.39124e+03,1.96827e+03,3.35951e+03,3.30000e+03,3.50000e+03,4.37869e-01,2.56318e-01,1.07318e+01,5.69652e+03,1.89919e+03,1.89164e+03,6.45575e+00,1.35625e+41,1.99369e+40,7.07658e+39,1.85012e+05,2.69808e+05,1.38784e+05,3.57291e+04,5.39716e+03,5.11694e+02,3.10844e+01,1.65872e+00,6.39093e+03,1.11824e+40,1.48661e+39,4.45512e+39,1.49316e+39,2.39126e+40,4.47788e+39,1.56612e+39,1.46965e+05,2.12640e+05,1.10623e+05,2.92931e+04,4.63563e+03,4.60351e+02,2.86936e+01,1.50508e+00,5.31440e+03,2.60476e+39,2.89741e+38,4.00367e+38,1.34187e+38
gal931,firebox,1.0,0.00000e+00,2.53976e-02,1.83358e-02,2.62685e-02,1.34052e+09,1.23320e+08,1.00643e-01,6.10396e-02,1.07390e-01,6.14485e-02,1.04175e+06,3.25952e+05,4.83597e-02,2.00697e+10,5.40227e+41,3.15535e+42,0,1.08093e-01,1.10575e-01,4.56274e+04,1.31094e+02,1.85716e+02,3.16810e+02,1.14057e+01,2.75111e+01,3.89168e+01,5.09508e+02,5.45506e+02,1.05501e+03,2.90000e+03,3.50000e+03,1.11387e-01,6.90425e-02,3.55358e+00,8.00982e+03,8.96382e+03,8.98621e+03,3.90680e+00,9.54874e+40,1.05303e+40,3.75070e+39,2.05773e+02,3.04903e+02,1.51540e+02,3.58026e+01,4.58717e+00,3.61936e-01,2.67266e-02,3.89586e-03,6.31439e+00,1.81918e+39,3.47676e+38,2.84477e+39,9.53433e+38,1.97778e+40,2.72998e+39,9.64663e+38,2.00017e+00,3.18634e+00,1.61507e+00,3.78173e-01,4.76373e-02,4.03371e-03,4.59548e-04,1.21044e-04,5.94484e-02,3.98767e+38,5.81581e+37,2.36302e+38,7.91990e+37
gal936,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,1.26155e-02,1.19755e+09,2.68524e+07,2.80834e-02,2.65433e-02,3.71488e-02,2.84342e-02,1.62865e+05,3.41892e+05,5.06714e-02,1.99767e+10,1.88896e+40,9.23273e+41,0,3.56257e-02,3.79367e-02,2.85699e+03,6.52750e+01,8.04344e+01,1.45709e+02,6.25350e+00,1.27565e+01,1.90100e+01,1.36360e+00,3.89062e+01,4.02698e+01,1.70000e+03,1.90000e+03,4.01475e-02,3.31144e-02,7.41247e-02,1.01225e+04,1.22741e+04,1.23432e+04,2.02110e-01,6.71033e+40,5.70896e+39,2.00166e+39,2.56944e+02,4.14455e+02,2.20676e+02,5.63537e+01,7.79568e+00,6.82184e-01,5.94727e-02,7.65168e-03,7.31581e+00,4.39291e+38,3.09949e+37,3.00773e+38,1.00806e+38,3.09045e+38,3.33380e+37,1.20100e+37,5.47038e-07,8.21667e-07,4.06619e-07,9.43304e-08,1.15641e-08,8.62035e-10,7.98347e-11,3.22271e-11,2.51437e-08,1.13585e+36,2.09130e+35,1.38693e+36,4.64863e+35
gal930,firebox,1.0,1.97515e-02,4.95418e-02,1.50069e-01,7.87279e-02,4.56218e+09,3.19372e+08,9.00153e-02,6.60627e-02,9.82591e-02,6.99207e-02,5.28747e+06,3.03943e+06,3.72679e-01,2.00766e+10,1.87990e+42,1.19212e+43,0,9.50554e-02,1.06292e-01,2.23988e+05,8.56857e+02,5.95904e+02,1.45276e+03,7.52644e+01,9.24038e+01,1.67668e+02,2.08246e+03,1.33533e+03,3.41779e+03,3.10000e+03,4.90000e+03,1.03007e-01,7.27331e-02,4.30045e+00,7.97927e+03,7.42098e+03,7.44955e+03,7.89830e+00,5.28202e+41,6.56200e+40,2.35862e+40,1.58850e+03,2.35577e+03,1.20710e+03,2.99978e+02,4.06514e+01,3.29112e+00,2.10292e-01,1.81484e-02,4.80924e+01,5.73899e+39,2.84630e+39,1.86545e+40,6.25232e+39,5.68010e+40,8.17245e+39,2.89563e+39,8.63384e+02,1.29905e+03,6.77799e+02,1.72076e+02,2.36526e+01,1.89856e+00,1.15195e-01,8.51627e-03,2.52486e+01,9.31120e+38,2.40964e+38,1.04945e+39,3.51783e+38
gal941,firebox,1.0,0.00000e+00,1.28703e-02,6.43514e-03,7.48850e-03,1.31943e+09,6.59780e+07,5.77524e-02,3.84079e-02,6.44434e-02,3.87708e-02,5.26282e+05,8.30835e+05,2.05547e-01,1.98146e+10,2.54827e+41,1.42116e+42,0,6.47438e-02,6.82719e-02,1.78735e+04,9.91826e+01,1.39008e+02,2.38191e+02,7.82219e+00,1.96283e+01,2.74505e+01,2.35562e+03,1.30965e+03,3.66527e+03,1.90000e+03,2.70000e+03,6.75266e-02,4.15106e-02,3.73750e+00,6.28672e+03,7.54647e+03,7.65366e+03,8.40036e+00,6.00283e+40,5.42084e+39,1.88639e+39,8.81972e+02,1.32356e+03,6.79335e+02,1.69485e+02,2.33043e+01,2.02505e+00,1.65459e-01,2.13208e-02,2.69536e+01,9.42717e+38,4.40579e+37,3.78857e+38,1.26951e+38,1.12877e+40,1.53166e+39,5.33067e+38,2.55644e+01,3.73927e+01,1.84784e+01,4.35890e+00,5.62483e-01,4.80848e-02,5.08750e-03,1.20804e-03,7.93546e-01,2.05491e+38,1.36391e+37,9.67726e+37,3.24095e+37
gal937,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,4.44152e-02,1.17372e+09,5.46464e+07,5.58401e-02,3.97007e-02,6.33234e-02,4.00589e-02,1.51693e+05,4.77321e+05,1.17694e-01,1.99631e+10,5.29568e+40,1.51882e+42,0,6.40208e-02,6.69072e-02,4.44156e+03,6.94400e+01,9.46872e+01,1.64127e+02,5.44042e+00,1.32771e+01,1.87175e+01,1.78450e+02,2.49279e+02,4.27729e+02,2.90000e+03,3.30000e+03,6.47683e-02,4.44512e-02,2.75222e+00,7.02446e+03,8.10132e+03,8.18308e+03,2.31208e+00,6.62702e+40,6.26507e+39,2.22051e+39,4.87894e+02,7.27556e+02,3.68985e+02,8.98194e+01,1.20418e+01,1.04368e+00,9.03225e-02,1.31932e-02,1.50352e+01,7.75857e+38,1.19423e+38,1.21040e+39,4.05670e+38,6.93162e+39,7.70287e+38,2.73688e+38,1.36974e+01,1.93530e+01,9.43114e+00,2.22617e+00,2.93601e-01,2.56874e-02,2.36401e-03,4.30024e-04,4.39602e-01,1.18538e+38,8.28198e+36,4.04386e+37,1.35534e+37
gal938,firebox,1.0,0.00000e+00,1.27338e-02,2.46952e-02,6.16236e-02,1.77180e+09,2.88544e+08,1.66485e-01,8.59824e-02,1.74865e-01,8.79082e-02,4.12834e+06,4.74347e+06,1.17386e+00,1.98947e+10,5.93504e+41,5.32093e+42,0,1.73094e-01,1.79415e-01,3.01646e+05,1.38231e+02,2.65717e+02,4.03948e+02,1.27060e+01,4.03751e+01,5.30812e+01,5.47332e+02,7.05261e+02,1.25259e+03,2.90000e+03,3.50000e+03,1.77380e-01,9.81360e-02,6.36810e+00,1.05942e+04,6.45309e+03,6.48579e+03,4.04922e+00,1.13825e+41,1.30457e+40,4.66619e+39,5.22092e+03,7.63131e+03,3.89836e+03,9.70700e+02,1.33458e+02,1.10307e+01,6.71227e-01,4.89330e-02,1.65627e+02,3.37441e+39,6.34391e+38,4.47377e+39,1.49938e+39,1.31540e+40,1.82315e+39,6.46146e+38,4.15658e+03,6.06498e+03,3.13407e+03,7.95586e+02,1.12016e+02,9.48025e+00,5.83628e-01,4.03415e-02,1.34216e+02,5.01973e+38,4.99144e+37,1.59261e+38,5.33741e+37
gal934,firebox,1.0,0.00000e+00,2.46976e-02,1.23488e-02,2.77313e-02,1.45928e+09,8.94792e+07,7.43601e-02,5.38214e-02,8.05975e-02,5.48842e-02,1.79042e+06,1.61496e+06,1.72438e-01,2.00523e+10,2.55404e+41,2.76843e+42,0,8.13980e-02,8.29047e-02,5.70035e+04,1.97146e+02,2.11085e+02,4.08230e+02,1.40033e+01,2.82375e+01,4.22408e+01,1.26673e+03,9.97919e+02,2.26465e+03,2.30000e+03,3.30000e+03,8.10912e-02,6.11707e-02,4.60310e+00,8.33339e+03,7.36365e+03,7.40953e+03,6.16009e+00,1.24556e+41,1.36298e+40,4.86508e+39,7.57850e+02,1.13849e+03,5.87084e+02,1.46674e+02,1.99586e+01,1.63631e+00,1.10708e-01,1.04988e-02,2.25717e+01,1.80361e+39,3.42032e+38,2.75633e+39,9.23807e+38,1.34397e+40,1.53328e+39,5.45328e+38,1.42122e+02,2.05597e+02,1.01225e+02,2.39653e+01,3.14452e+00,2.63734e-01,2.01348e-02,2.52154e-03,4.54088e+00,2.73315e+38,1.83585e+37,7.75087e+37,2.59774e+37
gal932,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,1.40795e-02,9.02453e+08,2.25253e+08,1.80013e-01,1.02685e-01,1.95147e-01,1.03575e-01,2.62691e+06,5.16122e+06,2.25291e+00,2.00632e+10,1.81386e+41,2.48876e+42,0,1.97623e-01,1.98092e-01,1.39997e+05,5.74054e+01,2.16979e+02,2.74385e+02,4.08776e+00,2.89712e+01,3.30590e+01,2.38818e+03,3.75006e+03,6.13824e+03,1.50000e+03,1.90000e+03,1.92185e-01,1.22422e-01,4.33634e+00,5.56551e+03,4.72082e+03,4.68369e+03,8.45821e+00,4.46889e+40,4.91563e+39,1.74468e+39,9.27636e+03,1.38112e+04,6.76792e+03,1.55285e+03,1.89394e+02,1.34737e+01,7.20391e-01,6.40088e-02,2.67633e+02,2.04729e+39,1.50184e+38,9.94579e+38,3.33334e+38,3.74724e+39,4.61570e+38,1.63085e+38,4.19533e+03,6.22869e+03,3.04984e+03,6.99914e+02,8.54587e+01,6.08742e+00,3.23923e-01,2.80759e-02,1.21252e+02,2.55888e+38,8.63333e+36,2.22183e+37,7.44674e+36
gal942,firebox,1.0,0.00000e+00,1.13499e-01,9.94123e-02,8.25506e-02,2.34344e+09,2.62563e+08,1.15112e-01,9.12875e-02,1.23037e-01,9.42439e-02,2.24070e+06,4.63898e+05,2.13248e-02,1.97836e+10,2.15134e+42,8.46817e+42,0,1.18843e-01,1.27330e-01,9.51436e+04,3.80877e+02,3.21355e+02,7.02232e+02,3.13696e+01,4.65915e+01,7.79611e+01,3.81009e+02,3.31618e+02,7.12628e+02,4.10000e+03,4.70000e+03,1.22071e-01,9.86177e-02,3.14656e+00,1.61505e+04,8.20003e+03,8.23843e+03,3.37842e+00,2.76513e+41,3.45940e+40,1.23701e+40,1.00951e+02,1.51434e+02,7.58980e+01,1.80494e+01,2.31631e+00,1.81189e-01,1.26885e-02,1.67973e-03,3.14763e+00,4.71341e+39,1.64275e+39,1.10204e+40,3.69357e+39,4.48973e+40,6.68567e+39,2.36451e+39,1.51105e+01,2.36923e+01,1.19611e+01,2.80638e+00,3.50101e-01,2.75263e-02,2.39931e-03,4.41386e-04,4.54306e-01,9.05939e+38,2.32669e+38,8.16168e+38,2.73555e+38
gal939,firebox,1.0,0.00000e+00,1.41930e-02,7.09652e-03,1.23277e-01,2.42563e+09,3.27263e+09,6.77675e-01,3.35177e-01,7.53570e-01,3.96877e-01,1.35195e+07,1.05952e+07,4.04474e+01,1.98908e+10,2.87462e+42,3.11770e+43,0,7.55088e-01,7.63908e-01,1.70035e+06,1.37133e+02,5.16210e+02,6.53343e+02,2.16020e+01,1.10180e+02,1.31782e+02,5.41854e+01,2.94853e+02,3.49038e+02,5.10000e+03,5.90000e+03,7.61396e-01,4.58246e-01,6.59139e-01,7.29686e+03,4.41376e+03,4.44313e+03,1.27405e+00,8.01474e+40,1.16261e+40,4.11636e+39,1.76535e+05,2.56942e+05,1.27128e+05,2.98180e+04,3.71079e+03,2.64139e+02,1.30325e+01,1.13362e+00,5.50288e+03,1.34699e+40,1.34734e+39,2.75028e+39,9.21781e+38,6.62940e+39,1.15753e+39,4.07032e+38,3.12485e+03,4.57002e+03,2.25120e+03,5.24747e+02,6.56290e+01,4.84068e+00,2.61775e-01,2.01391e-02,1.08455e+02,1.08741e+39,1.10590e+38,8.50575e+37,2.85092e+37
gal940,firebox,1.0,3.52947e-01,2.09509e-01,2.65345e-01,1.06189e-01,3.50297e+09,6.90276e+08,2.20210e-01,1.46524e-01,2.43424e-01,1.49361e-01,5.16435e+07,2.64916e+07,9.95715e+00,1.98680e+10,7.61736e+42,2.05365e+43,0,2.34366e-01,2.48355e-01,4.96176e+06,9.83260e+02,1.20139e+03,2.18465e+03,7.75079e+01,1.70115e+02,2.47623e+02,3.37440e+03,3.19961e+03,6.57401e+03,2.90000e+03,3.70000e+03,2.50601e-01,1.70075e-01,1.24927e+01,7.93237e+03,3.85253e+03,3.87488e+03,1.00541e+01,3.94784e+41,5.89803e+40,2.10121e+40,4.02308e+04,5.69803e+04,2.97487e+04,7.85968e+03,1.19454e+03,1.06705e+02,5.95283e+00,3.48726e-01,1.33884e+03,1.39159e+40,4.26714e+39,1.66863e+40,5.59254e+39,8.55708e+40,1.61462e+40,5.67854e+39,1.44818e+04,2.06941e+04,1.08984e+04,2.85298e+03,3.96216e+02,3.00776e+01,1.42729e+00,6.23229e-02,4.58790e+02,3.63030e+39,1.08118e+39,2.22838e+39,7.46868e+38
gal943,firebox,1.0,0.00000e+00,1.62250e-02,8.11248e-03,6.59726e-03,1.70795e+09,1.24144e+08,7.98878e-02,5.36865e-02,8.07274e-02,5.46147e-02,7.12273e+05,1.89192e+06,5.62927e-01,1.97704e+10,1.80521e+41,3.35093e+42,0,7.96821e-02,7.62813e-02,2.12634e+04,8.88791e+01,1.18107e+02,2.06986e+02,1.10484e+01,2.09649e+01,3.20132e+01,2.42453e+02,1.56341e+02,3.98795e+02,3.70000e+03,4.30000e+03,7.55097e-02,6.76625e-02,4.57296e+00,7.48231e+03,9.08604e+03,9.17618e+03,2.69501e+00,1.08012e+41,1.07051e+40,3.80140e+39,2.49424e+03,3.75918e+03,1.92855e+03,4.78734e+02,6.52559e+01,5.56946e+00,4.31632e-01,4.99094e-02,7.58027e+01,1.67268e+39,3.05239e+38,2.35894e+39,7.90626e+38,9.66034e+39,1.06306e+39,3.80676e+38,2.48618e+03,3.74712e+03,1.92253e+03,4.77314e+02,6.50751e+01,5.55444e+00,4.29959e-01,4.94442e-02,7.55516e+01,1.95832e+38,2.01258e+37,9.06779e+37,3.03914e+37
gal944,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,3.15297e-03,9.48046e+08,1.38714e+07,1.76183e-02,1.49700e-02,2.10886e-02,1.50928e-02,9.24276e+02,3.03680e+04,1.75115e-03,1.97293e+10,9.87056e+39,3.59211e+41,0,2.16528e-02,2.55082e-02,3.24600e+00,6.21887e+01,6.07298e+01,1.22918e+02,4.95749e+00,8.62511e+00,1.35826e+01,2.91846e+03,1.43805e+03,4.35651e+03,1.50000e+03,1.90000e+03,2.43547e-02,1.59402e-02,1.90824e+00,9.07891e+03,8.34646e+03,8.42698e+03,9.35023e+00,4.38056e+40,3.22280e+39,1.10537e+39,6.14242e+00,8.77476e+00,4.39066e+00,1.08599e+00,1.56136e-01,1.65526e-02,2.01053e-03,3.86705e-04,2.01617e-01,2.68428e+38,7.17099e+36,7.26977e+37,2.43652e+37,5.53597e+39,5.35560e+38,1.89160e+38,6.10022e+00,8.70597e+00,4.35567e+00,1.07791e+00,1.55144e-01,1.64607e-02,1.99037e-03,3.76286e-04,2.00342e-01,4.40491e+37,6.76012e+35,3.34441e+36,1.12089e+36
gal945,firebox,1.0,0.00000e+00,0.00000e+00,2.32642e-02,3.51080e-03,1.10988e+09,7.25457e+07,6.92293e-02,4.86663e-02,8.07141e-02,4.88147e-02,1.44363e+06,2.03617e+06,3.02607e-01,1.97251e+10,1.13461e+41,1.44620e+42,0,8.02689e-02,8.42051e-02,4.65142e+04,5.53418e+01,1.29339e+02,1.84681e+02,4.93083e+00,1.93184e+01,2.42492e+01,4.69377e+03,4.37323e+03,9.06700e+03,1.50000e+03,1.70000e+03,8.16051e-02,5.49743e-02,4.34378e+00,6.87934e+03,5.88563e+03,5.93310e+03,1.18579e+01,6.61927e+40,5.96869e+39,2.08352e+39,1.34168e+03,2.00224e+03,1.03841e+03,2.63247e+02,3.66723e+01,3.13546e+00,2.26653e-01,2.31432e-02,4.13873e+01,1.50201e+39,1.36428e+38,1.28016e+39,4.29048e+38,5.89943e+39,6.30859e+38,2.22209e+38,4.77687e+02,7.08879e+02,3.58672e+02,8.77222e+01,1.17619e+01,9.80222e-01,7.41616e-02,9.11372e-03,1.45811e+01,1.91718e+38,2.10659e+36,8.21441e+36,2.75315e+36
gal952,firebox,1.0,0.00000e+00,1.24955e-02,6.24774e-03,3.59631e-02,1.83902e+09,6.20643e+08,2.96787e-01,1.62768e-01,3.02168e-01,1.65075e-01,4.44675e+06,4.93462e+06,1.24610e+00,1.95490e+10,8.78603e+41,8.05750e+42,0,3.01563e-01,3.05461e-01,3.41959e+05,1.70535e+02,5.03692e+02,6.74227e+02,1.44680e+01,7.34466e+01,8.79146e+01,2.04037e+03,3.46574e+03,5.50611e+03,2.10000e+03,2.50000e+03,3.05713e-01,1.89574e-01,3.34591e+00,6.57353e+03,4.47634e+03,4.47496e+03,7.81807e+00,1.19268e+41,1.54780e+40,5.51987e+39,5.93454e+03,8.63511e+03,4.31194e+03,1.03401e+03,1.33038e+02,1.00157e+01,5.61123e-01,4.42613e-02,1.84044e+02,6.68004e+39,8.66839e+38,3.90825e+39,1.30987e+39,1.29071e+40,1.85267e+39,6.54997e+38,3.78142e+03,5.44616e+03,2.73578e+03,6.66356e+02,8.76754e+01,6.77255e+00,3.81119e-01,2.69032e-02,1.19355e+02,8.45490e+38,8.21740e+37,1.47660e+38,4.94889e+37
gal949,firebox,1.0,0.00000e+00,0.00000e+00,0.00000e+00,1.00269e-03,3.44351e+08,1.18460e+07,2.42973e-02,1.48590e-02,2.52991e-02,1.68988e-02,0.00000e+00,1.36999e+03,6.20349e-05,1.96535e+10,4.93078e+39,2.24791e+41,0,2.54787e-02,2.80207e-02,0.00000e+00,2.52950e+00,3.74797e+00,6.27748e+00,3.36924e-01,6.89484e-01,1.02641e+00,3.29220e-01,1.04754e+00,1.37676e+00,8.30000e+03,2.90000e+03,2.66440e-02,1.68605e-02,4.38224e-02,1.30995e+04,1.25970e+04,1.28129e+04,9.93090e-02,9.75618e+39,5.75636e+38,1.90950e+38,3.67039e-01,5.43808e-01,2.72057e-01,6.47479e-02,8.42597e-03,7.88057e-04,1.37769e-04,5.51130e-05,1.25162e-02,8.86156e+37,9.76512e+35,9.11246e+36,3.05413e+36,8.86586e+38,6.36753e+37,2.18422e+37,9.04366e-04,1.57185e-03,8.02491e-04,1.79320e-04,2.00938e-05,1.28454e-06,9.41507e-08,3.49112e-08,2.29192e-05,6.48544e+36,9.36860e+34,6.24002e+35,2.09148e+35
gal946,firebox,1.0,0.00000e+00,1.26374e-02,2.93285e-02,5.45991e-02,1.42264e+09,1.06622e+08,7.68332e-02,4.54385e-02,8.18326e-02,4.62387e-02,1.93016e+06,1.23486e+06,1.51885e-01,1.96987e+10,5.10045e+41,3.94810e+42,0,8.22896e-02,8.69450e-02,5.71995e+04,2.67643e+02,3.72404e+02,6.40047e+02,1.83664e+01,4.91891e+01,6.75554e+01,4.91785e+03,5.09166e+03,1.00095e+04,1.30000e+03,2.30000e+03,9.56878e-02,5.78221e-02,7.47522e+00,9.68114e+03,5.44042e+03,5.43715e+03,1.21376e+01,1.84391e+41,2.22563e+40,7.97637e+39,6.78960e+02,1.00418e+03,5.22230e+02,1.34328e+02,1.91352e+01,1.66583e+00,1.21265e-01,1.20664e-02,2.13057e+01,2.15669e+39,7.45439e+38,5.16215e+39,1.73013e+39,3.24835e+40,4.88103e+39,1.72341e+39,6.40614e+00,9.90120e+00,5.01379e+00,1.20064e+00,1.57559e-01,1.32178e-02,1.01156e-03,1.10366e-04,1.94650e-01,4.99547e+38,1.53769e+38,6.00802e+38,2.01358e+38
gal948,firebox,1.0,1.59860e-01,0.00000e+00,2.33552e-02,8.35080e-02,2.51024e+09,1.25590e+08,6.30974e-02,3.67875e-02,6.68933e-02,3.86604e-02,1.06116e+06,1.25262e+06,7.49463e-01,1.96931e+10,3.35037e+41,4.71429e+42,0,6.67452e-02,6.94406e-02,4.54281e+04,2.94651e+02,2.29331e+02,5.23983e+02,2.36637e+01,3.30089e+01,5.66726e+01,3.74069e+02,2.66856e+02,6.40925e+02,4.10000e+03,4.70000e+03,6.50199e-02,4.16198e-02,5.54401e+00,8.47251e+03,7.95911e+03,8.00180e+03,3.34750e+00,2.50542e+41,2.71202e+40,9.70702e+39,2.98066e+03,4.49944e+03,2.64222e+03,8.56838e+02,1.66202e+02,2.11363e+01,2.39170e+00,2.96157e-01,1.03740e+02,2.32210e+39,6.19620e+38,5.02948e+39,1.68566e+39,2.81285e+40,3.25622e+39,1.15932e+39,2.91450e+03,4.40278e+03,2.59458e+03,8.45613e+02,1.64752e+02,2.10189e+01,2.38298e+00,2.94995e-01,1.01712e+02,3.73994e+38,4.98362e+37,2.37446e+38,7.95822e+37
