name,galaxy_type,redshift,number_of_NaN_indices,R_half_light_visible,R_half_mass_stellar_mass,hden_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_co_10_semi_analytical,gas_mass,star_mass,total_gas_mass_within_R50_and_disk,total_star_mass_within_R50_and_disk,gas_fraction_all_galaxy,gas_fraction_R50_and_disk,stellar_mass_fraction_all_galaxy,stellar_mass_fraction_within_R50_and_disk,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,sfr_instantaneous,sfr_5Myr,sfr_10Myr,sfr_100Myr,sfr_instantaneous_surface_density_twoR50,sfr_5Myr_surface_density_twoR50,sfr_10Myr_surface_density_twoR50,sfr_100Myr_surface_density_twoR50,sfr_instantaneous_sSFR,sfr_5Myr_sSFR,sfr_10Myr_sSFR,sfr_100Myr_sSFR,sfe_sfr_instantaneous_all_gas,sfe_sfr_5Myr_all_gas,sfe_sfr_10Myr_all_gas,sfe_sfr_100Myr_all_gas,sfe_sfr_instantaneous_surface_density_twoR50_all_gas,sfe_sfr_5Myr_surface_density_twoR50_all_gas,sfe_sfr_10Myr_surface_density_twoR50_all_gas,sfe_sfr_100Myr_surface_density_twoR50_all_gas,sfe_sfr_instantaneous_sSFR_all_gas,sfe_sfr_5Myr_sSFR_all_gas,sfe_sfr_10Myr_sSFR_all_gas,sfe_sfr_100Myr_sSFR_all_gas,sfe_sfr_instantaneous_R50_and_disk,sfe_sfr_5Myr_R50_and_disk,sfe_sfr_10Myr_R50_and_disk,sfe_sfr_100Myr_R50_and_disk,sfe_sfr_instantaneous_surface_density_twoR50_R50_and_disk,sfe_sfr_5Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_10Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_100Myr_surface_density_twoR50_R50_and_disk,sfe_sfr_instantaneous_sSFR_R50_and_disk,sfe_sfr_5Myr_sSFR_R50_and_disk,sfe_sfr_10Myr_sSFR_R50_and_disk,sfe_sfr_100Myr_sSFR_R50_and_disk,average_gas_metallicity,average_star_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,metallicity_gas_half_light_visible_z500pc,metallicity_star_half_light_visible_z500pc,twelve_plus_logOH,twelve_plus_logOH_half_light_visible_z500pc,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,L_fir,L_skirt_full_wavelength_range,L_skirt_habing,mass_average_radiation_field,volume_weighted_average_radiation_field,mass_average_radiation_field_R50_and_disk,volume_weighted_average_radiation_field_R50_and_disk,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal709,firebox,2.0,0,1.30000e+03,1.90000e+03,1.91849e+01,2.23313e+01,2.13034e+05,2.46867e+09,1.15487e+08,1.18563e+08,2.86185e+07,9.55310e-01,8.05556e-01,4.46904e-02,1.94444e-01,5.63582e+06,1.00099e+06,2.44804e-02,2.46913e+10,3.31477e-01,1.38038e-01,2.32466e-01,9.86303e-02,1.56083e-08,6.49982e-09,1.09462e-08,4.64423e-09,2.87025e-09,1.19526e-09,2.01291e-09,8.54036e-10,1.34273e-10,5.59157e-11,9.41663e-11,3.99528e-11,6.32256e-18,2.63292e-18,4.43403e-18,1.88127e-18,1.16267e-18,4.84173e-19,8.15383e-19,3.45950e-19,2.79578e-09,1.16425e-09,1.96069e-09,8.31880e-10,1.31646e-16,5.48215e-17,9.23236e-17,3.91709e-17,2.42086e-17,1.00812e-17,1.69776e-17,7.20322e-18,5.01601e-02,3.82744e-02,5.56583e-02,3.92736e-02,5.54242e-02,6.23157e-02,6.87962e-02,4.48726e-02,7.54540e+00,7.67459e+00,6.35515e+02,6.05891e+02,1.24141e+03,4.57536e+01,8.16405e+01,1.27394e+02,1.66470e+04,1.27719e+04,2.94189e+04,6.26160e+03,3.84838e+03,3.81304e+03,2.96549e+42,1.14921e+43,1.46948e+42,3.42675e+00,3.42675e+00,2.43536e+01,2.43536e+01,3.08190e+41,3.78180e+40,1.35228e+40,2.48610e+02,4.98740e+02,2.68175e+02,6.05510e+01,7.14062e+00,6.62065e-01,1.37641e-01,7.29367e-02,1.45966e+02,2.08570e+39,9.77115e+38,5.80035e+39,1.94409e+39,4.58200e+40,6.41189e+39,2.26010e+39,4.00736e+01,6.22039e+01,3.34613e+01,8.81607e+00,1.32557e+00,1.35030e-01,1.46947e-02,2.93869e-03,2.36225e+00,5.26838e+38,1.29283e+38,6.24720e+38,2.09386e+38
gal710,firebox,2.0,0,2.30000e+03,2.50000e+03,1.54525e+00,3.94087e+00,6.26855e+04,1.73975e+09,2.10868e+08,6.54935e+07,4.56522e+07,8.91897e-01,5.89258e-01,1.08103e-01,4.10742e-01,9.84533e+05,8.02181e+05,3.08138e-01,2.46023e+10,2.10293e-02,2.59912e-02,1.29956e-02,1.06391e-01,3.16344e-10,3.90986e-10,1.95493e-10,1.60045e-09,9.97273e-11,1.23258e-10,6.16291e-11,5.04540e-10,1.20875e-11,1.49396e-11,7.46979e-12,6.11531e-11,1.81832e-19,2.24736e-19,1.12368e-19,9.19926e-19,5.73226e-20,7.08480e-20,3.54240e-20,2.90006e-19,3.21090e-10,3.96852e-10,1.98426e-10,1.62446e-09,4.83016e-18,5.96984e-18,2.98492e-18,2.44367e-17,1.52271e-18,1.88199e-18,9.40996e-19,7.70367e-18,1.07988e-01,6.60606e-02,1.22031e-01,6.68474e-02,1.20190e-01,1.28398e-01,1.22119e-01,7.46790e-02,7.87430e+00,7.92362e+00,1.34817e+02,2.88827e+02,4.23645e+02,1.25153e+01,4.41490e+01,5.66643e+01,5.18435e+02,1.20967e+03,1.72810e+03,9.29918e+03,8.71720e+03,8.76428e+03,8.05558e+41,6.36148e+42,2.71479e+41,5.23124e-01,5.23124e-01,1.00654e+00,1.00654e+00,7.23880e+40,8.12784e+39,2.90973e+39,1.40994e+03,2.34135e+03,1.23208e+03,2.99881e+02,3.99677e+01,3.36712e+00,2.88975e-01,7.01768e-02,6.10776e+01,1.10335e+39,2.42260e+38,1.36956e+39,4.59031e+38,6.47482e+39,7.92244e+38,2.82792e+38,8.92214e+01,1.65422e+02,8.60186e+01,1.91497e+01,2.16265e+00,1.74617e-01,3.20768e-02,1.51313e-02,4.05494e+00,1.28141e+38,2.43573e+37,9.51771e+37,3.19003e+37
gal711,firebox,2.0,0,2.10000e+03,2.90000e+03,1.63516e+01,1.40363e+01,2.68888e+05,2.61640e+09,1.22647e+08,1.94465e+08,1.25536e+07,9.55223e-01,9.39360e-01,4.47773e-02,6.06400e-02,7.17162e+06,1.09283e+06,7.88871e-02,2.45853e+10,3.10860e-01,2.76790e-01,2.38214e-01,9.19541e-02,5.60940e-09,4.99462e-09,4.29852e-09,1.65929e-09,2.53459e-09,2.25680e-09,1.94227e-09,7.49745e-10,1.18812e-10,1.05790e-10,9.10464e-11,3.51452e-11,2.14393e-18,1.90896e-18,1.64291e-18,6.34188e-19,9.68729e-19,8.62559e-19,7.42344e-19,2.86556e-19,1.59854e-09,1.42334e-09,1.22497e-09,4.72856e-10,2.88452e-17,2.56839e-17,2.21043e-17,8.53258e-18,1.30336e-17,1.16052e-17,9.98776e-18,3.85542e-18,5.76454e-02,4.05842e-02,6.48762e-02,4.10411e-02,6.38208e-02,7.03174e-02,6.50773e-02,5.08629e-02,7.60913e+00,7.66018e+00,3.91571e+02,3.69494e+02,7.61065e+02,3.18361e+01,5.27170e+01,8.45531e+01,6.57682e+03,2.58967e+03,9.16648e+03,7.57068e+03,4.88993e+03,4.85062e+03,4.77372e+42,1.27919e+43,9.77574e+41,4.39743e+00,4.39743e+00,4.06752e+01,4.06752e+01,2.87742e+41,3.63728e+40,1.29790e+40,2.81849e+02,4.87413e+02,2.64411e+02,6.62913e+01,9.19120e+00,8.77998e-01,1.12423e-01,4.03375e-02,1.54806e+02,2.09813e+39,1.07581e+39,6.51075e+39,2.18219e+39,8.84193e+40,1.28446e+40,4.52741e+39,7.20848e+01,1.18762e+02,6.63181e+01,1.79952e+01,2.73537e+00,2.74961e-01,2.78243e-02,5.74482e-03,5.10934e+00,7.86517e+38,3.16773e+38,1.63382e+39,5.47605e+38
gal712,firebox,2.0,0,2.70000e+03,3.30000e+03,5.79151e+00,6.40497e+00,1.96423e+04,3.17839e+09,8.97172e+07,1.46688e+08,1.08453e+07,9.72548e-01,9.31155e-01,2.74523e-02,6.88445e-02,8.15291e+05,4.48871e+05,2.04498e-02,2.44895e+10,1.34927e-01,3.77949e-02,3.66804e-02,2.09764e-01,1.47286e-09,4.12568e-10,4.00402e-10,2.28978e-09,1.50392e-09,4.21267e-10,4.08845e-10,2.33806e-09,4.24513e-11,1.18912e-11,1.15405e-11,6.59968e-11,4.63398e-19,1.29804e-19,1.25976e-19,7.20419e-19,4.73169e-19,1.32541e-19,1.28632e-19,7.35609e-19,9.19825e-10,2.57655e-10,2.50057e-10,1.43000e-09,1.00408e-17,2.81256e-18,2.72962e-18,1.56099e-17,1.02525e-17,2.87186e-18,2.78717e-18,1.59390e-17,3.69892e-02,2.86439e-02,4.40777e-02,2.92155e-02,4.02680e-02,4.74265e-02,5.02157e-02,3.09116e-02,7.42033e+00,7.55149e+00,5.15324e+02,3.01820e+02,8.17145e+02,4.54562e+01,4.49069e+01,9.03630e+01,1.36944e+03,7.53402e+02,2.12284e+03,1.09545e+04,7.44338e+03,7.44896e+03,6.97287e+41,7.96492e+42,1.14743e+42,9.41654e-01,9.41654e-01,4.12180e+00,4.12180e+00,2.41719e+41,2.61510e+40,9.36602e+39,2.92367e+02,6.12905e+02,3.31590e+02,7.41454e+01,8.53263e+00,7.88133e-01,1.78135e-01,9.85953e-02,2.92074e+02,1.24749e+39,3.82810e+38,2.42913e+39,8.14168e+38,2.43279e+40,2.82013e+39,9.99758e+38,1.27894e+02,2.58744e+02,1.41095e+02,3.26780e+01,4.02111e+00,3.87790e-01,7.64378e-02,3.82645e-02,1.10387e+02,2.17495e+38,3.38469e+37,1.85071e+38,6.20298e+37
gal713,firebox,2.0,0,1.90000e+03,2.30000e+03,9.84638e+00,1.13605e+01,9.24407e+05,1.67091e+09,3.17419e+08,1.28842e+08,7.24194e+07,8.40359e-01,6.40172e-01,1.59641e-01,3.59828e-01,1.34629e+07,6.98336e+06,1.56996e+00,2.44866e+10,1.23666e-01,5.23348e-02,6.19119e-02,8.78065e-02,2.72605e-09,1.15365e-09,1.36476e-09,1.93557e-09,3.89599e-10,1.64876e-10,1.95048e-10,2.76627e-10,7.40113e-11,3.13212e-11,3.70529e-11,5.25502e-11,1.63148e-18,6.90433e-19,8.16779e-19,1.15840e-18,2.33166e-19,9.86747e-20,1.16732e-19,1.65555e-19,9.59829e-10,4.06195e-10,4.80527e-10,6.81507e-10,2.11581e-17,8.95401e-18,1.05926e-17,1.50229e-17,3.02386e-18,1.27968e-18,1.51386e-18,2.14703e-18,1.33718e-01,8.36079e-02,1.52328e-01,8.43739e-02,1.48242e-01,1.62460e-01,1.59928e-01,9.65822e-02,7.96456e+00,8.04044e+00,2.25188e+02,5.02966e+02,7.28154e+02,1.86411e+01,7.25714e+01,9.12125e+01,4.30831e+03,5.84966e+03,1.01580e+04,7.45989e+03,5.03236e+03,5.06016e+03,1.66462e+42,9.46335e+42,4.46946e+41,1.24395e+00,1.24395e+00,4.20971e+00,4.20971e+00,1.02988e+41,1.33227e+40,4.76396e+39,4.90443e+03,7.58718e+03,4.07042e+03,1.06523e+03,1.55514e+02,1.43154e+01,1.13973e+00,1.60491e-01,1.46082e+02,2.15818e+39,6.24609e+38,2.81897e+39,9.44827e+38,1.97878e+40,2.81219e+39,9.95672e+38,2.07922e+03,3.07516e+03,1.59173e+03,4.00886e+02,5.44129e+01,4.29303e+00,2.55796e-01,2.93276e-02,6.79816e+01,5.86403e+38,9.70337e+37,3.19110e+38,1.06956e+38
gal714,firebox,2.0,0,1.90000e+03,2.30000e+03,1.15612e+01,1.05254e+01,4.22094e+05,2.49588e+09,1.91240e+08,1.19370e+08,4.12197e+07,9.28831e-01,7.43324e-01,7.11692e-02,2.56676e-01,8.67842e+06,2.08817e+06,2.17879e-01,2.44337e+10,4.48502e-02,2.27851e-01,1.73312e-01,2.99475e-01,9.88661e-10,5.02266e-09,3.82041e-09,6.60151e-09,2.34523e-10,1.19144e-09,9.06251e-10,1.56596e-09,1.79697e-11,9.12908e-11,6.94391e-11,1.19988e-10,3.96117e-19,2.01238e-18,1.53069e-18,2.64496e-18,9.39641e-20,4.77362e-19,3.63099e-19,6.27419e-19,3.75723e-10,1.90877e-09,1.45188e-09,2.50879e-09,8.28229e-18,4.20762e-17,3.20047e-17,5.53027e-17,1.96467e-18,9.98101e-18,7.59192e-18,1.31185e-17,9.42406e-02,6.51740e-02,1.08576e-01,6.64604e-02,1.08549e-01,1.17304e-01,1.26093e-01,7.39416e-02,7.82326e+00,7.94815e+00,7.65677e+02,7.10521e+02,1.47620e+03,5.18115e+01,9.25718e+01,1.44383e+02,3.69818e+03,4.08880e+03,7.78698e+03,6.97138e+03,4.60388e+03,4.60091e+03,4.97525e+42,1.65375e+43,1.34066e+42,3.69931e+00,3.69931e+00,3.62935e+01,3.62935e+01,3.03071e+41,4.10496e+40,1.46756e+40,1.26722e+03,2.20333e+03,1.15796e+03,2.72400e+02,3.38592e+01,2.85247e+00,3.76219e-01,1.45834e-01,1.64961e+02,3.86206e+39,1.69864e+39,7.61679e+39,2.55290e+39,4.13652e+40,6.90015e+39,2.43567e+39,2.23362e+02,3.88278e+02,2.07380e+02,5.03838e+01,6.56804e+00,5.71070e-01,5.66720e-02,1.23570e-02,1.61512e+01,7.22620e+38,2.51313e+38,1.05592e+39,3.53912e+38
gal715,firebox,2.0,0,3.10000e+03,2.90000e+03,1.45619e+00,2.69565e+00,3.51474e+04,2.16453e+09,1.25230e+08,8.13836e+07,1.39527e+07,9.45309e-01,8.53648e-01,5.46912e-02,1.46352e-01,8.03475e+05,1.23900e+06,2.77186e-01,2.43680e+10,2.46835e-02,0.00000e+00,1.16673e-02,3.33386e-02,2.04397e-10,0.00000e+00,9.66133e-11,2.76066e-10,1.97106e-10,0.00000e+00,9.31671e-11,2.66219e-10,1.14036e-11,0.00000e+00,5.39022e-12,1.54022e-11,9.44299e-20,0.00000e+00,4.46347e-20,1.27541e-19,9.10616e-20,0.00000e+00,4.30426e-20,1.22992e-19,3.03298e-10,0.00000e+00,1.43362e-10,4.09647e-10,2.51152e-18,0.00000e+00,1.18714e-18,3.39216e-18,2.42193e-18,0.00000e+00,1.14479e-18,3.27116e-18,6.45788e-02,4.89442e-02,7.32452e-02,4.87566e-02,6.99416e-02,6.64390e-02,6.46626e-02,4.41443e-02,7.65844e+00,7.64330e+00,9.15503e+01,1.21588e+02,2.13138e+02,8.12797e+00,1.81143e+01,2.62422e+01,2.42570e+02,2.92337e+02,5.34907e+02,8.34450e+03,9.65443e+03,9.74960e+03,2.25739e+41,5.04906e+42,2.91378e+41,2.25325e-01,2.25325e-01,4.52675e-01,4.52675e-01,1.02136e+41,1.08154e+40,3.87719e+39,8.07531e+02,1.24701e+03,6.51538e+02,1.64141e+02,2.27517e+01,1.99352e+00,1.73280e-01,3.05937e-02,7.77677e+01,8.51334e+38,1.94382e+38,1.21925e+39,4.08653e+38,6.14818e+39,6.88045e+38,2.45911e+38,1.88854e+01,2.97048e+01,1.50112e+01,3.51279e+00,4.41757e-01,3.75286e-02,4.78559e-03,1.69534e-03,5.59532e-01,7.44107e+37,8.66463e+36,4.30154e+37,1.44174e+37
gal716,firebox,2.0,0,2.30000e+03,3.10000e+03,9.59146e+00,8.47056e+00,6.51756e+04,2.82288e+09,1.13304e+08,1.40772e+08,1.69723e+07,9.61411e-01,8.92406e-01,3.85888e-02,1.07594e-01,2.47491e+06,1.78234e+06,1.16159e-01,2.43649e+10,4.73368e-02,4.95064e-02,6.60501e-02,9.08049e-02,7.12087e-10,7.44724e-10,9.93592e-10,1.36598e-09,4.17787e-10,4.36935e-10,5.82948e-10,8.01430e-10,1.67690e-11,1.75376e-11,2.33982e-11,3.21675e-11,2.52256e-19,2.63818e-19,3.51979e-19,4.83896e-19,1.48001e-19,1.54784e-19,2.06509e-19,2.83905e-19,3.36265e-10,3.51676e-10,4.69198e-10,6.45047e-10,5.05843e-18,5.29027e-18,7.05814e-18,9.70345e-18,2.96782e-18,3.10384e-18,4.14107e-18,5.69309e-18,4.12388e-02,3.01862e-02,5.14049e-02,3.13742e-02,4.85267e-02,5.62494e-02,7.07229e-02,3.84072e-02,7.45962e+00,7.69078e+00,5.90536e+02,4.15220e+02,1.00576e+03,5.05459e+01,6.13838e+01,1.11930e+02,2.39515e+03,1.58535e+03,3.98051e+03,1.01388e+04,6.07561e+03,6.07761e+03,7.07330e+41,7.10929e+42,9.61360e+41,8.32007e-01,8.32007e-01,4.46496e+00,4.46496e+00,1.96751e+41,2.15861e+40,7.71499e+39,5.03820e+02,9.08921e+02,4.82320e+02,1.13055e+02,1.40704e+01,1.23922e+00,1.88677e-01,8.50595e-02,3.02453e+02,1.43360e+39,3.81226e+38,2.36511e+39,7.92708e+38,2.47416e+40,3.08027e+39,1.09160e+39,2.42419e+02,3.82519e+02,2.02119e+02,5.11803e+01,7.13100e+00,6.35992e-01,5.67901e-02,1.16362e-02,4.46231e+01,3.41476e+38,5.76805e+37,2.93206e+38,9.82730e+37
gal717,firebox,2.0,0,1.70000e+03,1.90000e+03,1.24207e+01,1.86859e+01,1.12606e+06,2.27430e+09,2.74836e+08,1.69653e+08,8.52153e+07,8.92184e-01,6.65650e-01,1.07816e-01,3.34350e-01,2.03170e+07,3.91088e+06,2.37196e-01,2.43335e+10,0.00000e+00,3.18596e-01,3.25875e-01,2.80335e-01,0.00000e+00,8.77270e-09,8.97312e-09,7.71915e-09,0.00000e+00,1.15922e-09,1.18571e-09,1.02001e-09,0.00000e+00,1.40086e-10,1.43286e-10,1.23262e-10,0.00000e+00,3.85732e-18,3.94545e-18,3.39408e-18,0.00000e+00,5.09705e-19,5.21350e-19,4.48493e-19,0.00000e+00,1.87793e-09,1.92083e-09,1.65240e-09,0.00000e+00,5.17096e-17,5.28909e-17,4.54996e-17,0.00000e+00,6.83289e-18,6.98899e-18,6.01230e-18,1.25282e-01,8.17436e-02,1.38042e-01,8.25863e-02,1.37367e-01,1.51245e-01,1.51839e-01,8.88639e-02,7.94159e+00,8.02152e+00,6.06365e+02,8.38267e+02,1.44463e+03,4.31627e+01,1.12029e+02,1.55191e+02,1.16557e+04,1.23320e+04,2.39877e+04,8.74227e+03,3.55229e+03,3.55257e+03,7.56540e+42,2.06346e+43,1.54485e+42,4.40810e+00,4.40810e+00,2.46351e+01,2.46351e+01,2.88396e+41,4.24701e+40,1.51837e+40,1.24465e+03,2.08722e+03,1.07641e+03,2.50338e+02,3.06425e+01,2.45666e+00,2.91921e-01,1.04735e-01,6.19284e+01,4.82135e+39,2.55791e+39,1.01318e+40,3.39584e+39,4.93851e+40,8.67402e+39,3.07295e+39,2.42354e+02,4.00531e+02,2.07064e+02,4.89485e+01,6.11804e+00,4.91565e-01,5.04622e-02,1.42577e-02,1.57350e+01,1.12426e+39,5.09620e+38,1.61708e+39,5.41994e+38
gal718,firebox,2.0,0,1.90000e+03,2.10000e+03,9.94194e+00,9.30124e+00,8.04598e+04,2.65293e+09,1.57295e+08,1.05487e+08,3.74445e+07,9.44028e-01,7.38024e-01,5.59724e-02,2.61976e-01,2.18881e+06,1.27694e+06,2.04608e-01,2.43265e+10,2.49811e-02,3.87434e-02,3.14198e-02,1.12111e-01,5.50674e-10,8.54046e-10,6.92607e-10,2.47133e-09,1.58817e-10,2.46311e-10,1.99751e-10,7.12742e-10,9.41642e-12,1.46040e-11,1.18435e-11,4.22592e-11,2.07572e-19,3.21926e-19,2.61073e-19,9.31546e-19,5.98647e-20,9.28448e-20,7.52946e-20,2.68662e-19,2.36818e-10,3.67283e-10,2.97856e-10,1.06280e-09,5.22032e-18,8.09624e-18,6.56583e-18,2.34279e-17,1.50556e-18,2.33499e-18,1.89361e-18,6.75670e-18,7.04697e-02,5.18563e-02,7.56996e-02,5.23510e-02,7.59252e-02,7.68587e-02,7.68306e-02,5.42607e-02,7.69577e+00,7.72703e+00,3.84399e+02,4.48710e+02,8.33109e+02,2.69048e+01,5.93756e+01,8.62804e+01,2.88795e+03,3.44381e+03,6.33176e+03,5.75877e+03,4.63021e+03,4.61345e+03,1.07422e+42,7.91448e+42,6.06782e+41,1.35837e+00,1.35837e+00,2.57148e+01,2.57148e+01,1.66049e+41,1.87950e+40,6.71157e+39,8.78677e+02,1.48451e+03,7.74050e+02,1.83095e+02,2.30812e+01,1.94830e+00,2.43911e-01,9.18746e-02,1.39035e+02,1.74410e+39,3.67861e+38,2.24757e+39,7.53313e+38,2.30126e+40,3.22489e+39,1.13283e+39,1.45627e+02,2.52556e+02,1.32592e+02,3.13193e+01,3.96718e+00,3.50029e-01,4.83584e-02,1.89626e-02,3.61935e+01,3.26057e+38,5.51023e+37,3.08996e+38,1.03566e+38
gal719,firebox,2.0,0,9.10000e+03,1.13000e+04,4.57360e+00,3.27762e+00,9.85437e+06,1.00003e+10,2.28115e+08,8.52691e+08,1.04115e+07,9.77698e-01,9.87937e-01,2.23020e-02,1.20629e-02,8.61415e+07,6.57488e+07,5.79422e+01,2.42976e+10,5.09110e-01,3.70906e-01,2.77381e-01,1.72440e-01,4.89237e-10,3.56428e-10,2.66554e-10,1.65709e-10,2.23181e-09,1.62596e-09,1.21597e-09,7.55935e-10,5.09093e-11,3.70894e-11,2.77372e-11,1.72435e-11,4.89220e-20,3.56416e-20,2.66545e-20,1.65703e-20,2.23173e-19,1.62590e-19,1.21593e-19,7.55909e-20,5.97063e-10,4.34984e-10,3.25301e-10,2.02231e-10,5.73756e-19,4.18004e-19,3.12603e-19,1.94337e-19,2.61737e-18,1.90686e-18,1.42604e-18,8.86529e-19,3.00137e-01,2.76290e-01,2.99358e-01,2.91898e-01,3.03387e-01,3.17417e-01,2.96158e-01,2.77966e-01,8.31421e+00,8.30811e+00,2.57322e+03,2.72128e+02,2.84535e+03,4.53537e+02,8.38525e+01,5.37389e+02,3.58614e+02,6.10503e+01,4.19664e+02,7.17241e+03,4.98414e+03,4.91100e+03,8.20080e+42,1.83450e+43,8.72486e+41,7.55994e-01,7.55994e-01,1.99299e+00,1.99299e+00,3.88786e+41,5.30362e+40,1.88205e+40,2.94969e+05,4.98186e+05,2.57839e+05,5.97342e+04,7.24273e+03,5.20818e+02,3.07141e+01,4.87958e+00,1.60291e+04,2.38594e+40,2.30225e+39,6.45278e+39,2.16277e+39,5.17438e+40,7.88182e+39,2.78403e+39,6.72219e+04,9.90088e+04,5.12764e+04,1.29427e+04,1.82529e+03,1.53366e+02,8.70159e+00,7.61890e-01,2.41535e+03,3.46656e+39,3.46328e+38,7.65910e+38,2.56709e+38
gal720,firebox,2.0,0,1.10000e+03,1.50000e+03,2.55695e+01,5.06585e+01,2.44508e+06,2.29938e+09,2.90485e+08,1.92570e+08,9.16436e+07,8.87838e-01,6.77553e-01,1.12162e-01,3.22447e-01,3.51265e+07,1.01044e+07,2.00096e+00,2.42851e+10,2.53499e-01,1.03252e-01,1.11407e-01,2.21036e-01,1.66718e-08,6.79053e-09,7.32684e-09,1.45367e-08,8.72675e-10,3.55447e-10,3.83520e-10,7.60918e-10,1.10247e-10,4.49043e-11,4.84508e-11,9.61283e-11,7.25055e-18,2.95320e-18,3.18644e-18,6.32203e-18,3.79526e-19,1.54584e-19,1.66793e-19,3.30923e-19,1.31640e-09,5.36181e-10,5.78528e-10,1.14782e-09,8.65753e-17,3.52627e-17,3.80478e-17,7.54882e-17,4.53174e-18,1.84581e-18,1.99159e-18,3.95139e-18,1.41317e-01,9.05038e-02,1.55184e-01,9.21216e-02,1.54785e-01,1.66324e-01,1.74081e-01,1.11713e-01,7.99604e+00,8.08380e+00,2.81346e+02,7.18676e+02,1.00002e+03,2.33605e+01,1.04012e+02,1.27372e+02,8.56671e+04,6.66115e+04,1.52279e+05,4.56311e+03,1.21356e+03,1.21114e+03,5.46441e+42,1.52836e+43,7.78647e+41,3.10503e+00,3.10503e+00,2.52687e+01,2.52687e+01,2.11679e+41,3.07351e+40,1.09401e+40,5.91323e+03,8.75798e+03,4.67126e+03,1.23405e+03,1.73490e+02,1.38900e+01,8.44223e-01,9.72772e-02,2.06805e+02,4.55440e+39,1.50335e+39,5.94685e+39,1.99319e+39,5.53021e+40,9.42765e+39,3.32061e+39,5.03330e+03,7.32474e+03,3.93342e+03,1.06035e+03,1.51935e+02,1.22224e+01,6.78344e-01,4.12987e-02,1.72516e+02,1.64274e+39,4.03550e+38,1.19947e+39,4.02023e+38
gal721,firebox,2.0,0,1.50000e+03,1.70000e+03,1.01129e-01,1.35854e-01,9.12922e+03,2.04505e+09,1.05042e+08,9.60293e+05,1.58997e+07,9.51145e-01,5.69569e-02,4.88548e-02,9.43043e-01,1.88067e+05,2.80485e+05,3.00486e-01,2.42620e+10,0.00000e+00,0.00000e+00,0.00000e+00,5.09234e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.80105e-09,0.00000e+00,0.00000e+00,0.00000e+00,4.84789e-10,0.00000e+00,0.00000e+00,0.00000e+00,2.49008e-11,0.00000e+00,0.00000e+00,0.00000e+00,8.80685e-19,0.00000e+00,0.00000e+00,0.00000e+00,2.37055e-19,0.00000e+00,0.00000e+00,0.00000e+00,5.30290e-08,0.00000e+00,0.00000e+00,0.00000e+00,1.87552e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.04835e-16,5.99228e-02,4.73206e-02,7.55170e-02,4.98772e-02,6.73440e-02,8.01067e-02,9.83149e-02,5.37025e-02,7.61997e+00,7.81742e+00,8.48050e+01,1.71242e+02,2.56047e+02,1.02730e+01,3.12823e+01,4.15553e+01,6.16100e-01,4.67265e+01,4.73426e+01,1.34657e+04,1.29675e+04,1.30419e+04,8.37277e+40,2.55848e+42,1.12489e+41,5.56019e-02,5.56019e-02,4.27447e-01,4.27447e-01,5.01394e+40,4.58188e+39,1.62054e+39,2.00284e+03,3.53439e+03,1.86195e+03,4.35280e+02,5.31365e+01,4.09216e+00,3.39277e-01,7.30851e-02,1.01558e+02,5.86676e+38,3.97811e+37,2.68184e+38,8.98868e+37,1.00609e+38,1.19264e+37,4.31305e+36,9.81037e-28,5.10630e-28,2.03155e-28,6.08541e-29,1.37159e-29,2.42149e-30,4.79416e-31,2.31652e-31,8.03011e-28,8.78725e+35,3.29035e+35,1.80774e+36,6.05895e+35
