name,galaxy_type,redshift,sfr,sfr_5Myr,sfr_10Myr,sfr_100Myr,gas_mass,star_mass,gas_average_metallicity,star_average_metallicity,gas_metallicity_inner_galaxy,star_metallicity_inner_galaxy,h2_mass_semi_analytical,h2_mass_cloudy,co_mass_cloudy,halo_mass,L_fir,L_skirt_full_wavelength_range,number_of_NaN_indices,gas_metallicity_hden_higher_than_1eminus2,gas_metallicity_hden_higher_than_1,L_co_10_semi_analytical,Pgas_10kpc,Pstar_10kpc,Ptotal_10kpc,Pgas_20kpc,Pstar_20kpc,Ptotal_20kpc,Pgas_half_light_visible_z500pc,Pstar_half_light_visible_z500pc,Ptotal_half_light_visible_z500pc,R_half_light_visible,R_half_light_stellar_mass,metallicity_gas_half_light_visible_z500pc,metalicity_star_half_light_visible_z500pc,hden_mass_average_half_light_visible_z500pc,fire_temperature_mass_average_half_light_visible_z500pc,co_weighted_temperature_mass_average_half_light_visible_z500pc,h2_weighted_temperature_mass_average_half_light_visible_z500pc,column_density_half_light_visible_z500pc,L_ly_alpha,L_h_alpha,L_h_beta,L_co_10,L_co_21,L_co_32,L_co_43,L_co_54,L_co_65,L_co_76,L_co_87,L_13co,L_c2,L_o3_88,L_o3_5006,L_o3_4958,L_ly_alpha_half_light_visible_z500pc,L_h_alpha_half_light_visible_z500pc,L_h_beta_half_light_visible_z500pc,L_co_10_half_light_visible_z500pc,L_co_21_half_light_visible_z500pc,L_co_32_half_light_visible_z500pc,L_co_43_half_light_visible_z500pc,L_co_54_half_light_visible_z500pc,L_co_65_half_light_visible_z500pc,L_co_76_half_light_visible_z500pc,L_co_87_half_light_visible_z500pc,L_13co_half_light_visible_z500pc,L_c2_half_light_visible_z500pc,L_o3_88_half_light_visible_z500pc,L_o3_5006_half_light_visible_z500pc,L_o3_4958_half_light_visible_z500pc
gal870,firebox,0.0,6.94110e-01,1.50438e-01,2.08353e-01,6.89942e-02,1.18456e+09,2.26963e+09,1.45634e+00,6.59869e-01,1.45863e+00,6.67522e-01,2.15663e+08,1.50681e+08,2.76264e+03,1.87570e+10,4.84561e+42,1.19438e+43,0,1.46370e+00,1.48194e+00,8.90428e+07,3.65606e+02,1.21806e+03,1.58367e+03,2.28504e+01,1.52258e+02,1.75108e+02,4.58840e+03,5.77925e+03,1.03676e+04,3.10000e+03,3.70000e+03,1.47822e+00,9.16621e-01,1.47393e+01,3.23384e+03,4.46523e+02,4.14856e+02,1.17240e+01,2.63641e+40,5.07718e+39,1.75369e+39,4.90000e+06,6.19837e+06,3.35522e+06,1.02849e+06,2.01179e+05,2.42495e+04,1.52177e+03,4.76584e+01,3.08817e+05,1.26938e+40,4.27963e+38,1.65779e+38,5.55613e+37,6.89375e+39,1.48135e+39,5.06953e+38,4.20841e+06,5.23519e+06,2.86565e+06,9.02722e+05,1.82769e+05,2.27364e+04,1.45351e+03,4.51542e+01,2.81245e+05,3.36814e+39,1.15284e+38,8.06946e+36,2.70470e+36
gal872,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,2.18463e-03,5.50936e+08,7.99567e+07,1.23646e-01,6.11857e-02,1.25798e-01,6.30703e-02,0.00000e+00,1.00867e+04,1.76761e-03,1.87288e+10,1.67246e+40,5.37643e+41,0,1.25308e-01,1.25499e-01,0.00000e+00,3.04167e+01,6.94328e+01,9.98495e+01,2.24986e+00,9.63223e+00,1.18821e+01,3.89625e+01,1.14534e+02,1.53497e+02,3.10000e+03,3.50000e+03,1.26926e-01,7.17225e-02,1.85699e-01,7.71629e+03,7.32140e+03,7.06668e+03,1.08036e+00,1.18966e+40,7.54562e+38,2.55048e+38,1.03875e+01,1.60661e+01,7.99425e+00,1.84019e+00,2.21127e-01,1.60285e-02,1.58972e-03,7.51867e-04,4.18412e-01,6.10974e+38,6.72410e+36,6.02035e+37,2.01771e+37,6.09019e+38,5.09926e+37,1.78224e+37,3.51414e+00,5.48854e+00,2.73530e+00,6.28419e-01,7.51418e-02,5.41974e-03,5.43129e-04,2.58468e-04,1.43468e-01,3.53177e+37,1.70879e+35,7.86443e+35,2.63602e+35
gal868,firebox,0.0,0.00000e+00,1.48789e-02,7.43943e-03,1.41994e-02,1.05904e+09,2.09710e+09,1.04132e+00,5.21252e-01,1.16165e+00,5.80026e-01,2.25566e+07,2.09390e+07,9.15138e+01,1.87796e+10,8.53585e+41,6.66703e+42,0,1.17480e+00,1.18938e+00,4.10191e+06,7.66532e+01,3.73581e+02,4.50235e+02,5.72868e+00,5.28052e+01,5.85338e+01,2.96246e+02,8.20935e+02,1.11718e+03,3.70000e+03,4.30000e+03,1.18287e+00,7.10394e-01,1.17903e+00,3.48954e+03,2.18691e+03,2.11003e+03,2.97901e+00,1.61281e+40,2.20841e+39,7.67920e+38,3.86311e+05,5.65787e+05,2.77292e+05,6.40210e+04,7.86488e+03,5.51187e+02,2.41388e+01,1.30987e+00,1.14390e+04,7.03084e+39,1.53677e+38,1.38859e+38,4.65403e+37,1.61161e+39,2.45045e+38,8.43039e+37,2.09435e+05,3.07560e+05,1.50670e+05,3.47022e+04,4.25466e+03,2.98303e+02,1.28308e+01,5.94918e-01,6.01893e+03,1.01792e+39,6.51831e+36,2.71181e+36,9.08972e+35
gal876,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.59424e+08,2.82100e+07,5.16331e-02,3.52437e-02,5.46358e-02,3.61402e-02,0.00000e+00,2.69655e+05,1.01924e-01,1.86497e+10,1.08965e+40,3.09175e+41,0,5.49514e-02,5.40832e-02,0.00000e+00,1.08962e+01,3.27449e+01,4.36411e+01,9.08134e-01,4.72662e+00,5.63475e+00,2.43353e+03,1.29483e+03,3.72836e+03,1.30000e+03,1.70000e+03,5.36544e-02,4.27243e-02,1.48699e+00,6.88036e+03,5.25769e+03,4.74535e+03,8.53815e+00,1.24938e+40,7.13241e+38,2.34626e+38,4.52581e+02,6.60804e+02,3.27274e+02,7.75875e+01,1.00518e+01,8.57933e-01,9.58809e-02,2.60098e-02,1.43392e+01,3.50179e+38,1.26469e+36,1.06452e+37,3.56784e+36,7.42666e+38,5.88158e+37,2.03675e+37,2.22852e+02,3.22409e+02,1.59557e+02,3.79870e+01,4.95774e+00,4.26915e-01,4.86779e-02,1.33279e-02,7.11249e+00,4.18092e+37,1.22653e+34,5.34007e+34,1.78984e+34
gal880,firebox,0.0,0.00000e+00,1.52381e-01,8.26158e-02,1.04774e-02,3.32587e+08,1.88620e+08,3.31866e-01,1.50963e-01,3.35555e-01,1.57096e-01,4.11169e+05,5.77228e+04,1.90042e-02,1.85363e+10,1.37492e+42,3.95169e+42,0,3.37256e-01,3.41200e-01,1.98528e+04,1.58314e+01,1.12297e+02,1.28129e+02,1.07441e+00,1.47175e+01,1.57919e+01,1.55103e+03,2.07011e+03,3.62114e+03,1.30000e+03,3.30000e+03,3.40146e-01,2.20684e-01,3.06272e+00,1.26701e+04,3.37659e+03,3.38583e+03,6.81640e+00,4.55310e+40,9.93302e+39,3.52582e+39,2.51295e+02,3.88354e+02,1.95580e+02,4.59140e+01,5.72225e+00,4.33466e-01,3.02007e-02,3.69846e-03,7.68291e+00,2.02954e+39,1.43714e+39,3.55697e+39,1.19218e+39,2.29365e+40,6.38996e+39,2.25395e+39,2.51091e+02,3.88027e+02,1.95414e+02,4.58755e+01,5.71745e+00,4.33024e-01,3.01222e-02,3.66824e-03,7.67710e+00,1.19663e+39,8.89149e+38,1.39600e+39,4.67912e+38
gal874,firebox,0.0,6.92847e-02,6.43975e-02,8.64727e-02,5.89481e-02,1.34558e+09,7.99412e+07,7.69810e-02,5.93944e-02,8.51455e-02,6.00375e-02,1.98280e+06,1.81073e+06,3.86385e-01,1.86901e+10,1.12283e+42,4.04749e+42,0,8.49021e-02,8.65369e-02,7.99813e+04,2.08068e+02,1.57713e+02,3.65780e+02,1.48111e+01,2.12431e+01,3.60542e+01,1.83668e+02,1.53144e+02,3.36812e+02,4.30000e+03,4.90000e+03,8.68460e-02,6.71794e-02,3.77015e+00,8.20654e+03,9.30558e+03,9.36497e+03,2.34565e+00,1.49789e+41,1.81177e+40,6.46396e+39,1.75196e+03,2.61272e+03,1.37299e+03,3.57724e+02,5.11037e+01,4.36685e+00,3.10017e-01,3.11085e-02,5.27327e+01,1.82927e+39,5.05005e+38,3.70038e+39,1.24020e+39,2.99683e+40,3.86346e+39,1.36963e+39,9.14634e+02,1.37819e+03,7.37479e+02,1.97619e+02,2.89105e+01,2.47857e+00,1.72139e-01,1.56880e-02,2.67207e+01,4.44203e+38,7.73302e+37,3.68859e+38,1.23619e+38
gal875,firebox,0.0,0.00000e+00,0.00000e+00,6.00482e-03,8.70523e-03,8.06843e+08,9.83926e+07,1.23083e-01,6.87526e-02,1.25799e-01,7.18934e-02,2.44642e+05,8.27351e+05,3.54054e-01,1.86538e+10,5.82160e+40,1.04291e+42,0,1.26629e-01,1.32383e-01,1.02557e+04,8.78422e+01,1.16607e+02,2.04450e+02,6.58314e+00,1.64238e+01,2.30069e+01,1.43546e+02,1.82945e+02,3.26491e+02,3.70000e+03,4.30000e+03,1.28551e-01,8.16932e-02,1.31664e+00,1.00376e+04,8.22997e+03,8.07144e+03,2.07368e+00,3.92915e+40,3.79024e+39,1.33910e+39,1.41388e+03,2.09400e+03,1.03521e+03,2.41786e+02,3.03693e+01,2.29255e+00,1.45996e-01,1.70329e-02,4.21125e+01,1.30747e+39,9.46981e+37,8.19301e+38,2.74589e+38,4.39291e+39,4.48035e+38,1.58393e+38,1.41279e+03,2.09232e+03,1.03436e+03,2.41586e+02,3.03439e+01,2.29019e+00,1.45570e-01,1.68609e-02,4.20743e+01,2.01681e+38,2.40789e+36,1.03700e+37,3.47563e+36
gal867,firebox,0.0,0.00000e+00,2.68880e-02,1.97169e-02,5.18774e-02,1.00150e+09,3.00807e+08,2.82418e-01,1.52343e-01,2.89851e-01,1.60014e-01,1.85172e+06,1.56041e+06,1.25967e+00,1.87911e+10,4.27716e+41,2.86471e+42,0,2.91000e-01,2.95625e-01,1.95009e+05,4.59929e+01,1.51560e+02,1.97553e+02,3.38745e+00,2.10336e+01,2.44211e+01,1.00126e+02,3.06675e+02,4.06801e+02,2.50000e+03,3.30000e+03,2.99926e-01,1.81940e-01,3.08346e+00,8.24828e+03,5.88850e+03,5.87549e+03,1.73189e+00,4.97380e+40,6.70567e+39,2.38971e+39,5.64648e+03,8.34128e+03,4.22293e+03,1.01494e+03,1.31021e+02,1.00853e+01,5.57163e-01,3.78440e-02,1.74280e+02,2.88227e+39,4.89774e+38,2.20539e+39,7.39155e+38,3.96313e+39,5.84914e+38,2.06072e+38,1.17475e+03,1.72288e+03,8.78976e+02,2.13957e+02,2.80043e+01,2.18192e+00,1.19794e-01,7.21864e-03,3.71378e+01,2.53636e+38,1.67909e+37,3.39627e+37,1.13826e+37
gal878,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.09509e+08,9.60735e+07,1.16194e-01,6.45798e-02,1.20495e-01,6.80980e-02,0.00000e+00,2.94795e+04,6.67702e-03,1.85952e+10,2.91045e+40,7.47294e+41,0,1.20591e-01,1.22093e-01,0.00000e+00,5.30817e+01,9.68062e+01,1.49888e+02,3.90805e+00,1.33005e+01,1.72085e+01,3.31987e+02,3.73174e+02,7.05161e+02,3.10000e+03,3.90000e+03,1.22099e-01,8.57717e-02,4.14920e-01,9.48610e+03,6.77725e+03,6.37627e+03,3.15360e+00,2.08129e+40,1.39119e+39,4.72516e+38,3.09723e+01,4.63791e+01,2.30723e+01,5.39607e+00,6.81834e-01,6.01435e-02,9.82199e-03,4.54332e-03,1.00322e+00,1.01371e+39,6.18520e+36,4.37811e+37,1.46736e+37,3.05235e+39,2.79428e+38,9.83096e+37,2.69804e+01,3.93669e+01,1.94908e+01,4.59606e+00,5.91939e-01,5.40050e-02,9.18528e-03,4.24377e-03,8.78040e-01,1.61397e+38,6.39688e+35,2.25818e+36,7.56871e+35
gal869,firebox,0.0,0.00000e+00,0.00000e+00,1.94190e-02,1.21414e-02,4.58402e+08,3.69128e+08,3.49458e-01,1.49521e-01,3.51912e-01,1.57229e-01,4.09745e+02,1.53933e+05,1.98370e-01,1.87790e+10,1.24904e+41,1.78137e+42,0,3.52513e-01,3.55173e-01,2.57451e+00,1.24213e+01,7.81437e+01,9.05650e+01,8.88998e-01,1.05308e+01,1.14198e+01,1.20762e+02,3.15462e+02,4.36223e+02,2.50000e+03,3.50000e+03,3.54090e-01,1.81689e-01,1.15577e+00,1.52411e+04,4.79286e+03,4.78336e+03,1.90200e+00,2.18075e+40,2.83274e+39,1.00410e+39,1.78666e+03,2.53659e+03,1.25789e+03,3.02078e+02,3.94984e+01,3.16727e+00,2.29458e-01,2.90982e-02,6.44692e+01,1.83103e+39,1.78579e+38,7.63575e+38,2.55915e+38,4.92709e+39,7.36913e+38,2.60011e+38,1.71203e+03,2.41838e+03,1.19862e+03,2.88491e+02,3.78867e+01,3.05686e+00,2.21863e-01,2.72872e-02,6.22253e+01,4.66053e+38,3.86026e+37,7.00285e+37,2.34710e+37
gal862,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,3.66971e-02,9.49402e+08,2.65670e+08,2.53136e-01,1.25943e-01,2.55099e-01,1.34454e-01,3.88790e+05,6.03449e+05,7.45575e-01,1.89798e+10,1.11291e+41,2.21387e+42,0,2.57340e-01,2.60491e-01,3.09578e+04,4.16475e+01,1.14121e+02,1.55768e+02,3.63763e+00,1.72972e+01,2.09349e+01,7.51232e+01,1.61640e+02,2.36763e+02,3.30000e+03,4.10000e+03,2.56343e-01,1.57058e-01,7.48694e-01,8.54191e+03,6.63917e+03,6.53698e+03,1.50014e+00,3.06030e+40,3.26988e+39,1.16359e+39,3.45346e+03,5.12763e+03,2.53356e+03,5.87610e+02,7.21284e+01,5.23087e+00,3.05449e-01,3.07751e-02,1.06428e+02,1.86468e+39,1.41054e+38,9.57835e+38,3.21019e+38,2.50990e+39,2.97883e+38,1.05495e+38,5.12149e+02,7.08698e+02,3.49164e+02,8.43267e+01,1.12053e+01,9.20638e-01,6.93710e-02,9.05448e-03,1.92716e+01,2.06352e+38,6.23906e+36,1.87344e+37,6.27921e+36
gal881,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,2.67301e-03,4.10914e+08,1.01092e+08,1.63311e-01,8.69829e-02,1.66555e-01,8.96199e-02,4.87046e+04,1.79903e+05,1.47501e-01,1.85164e+10,2.71203e+40,6.34289e+41,0,1.67491e-01,1.73707e-01,1.84140e+03,1.23437e+01,4.80416e+01,6.03852e+01,9.33285e-01,6.63785e+00,7.57113e+00,2.71088e+02,3.63526e+02,6.34614e+02,2.30000e+03,3.30000e+03,1.71010e-01,1.13427e-01,8.93635e-01,7.70578e+03,6.23735e+03,6.04269e+03,2.84971e+00,1.08254e+40,8.48575e+38,2.91836e+38,6.68645e+02,1.01056e+03,4.96865e+02,1.13588e+02,1.37798e+01,9.93655e-01,6.03442e-02,7.50045e-03,1.95258e+01,6.94579e+38,1.33707e+37,1.04401e+38,3.49900e+37,1.68386e+39,1.71540e+38,6.04148e+37,6.61837e+02,9.99365e+02,4.91200e+02,1.12299e+02,1.36273e+01,9.81928e-01,5.88769e-02,6.88558e-03,1.93121e+01,1.25951e+38,7.12557e+35,2.44375e+36,8.19085e+35
gal879,firebox,0.0,1.39415e+00,7.25548e-01,1.33628e+00,1.01377e+00,9.79940e+08,9.97273e+09,3.54675e+00,2.06446e+00,3.54675e+00,2.06446e+00,7.85951e+08,5.59040e+08,2.14429e+05,1.85942e+10,3.63812e+43,5.03885e+43,0,3.54675e+00,3.55808e+00,9.72995e+08,3.24794e+02,4.32932e+03,4.65411e+03,2.02996e+01,5.41165e+02,5.61464e+02,8.33519e+04,2.66864e+05,3.50216e+05,1.30000e+03,1.50000e+03,3.51375e+00,2.36205e+00,1.57884e+01,2.78803e+04,3.95900e+01,3.90522e+01,4.99693e+01,1.30348e+40,4.81060e+39,1.61612e+39,1.79662e+08,1.68829e+08,1.05213e+08,4.84509e+07,1.33355e+07,1.52044e+06,6.93569e+04,1.55648e+03,2.09017e+07,9.31480e+39,1.76873e+39,4.07496e+36,1.36581e+36,4.19741e+39,1.77576e+39,5.95110e+38,2.75817e+07,2.67978e+07,1.61897e+07,7.03189e+06,1.85521e+06,2.04831e+05,9.28645e+03,2.08650e+02,2.91970e+06,2.73358e+39,9.66561e+38,1.98511e+35,6.65350e+34
gal888,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.78115e+08,1.59398e+08,3.10370e-01,1.24556e-01,3.12640e-01,1.28313e-01,0.00000e+00,1.09346e+05,2.04344e-01,1.83773e+10,2.20621e+40,5.32299e+41,0,3.14345e-01,3.16714e-01,0.00000e+00,5.12140e+00,3.77271e+01,4.28485e+01,3.38569e-01,4.86019e+00,5.19876e+00,3.77652e+02,5.36660e+02,9.14312e+02,2.30000e+03,2.90000e+03,3.15148e-01,1.72548e-01,2.59531e-01,8.22963e+03,4.72857e+03,4.72811e+03,3.36350e+00,1.22975e+39,5.37584e+37,1.69939e+37,7.29845e+02,1.02884e+03,5.02817e+02,1.18702e+02,1.50624e+01,1.12622e+00,8.56394e-02,2.57028e-02,2.40096e+01,2.93167e+38,5.35744e+33,1.80022e+34,6.03424e+33,2.96416e+38,1.79286e+37,5.89452e+36,6.40515e+02,9.02775e+02,4.41229e+02,1.04187e+02,1.32272e+01,9.89824e-01,7.50488e-02,2.21708e-02,2.08217e+01,1.35379e+38,8.01569e+31,1.57449e+32,5.27594e+31
gal885,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,2.02607e-03,2.85232e+08,4.06155e+07,8.94849e-02,5.83746e-02,9.46629e-02,5.95489e-02,2.40871e+04,4.32003e+05,3.22043e-01,1.84519e+10,1.05838e+40,2.92650e+41,0,9.65182e-02,9.90153e-02,5.12751e+02,6.57573e+00,3.23112e+01,3.88870e+01,4.73818e-01,4.34263e+00,4.81645e+00,8.50145e+02,1.09830e+03,1.94844e+03,1.50000e+03,1.90000e+03,9.70072e-02,7.77729e-02,1.39597e+00,7.07166e+03,5.16732e+03,4.64898e+03,5.04652e+00,4.93110e+39,3.34008e+38,1.13261e+38,1.37424e+03,2.02749e+03,1.00104e+03,2.34055e+02,2.95493e+01,2.32298e+00,1.88891e-01,3.49727e-02,4.17082e+01,2.01133e+38,1.16983e+36,6.67295e+36,2.23651e+36,6.40625e+38,5.27379e+37,1.82912e+37,1.09383e+03,1.60731e+03,7.94553e+02,1.86614e+02,2.37171e+01,1.88860e+00,1.59669e-01,3.08848e-02,3.37816e+01,5.08770e+37,5.24750e+34,1.75734e+35,5.88985e+34
gal886,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,1.60094e-03,4.77575e+08,1.70643e+08,1.99756e-01,9.78235e-02,2.00474e-01,1.03212e-01,0.00000e+00,1.87683e+05,1.70485e-01,1.84243e+10,3.18155e+40,8.49398e+41,0,2.01029e-01,1.98060e-01,0.00000e+00,1.48658e+01,4.67629e+01,6.16288e+01,1.05393e+00,6.29064e+00,7.34457e+00,5.07439e+01,9.58753e+01,1.46619e+02,3.50000e+03,3.90000e+03,1.99635e-01,1.12037e-01,4.54117e-01,7.44984e+03,6.87190e+03,6.82416e+03,1.23293e+00,7.97326e+39,5.00203e+38,1.68693e+38,6.52579e+02,9.16034e+02,4.52660e+02,1.08639e+02,1.42786e+01,1.16074e+00,9.49127e-02,1.89619e-02,2.10729e+01,6.69948e+38,2.56885e+36,1.89270e+37,6.34338e+36,6.44618e+38,5.18293e+37,1.78929e+37,6.38295e+02,8.94182e+02,4.41811e+02,1.06135e+02,1.39766e+01,1.13920e+00,9.30318e-02,1.81726e-02,2.04899e+01,8.33991e+37,4.88331e+34,1.88842e+35,6.32954e+34
gal889,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,5.24081e-04,4.83747e+08,6.87047e+07,1.07185e-01,5.90349e-02,1.09400e-01,6.11983e-02,0.00000e+00,6.62727e+03,1.53188e-03,1.83211e+10,1.39233e+40,3.81231e+41,0,1.09987e-01,1.12958e-01,0.00000e+00,2.60825e+01,5.70555e+01,8.31379e+01,1.78626e+00,7.50816e+00,9.29442e+00,2.43699e+02,3.16748e+02,5.60447e+02,2.30000e+03,3.10000e+03,1.11258e-01,7.63236e-02,2.84340e-01,1.02150e+04,7.26402e+03,6.86632e+03,2.70192e+00,1.04365e+40,6.70401e+38,2.26790e+38,1.06887e+01,1.77995e+01,9.01710e+00,2.04722e+00,2.41406e-01,1.93074e-02,2.99978e-03,1.54962e-03,3.03645e-01,4.63883e+38,1.47952e+36,9.37901e+36,3.14351e+36,9.04802e+38,7.26448e+37,2.52952e+37,7.40813e+00,1.20372e+01,6.07083e+00,1.38784e+00,1.66425e-01,1.37438e-02,2.23983e-03,1.15742e-03,2.16210e-01,5.26005e+37,3.16136e+34,1.10899e+35,3.71728e+34
gal890,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,1.88280e-03,8.75814e+08,1.06171e+09,7.39398e-01,3.00663e-01,7.32746e-01,3.73089e-01,1.05826e+06,1.83613e+06,8.66230e+00,1.83193e+10,2.14379e+41,3.73778e+42,0,7.34549e-01,7.44529e-01,1.12558e+05,4.90599e+01,1.56441e+02,2.05501e+02,3.96002e+00,2.48602e+01,2.88202e+01,2.83037e+01,9.76886e+01,1.25992e+02,5.10000e+03,6.30000e+03,7.35454e-01,4.44185e-01,3.39791e-01,7.25807e+03,6.58092e+03,6.67816e+03,9.20803e-01,1.13879e+40,8.99295e+38,3.07946e+38,3.64041e+04,5.25637e+04,2.59040e+04,6.08460e+03,7.63739e+02,5.51413e+01,2.91307e+00,3.43735e-01,1.16403e+03,3.79742e+39,1.05092e+37,3.56457e+37,1.19471e+37,9.62246e+38,1.11656e+38,3.88922e+37,9.77316e+03,1.39433e+04,6.85084e+03,1.61227e+03,2.03600e+02,1.47565e+01,7.24652e-01,6.00885e-02,3.07144e+02,3.89953e+38,9.32850e+35,1.28101e+36,4.29366e+35
gal887,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.89413e+08,1.01840e+08,1.89378e-01,8.65751e-02,1.94940e-01,8.99087e-02,0.00000e+00,8.16709e+04,2.52957e-02,1.84125e+10,1.57024e+40,4.18626e+41,0,1.96129e-01,1.98730e-01,0.00000e+00,6.90655e+00,3.53462e+01,4.22528e+01,5.12452e-01,4.83666e+00,5.34911e+00,1.94866e+02,2.88717e+02,4.83582e+02,2.30000e+03,3.10000e+03,1.96085e-01,1.09593e-01,2.59811e-01,9.86249e+03,5.53657e+03,5.40907e+03,2.41609e+00,4.38101e+39,2.24349e+38,7.26961e+37,1.23369e+02,1.81923e+02,8.96490e+01,2.09025e+01,2.58756e+00,1.93945e-01,1.81028e-02,6.93031e-03,4.49919e+00,4.60108e+38,6.29422e+35,4.03454e+36,1.35219e+36,4.13869e+38,2.85795e+37,9.70754e+36,6.33003e+01,9.26486e+01,4.55741e+01,1.06429e+01,1.32215e+00,9.93999e-02,9.29520e-03,3.62295e-03,2.35911e+00,6.86191e+37,4.72471e+33,1.14548e+34,3.83943e+33
gal866,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,3.87617e-03,7.81927e+08,1.00582e+08,1.33971e-01,7.79475e-02,1.37921e-01,7.98033e-02,0.00000e+00,5.64981e+04,7.88177e-03,1.87951e+10,4.45614e+40,8.03279e+41,0,1.39106e-01,1.37378e-01,0.00000e+00,4.01225e+01,7.95323e+01,1.19655e+02,3.04100e+00,1.09799e+01,1.40209e+01,4.35380e+02,3.38825e+02,7.74205e+02,2.90000e+03,3.30000e+03,1.38208e-01,9.50361e-02,7.08318e-01,8.97844e+03,8.59378e+03,8.44383e+03,3.61143e+00,2.89602e+40,2.56809e+39,8.99823e+38,5.02625e+01,7.64302e+01,3.83081e+01,9.02720e+00,1.13802e+00,9.08078e-02,8.65513e-03,1.83164e-03,1.60788e+00,1.24243e+39,2.89423e+37,2.24426e+38,7.52164e+37,5.91469e+39,6.06655e+38,2.14508e+38,4.75445e+01,7.19787e+01,3.60419e+01,8.50443e+00,1.07476e+00,8.57364e-02,8.02912e-03,1.62993e-03,1.52184e+00,2.63824e+38,2.53163e+36,8.48722e+36,2.84462e+36
gal895,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,5.42605e-03,6.16933e+08,3.92083e+07,5.77735e-02,3.78960e-02,6.00576e-02,3.82624e-02,0.00000e+00,4.01798e+03,2.53335e-04,1.81848e+10,1.84674e+40,4.88912e+41,0,6.06791e-02,6.49846e-02,0.00000e+00,4.16475e+01,5.65325e+01,9.81799e+01,2.92893e+00,7.52916e+00,1.04581e+01,2.21111e+02,2.05719e+02,4.26830e+02,2.90000e+03,3.50000e+03,6.47658e-02,4.11597e-02,6.21216e-01,9.81283e+03,1.01685e+04,1.02617e+04,2.57366e+00,2.19548e+40,1.93602e+39,6.79525e+38,2.30965e+00,4.15171e+00,2.13313e+00,4.75067e-01,5.33834e-02,3.93357e-03,5.69880e-04,2.98427e-04,6.19756e-02,3.37957e+38,2.11804e+37,2.05610e+38,6.89108e+37,6.15631e+39,6.32100e+38,2.24264e+38,5.63770e-02,1.03183e-01,5.39847e-02,1.22884e-02,1.44222e-03,1.24483e-04,2.24035e-05,9.56842e-06,1.30068e-03,8.97255e+37,2.34302e+36,1.07431e+37,3.60069e+36
gal897,firebox,0.0,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.10711e+08,7.51401e+07,1.69550e-01,1.00022e-01,1.79458e-01,1.01801e-01,3.95241e+06,5.45116e+06,7.95805e+00,1.80574e+10,2.20116e+40,4.04879e+41,0,1.80592e-01,1.81917e-01,2.57701e+05,1.42272e+01,6.20273e+01,7.62545e+01,1.05118e+00,8.44727e+00,9.49845e+00,3.13508e+03,2.41544e+03,5.55051e+03,1.50000e+03,2.30000e+03,1.80049e-01,1.33795e-01,8.98708e+00,5.74591e+03,2.42021e+03,2.28233e+03,9.69102e+00,8.39925e+39,5.17212e+38,1.71352e+38,3.66248e+04,5.51359e+04,2.75160e+04,6.47134e+03,8.22420e+02,6.33136e+01,3.89616e+00,3.78287e-01,1.10561e+03,8.40368e+38,1.91858e+36,1.05433e+37,3.53370e+36,9.38090e+38,9.45111e+37,3.24885e+37,3.66018e+04,5.50995e+04,2.74977e+04,6.46717e+03,8.21921e+02,6.32768e+01,3.89232e+00,3.76681e-01,1.10482e+03,1.89989e+38,2.24380e+35,5.31865e+35,1.78259e+35
gal893,firebox,0.0,0.00000e+00,1.25239e-01,6.95227e-02,6.18455e-02,8.71201e+08,6.04675e+08,4.25625e-01,1.97169e-01,4.36201e-01,2.15640e-01,1.47470e+07,1.04040e+07,1.06635e+01,1.82487e+10,2.60331e+42,6.05634e+42,0,4.37545e-01,4.41612e-01,2.20836e+06,7.44729e+01,1.91051e+02,2.65524e+02,4.84296e+00,2.54958e+01,3.03388e+01,5.56898e+01,1.45495e+02,2.01185e+02,4.10000e+03,5.30000e+03,4.33148e-01,2.41806e-01,2.10302e+00,7.82603e+03,6.30931e+03,6.42860e+03,1.29162e+00,4.41193e+40,6.88189e+39,2.43383e+39,5.25301e+04,7.67946e+04,3.86525e+04,9.29125e+03,1.18600e+03,8.67327e+01,4.17593e+00,2.36832e-01,1.63676e+03,3.96439e+39,5.88909e+38,1.30268e+39,4.36590e+38,2.76121e+39,3.70887e+38,1.31201e+38,1.87525e+04,2.75341e+04,1.37607e+04,3.25396e+03,4.04822e+02,2.91751e+01,1.48229e+00,1.05215e-01,5.67944e+02,3.21214e+38,1.18366e+37,2.16806e+37,7.26690e+36
